target_id	SRR1015507	SRR1015515	SRR1015519	SRR1015503	SRR1015531	SRR1015527	SRR1015523	SRR1015511
lcl|NW_011626239.1_mrna_XM_011070709.1_28	0	0	0	0	0	0	0	0
lcl|NW_011626243.1_mrna_XM_011070824.1_29	0.58553437451438	2.60336193871951	1.42489001862831	1.14273555783471	3.11949972515395	1.18231795623839	1.15164092434861	0.304090824883482
lcl|NW_011626245.1_mrna_XM_011070931.1_30	1.01831117066246	4.65037661259459	1.86007866983708	2.85826898559827	3.36850214851458	3.56285471124067	5.79490744321874	0
lcl|NW_011626261.1_mrna_XM_011050786.1_31	0.0726809704996976	0	0	0.36739094977086	0.0769995402250725	0.152349890364067	0.322964159837197	0
lcl|NW_011626283.1_ncrna_XR_845635.1_33	0	0	0	0	0.184898215640351	1.31089630995536	0.349744301882539	0
lcl|NW_011626283.1_ncrna_XR_845637.1_34	0	0	0	0.320116770065335	0.197957216797831	1.38166610532078	0	0
lcl|NW_011626283.1_ncrna_XR_845642.1_32	0	0	0	0	0	0	0	0
lcl|NW_011626283.1_ncrna_XR_845649.1_35	0	0	0	0	0	0	0	0
lcl|NW_011626283.1_ncrna_XR_845664.1_36	0	0	0	0	0	0	0	0
lcl|NW_011626290.1_mrna_XM_011051118.1_37	2.77764570848735	5.81774065729817	5.05184063460857	4.57515606814706	6.25571280486309	3.6778951791195	4.3818507293433	2.77275149401402
lcl|NW_011626291.1_mrna_XM_011051238.1_38	0.107193628217047	0	0	0.192073038682765	0.0720326787900622	0	0	0
lcl|NW_011626294.1_mrna_XM_011051359.1_39	0	0	0	0	0.660877655795445	1.82656198885406	1.99009739619439	0
lcl|NW_011626302.1_mrna_XM_011051468.1_40	0.650066244841352	0	0	0	0.275662561361299	0.264259786817638	0	0
lcl|NW_011626310.1_mrna_XM_011051602.1_41	0	0.136755429588786	0	0	0	0.80705291310256	0.460737401648256	0
lcl|NW_011626321.1_ncrna_XR_845717.1_42	0.414791406815003	0	0	0	0	0	0	0
lcl|NW_011626324.1_mrna_XM_011051790.1_43	0	0	0	0	0	0	0	0
lcl|NW_011626327.1_mrna_XM_011051905.1_44	0.312434245282874	0	1.35013205340997	0	0	0	0	2.54374867054187
lcl|NW_011626331.1_mrna_XM_011052023.1_45	1.6327326169938	4.9787832594679	3.0384549538334	3.33173688645483	6.00193908653608	3.67998047223192	3.48760419738316	1.76101563322356
lcl|NW_011626337.1_mrna_XM_011052136.1_47	4.35120076817276	5.81061665170771	5.10799229391847	8.74710780903487	6.37539499097556	6.68207238094005	8.33491092839399	2.98619411116081
lcl|NW_011626337.1_mrna_XM_011052198.1_46	3.84894347849897	8.19170178358532	5.8467494734879	6.13527493936143	6.8672933325809	6.19208640932048	9.09210314502851	4.11795874585147
lcl|NW_011626340.1_mrna_XM_011052299.1_48	0	0.00019694899644428	0.000270728960233982	0.000772120981505626	0.000966327843590692	0.000742294831267799	0.000325779620507376	0.000391855334868452
lcl|NW_011626340.1_mrna_XM_011052375.1_49	0.00150825473095051	3.68410621430937e-05	0	0.000125140439548634	0	0.000138871558505998	0	0
lcl|NW_011626340.1_mrna_XM_011052497.1_51	0	0.993930394448138	3.3967183796292	0.968754432894087	1.31187064661757	1.21215896349934	1.3580851277939	1.4248212040271
lcl|NW_011626340.1_mrna_XM_011052580.1_50	0.559132885672516	0.502178545495825	0	1.11586176471161	0	0.359365635939281	0	0
lcl|NW_011626343.1_mrna_XM_011052664.1_52	0	0	0	0	0	0	0	0
lcl|NW_011626350.1_mrna_XM_011052898.1_53	0.871911610867641	2.4398520312165	0.808147777705439	1.63592471834951	3.21489176325727	1.35431044249854	1.34077067306261	0.309074819365613
lcl|NW_011626354.1_mrna_XM_011053017.1_54	0	0	0.598876397457681	0	1.4288818745749	0.723696493178398	2.70105324726965	0.143585780141407
lcl|NW_011626355.1_mrna_XM_011053145.1_55	0	0	0	0	0	0	0	0
lcl|NW_011626359.1_mrna_XM_011053261.1_56	1.37656819582058	1.3244667770202	1.18012009204923	0	1.04395835790876	0	4.58491906212987e-07	0.0609929541626821
lcl|NW_011626359.1_mrna_XM_011053318.1_57	0	0	2.27016006971086	1.93005941832614	2.02460373524743	1.58195476849706	2.74927760058262	0.770672576138162
lcl|NW_011626361.1_mrna_XM_011053429.1_58	3.04310966900057	1.45851063602446	3.50118257059059	2.12851670952888	0.987037384510009	2.43115660042579	1.641778325934	1.24657620841733
lcl|NW_011626363.1_mrna_XM_011053548.1_59	2.55180273127066	4.3161327225687	6.57021647324168	4.72840967559424	5.93883058740104	6.57180795616732	6.06261568971962	5.10473081367993
lcl|NW_011626364.1_mrna_XM_011053661.1_60	2.27584556438021	3.43663943836458	3.61159326795803	4.11315092622519	6.17030857663037	4.37265502474855	4.2698741256377	3.06257280345716
lcl|NW_011626373.1_mrna_XM_011053850.1_62	0	0.571363438814707	0.29754074706575	0.394849095231269	0.405569046421894	0.494531398245959	1.39941497710423	0
lcl|NW_011626373.1_mrna_XM_011053980.1_61	1.08241961232518	4.80880820390221	1.87423308750372	2.97153333599163	5.7356305024398	4.27156649244782	3.58041766103778	1.56881436188323
lcl|NW_011626373.1_ncrna_XR_845961.1_63	0	1.76554553036253	1.86834720859966	3.94800174221089	1.32572199065516	2.8272837295641	3.93876088564388	0
lcl|NW_011626375.1_mrna_XM_011054103.1_64	2.37405201873944	1.37595475630858	2.76518283681768	3.76197882326121	2.67741386984161	2.66032789988063	3.23067318317043	1.11189456308715
lcl|NW_011626377.1_mrna_XM_011054216.1_66	6.71858983940681	7.1787005009914	9.4437310488099	7.93793037692795	7.69345181112771	10.1687884812955	7.27603557900263	4.34400502426884
lcl|NW_011626377.1_mrna_XM_011054281.1_65	5.54539219632603	3.88905268378152	4.38647932939602	5.42225729633932	5.40206431074595	7.8103873643487	4.71410719464157	0.983961250042506
lcl|NW_011626377.1_mrna_XM_011054383.1_67	3.3620448248669	4.30353302649433	6.81522651614813	5.31542987227924	5.46292757769896	6.14857924198906	5.18703366052016	4.2098267612199
lcl|NW_011626378.1_mrna_XM_011054500.1_68	1.59126401866693	0.822997037630213	1.60994117116571	1.7628692018945	3.59089368682628	1.83820347165567	2.45785729169202	1.86028351153309
lcl|NW_011626380.1_mrna_XM_011054607.1_69	0	0	0	0.257546389139449	0.811509500613629	0.342552121638251	0.125685653614913	0
lcl|NW_011626382.1_mrna_XM_011054722.1_70	3.83315476250977	7.0613299908202	4.63698488413727	5.40302766275645	6.41506369556947	6.21875959890031	8.46097423200455	2.72816205263734
lcl|NW_011626382.1_mrna_XM_011054822.1_71	2.28832008577186	3.92560569082698	4.28446793253634	6.31681734286852	4.96912370763692	4.64596918517607	6.91159160974852	2.03636396325112
lcl|NW_011626386.1_mrna_XM_011054929.1_72	0.839166517297712	0.482187792364768	1.31743931992988	1.17087484099152	1.21215850776899	0.985681642997471	1.60739642270783	0.176041796938736
lcl|NW_011626391.1_mrna_XM_011055056.1_73	6.07567881090378	4.69497184899992	4.5519620045113	5.80306287102497	4.86580001220373	7.32528958684822	5.16492416553252	2.66908750195626
lcl|NW_011626391.1_mrna_XM_011055184.1_74	2.19900174463182	2.48014364737077	5.54577208283074	3.52722373702031	4.10272040728855	6.32459253867481	4.25018672534532	1.38581905145049
lcl|NW_011626394.1_mrna_XM_011055301.1_75	0.203904607596388	0.544334837537719	1.25922354644829	0.799813410436584	0.996038935933229	1.15071574035374	1.27139913786662	1.38218962954275
lcl|NW_011626398.1_mrna_XM_011055434.1_76	0	0.1156139851551	0.476406482668182	0.158267126150818	0.956287378796796	0.288976096115761	0.124711957388059	0.385018816769137
lcl|NW_011626398.1_mrna_XM_011055551.1_77	0	0.555188055381441	0.366571498105452	0.154400751137769	0.859440337792915	0.28431353529278	0.115668333052908	0.124677296318496
lcl|NW_011626401.1_mrna_XM_011055670.1_79	0	0	0.533841168442102	1.20099720128142	0.411319645399917	0.529031545677221	0	0
lcl|NW_011626401.1_mrna_XM_011055760.1_78	1.47210866089258	2.97784005980967	1.80840811035477	2.24032819807797	3.15281189801381	2.69995543857078	5.227859874598	0.837088840702455
lcl|NW_011626402.1_mrna_XM_011055866.1_80	0	0.316549011113567	0	2.13749530439548	1.67316002283454	1.51143352999638	1.73546853215986	0.605563685258045
lcl|NW_011626402.1_mrna_XM_011055988.1_81	0	0	0.210267241093352	0.291169632162586	0.230094565870804	0.904619924309158	0	0
lcl|NW_011626404.1_mrna_XM_011056110.1_82	0	0.157891567282143	0.258864220375254	0	0.610989369161206	0.59238470151015	0.195510236623406	0
lcl|NW_011626404.1_mrna_XM_011056223.1_83	0	0.154033885660841	0.226762315356717	0	0.572905537178712	0.201423676478189	0.20705760948821	0
lcl|NW_011626405.1_mrna_XM_011056332.1_84	0.00746391797524773	0.652315216535197	0.80518946593528	0.209235678527436	3.93782897133745	1.7486531346395	1.85228644293704	1.04634615552253
lcl|NW_011626405.1_mrna_XM_011056437.1_85	0.00793589484777144	2.07586442146416	0.634654558348916	0.204209768475753	3.74480343985492	1.73052605951516	1.77134389787726	0.394367488800186
lcl|NW_011626406.1_mrna_XM_011056547.1_86	0.344712032358093	1.43058646460341	0.701000717512548	0.960658156616735	1.36498136060965	1.11074788219914	2.89466821779405	0.27766774190766
lcl|NW_011626408.1_miscrna_XR_846249.1_99	0.975261960375391	0	3.86659615043332	0.662882656972343	1.52496379835908	1.05699698672779	2.71363721161099	0.906161763622447
lcl|NW_011626408.1_miscrna_XR_846273.1_103	1.62771289492273e-06	2.14069299642886	2.32969612941098	3.95814548147391	2.22069118897634	2.8247808076194	3.3795480882278	0.696531306798075
lcl|NW_011626408.1_mrna_XM_011056794.1_109	0.897073514171442	2.30445477750641	1.70415077188635	1.27888074456959	4.65243827882011	2.21440676718685	2.41972165013786	1.08202506153002
lcl|NW_011626408.1_mrna_XM_011056911.1_108	2.79087315173979	4.06631254928198	4.9266043104213	5.39051671596188	7.45281354309499	4.45526734656532	4.98997829744502	4.65099918941851
lcl|NW_011626408.1_mrna_XM_011057024.1_100	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011057088.1_96	1.20483835894234	0.93673637287646	0.974981876399815	1.86111289437641	0.456471175597779	0.803585741918731	0.686122225288936	0.414027985576913
lcl|NW_011626408.1_mrna_XM_011057170.1_101	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011057254.1_97	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011057342.1_98	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011057428.1_105	4.73928722964177e-09	0	0	0	0.910585949205524	1.45533803357697	1.24199893380021	0
lcl|NW_011626408.1_mrna_XM_011057517.1_106	1.97284718614824	1.98827235718617	5.09163328608967	0.00211275017967562	2.75267611958675	4.75343849185484	3.34691580720433	1.33086366170403
lcl|NW_011626408.1_mrna_XM_011057596.1_104	1.70394614282268e-06	1.77136181461167	2.27084718176471	5.24251289912249	2.03964419910524	2.02467770738246	1.33693979832187	3.81826304931707e-08
lcl|NW_011626408.1_mrna_XM_011057714.1_94	0.105926846255575	0.871157424078389	0.413940897649323	0.91223337460805	1.38768565379475	1.39610759232728	3.3476765679762	0.292660746854169
lcl|NW_011626408.1_mrna_XM_011057790.1_95	0.440083456565484	2.26707750183233	2.27573556466819	4.37093550757858	3.17256593153438	3.41535851092979	5.61305066482892	0.740862457404758
lcl|NW_011626408.1_mrna_XM_011057876.1_102	0.674290115058012	1.17736708265939	1.10199868846938	1.45082630488708	1.3323046172619	1.0388447366872	2.95369952558284	0.421591347601219
lcl|NW_011626408.1_mrna_XM_011057977.1_107	1.06351031994905	2.70017156947435	4.96547315537128	2.73114515888442	4.47702303975644	4.58787941629803	4.55264473490475	3.55065097119205
lcl|NW_011626408.1_mrna_XM_011058400.1_110	1.19902633660088	3.23544136577517	1.07882859055549	2.46808860429565	2.67544699314322	0.921713731314992	3.8954957386431	0.405654672913593
lcl|NW_011626408.1_mrna_XM_011058518.1_111	1.96773917430813	3.53280805137947	2.71942052783081	6.22388149862693	4.00203316767953	4.33538872886619	6.64270136043401	1.86652949977273
lcl|NW_011626408.1_mrna_XM_011058601.1_112	0	0	2.71597142025391	2.15664108920123	2.27929430812559	0	0.906319374185771	0
lcl|NW_011626408.1_mrna_XM_011058726.1_119	0.00170160300469673	0	0.573772120038108	0	0.746044889773406	4.59040444455594e-07	0	0
lcl|NW_011626408.1_mrna_XM_011058802.1_118	0.0291438383352898	0	0	0.184500134213073	0	0.270699847254351	0.865503998256519	0
lcl|NW_011626408.1_mrna_XM_011058874.1_120	0	0	0	1.69469538716474	0	0.496872457254714	0.919014117994294	0
lcl|NW_011626408.1_mrna_XM_011058960.1_116	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011059029.1_115	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011059107.1_114	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011059185.1_113	0	0	0	0	0	0	0	0
lcl|NW_011626408.1_mrna_XM_011059262.1_117	0	1.45068008083158	0	0	0.0156617020159849	0.501054069872385	0	0.122662842791638
lcl|NW_011626408.1_mrna_XM_011059383.1_124	1.17038388973489	1.69233542701011	3.29277945093003	2.30589094637757	5.76686512672532	3.23510041061472	3.37440687769787	3.08616627082626
lcl|NW_011626408.1_mrna_XM_011059466.1_123	5.41224353543067e-10	0	0	0	0.940254074543384	1.02274975971117	2.42354014640485e-09	0
lcl|NW_011626408.1_mrna_XM_011059554.1_122	5.61927763541766e-07	1.33721139954343	5.27981177000718e-08	0.852917433980863	2.40785418949051	2.81443656074966	1.83308060170188	8.88793718581457e-08
lcl|NW_011626408.1_mrna_XM_011059620.1_121	2.55259648048343	0.035650526149534	3.11077660756826	1.75080646284531	2.93784731973804	4.80197366299518	3.49278649243133	0.629791414970148
lcl|NW_011626408.1_ncrna_XR_846293.1_93	0.70123435055173	0	1.17703756385175	2.10770876275229	4.52751456899308	2.23729949989508	2.730437986234	0.692072590003857
lcl|NW_011626408.1_ncrna_XR_846295.1_90	0	0	2.16704282351941	0	1.84553836142663	2.70173450303161	1.16130076584808	0
lcl|NW_011626408.1_ncrna_XR_846299.1_89	0	0	0	0.690615174173579	2.34181720925789	4.1432667059524	0.960770404205572	0
lcl|NW_011626408.1_ncrna_XR_846302.1_88	2.09909307560981	1.85795947078038	1.55153878941259	0	0	0.867686730639531	1.66890608995471	0
lcl|NW_011626408.1_ncrna_XR_846303.1_87	0	1.30889133105475	0.0444105753078565	3.89388318905207	1.4586622106244	1.02320371293635	3.62875091973708	0.33304289979518
lcl|NW_011626408.1_ncrna_XR_846306.1_91	0	0	0	0	0	1.04747885300898	0	0
lcl|NW_011626408.1_ncrna_XR_846309.1_92	0	0	0	0	2.82535041542399	1.37316247605245	0.509699768379092	0
lcl|NW_011626409.1_mrna_XM_011059736.1_126	1.35513619906981	3.8829571449049	2.74713878340986	2.57165787037403	3.59380696742468	3.11377420399215	5.56851452051638	0.980692315109668
lcl|NW_011626409.1_mrna_XM_011059856.1_127	3.59646850514375	6.05314670411456	5.31082716979378	8.94262461898921	6.57766772036815	6.46521722080884	8.72840443942739	3.55009147306921
lcl|NW_011626409.1_mrna_XM_011059936.1_128	6.20217398246808	5.69053785144996	4.83011065120191	8.46980748020463	6.2641269453281	6.43531989164215	6.83548770483733	3.29250732036856
lcl|NW_011626409.1_mrna_XM_011060298.1_129	9.70006019091905	8.26415035528345	7.9781406144036	9.65636888520376	9.46500437054092	11.7709332981323	9.5227758882803	6.23764219440479
lcl|NW_011626409.1_mrna_XM_011060349.1_130	5.17918170359473	6.74543080714145	9.24906302433229	8.05454319597349	6.66009255184	9.50429510024502	7.30767010174842	5.00860753199562
lcl|NW_011626409.1_mrna_XM_011060448.1_131	0.604461997193817	0	0	1.14413661875347	1.40804619154531	2.11529420490862	1.85907332145148	2.5403290651582
lcl|NW_011626409.1_mrna_XM_011060525.1_132	0.914548354982227	1.86079167097969	3.04044480705065	1.88085531607828	5.6348008746941	3.0466818770514	3.17257913019682	8.93564907945738e-05
lcl|NW_011626409.1_mrna_XM_011060636.1_135	0	0	0	0	0	0	0	0
lcl|NW_011626409.1_mrna_XM_011060720.1_136	1.91108970152639	1.15072151893716	1.6548835281191	4.04839730631554	2.62354650682672	2.09367226238363	3.12536776562501	0.605574265997453
lcl|NW_011626409.1_mrna_XM_011060793.1_133	0.7742512392774	3.71935406574104	2.1004582902025	2.46355109647252	4.83546128961429	2.69617262599702	2.79782570259388	0.989608597441842
lcl|NW_011626409.1_mrna_XM_011060880.1_134	0.125486151426267	0.367294774315256	0.437061687494575	0.500558359088246	0.913875781186087	0.587813293812387	1.72953606380169	0
lcl|NW_011626409.1_mrna_XM_011061001.1_138	0	0	3.75813640354481	1.29341025326896	2.6112864518419	5.91921880088465	2.39939692584971	0
lcl|NW_011626409.1_mrna_XM_011061087.1_137	3.86396038682572	2.81738271806073	2.81700386905078	3.9483741531365	4.35498555574045	6.08743493357861	4.22195223392186	1.98460974171617
lcl|NW_011626409.1_mrna_XM_011061204.1_139	1.84137155180293	3.09796893626221	5.24462418749774	3.77668549338143	4.00209468556862	4.64660990694012	4.17099481599093	3.47350684702519
lcl|NW_011626409.1_mrna_XM_011061668.1_143	1.2867854659423	9.42356392278113e-09	2.29865662803389	3.69494897650894	2.56835683278983	1.87902935210126	4.8109498754647	0.569092715837763
lcl|NW_011626409.1_mrna_XM_011061742.1_144	0	0.865800727477325	1.24619759901822	1.96324443565832	0	1.13973525337916	0	0.0263035895749747
lcl|NW_011626409.1_mrna_XM_011061810.1_146	0.289794293965295	0.206185457621194	2.16413328694658	0.990495725885807	1.41885341139445	2.81371830375758	1.2705436777029	0
lcl|NW_011626409.1_mrna_XM_011061895.1_145	0	0	0	0	0	0	0	0
lcl|NW_011626409.1_mrna_XM_011061972.1_142	0	3.38643249222645	0	0	1.50587732901794	1.27555279844726	4.09400544294254	0
lcl|NW_011626409.1_mrna_XM_011062060.1_140	0.633686637081616	0	1.65646091341212	1.79588045692338	3.85626952074971	1.31694394628924	0	2.30322519261255
lcl|NW_011626409.1_mrna_XM_011062181.1_141	2.97504211097898	5.63738069761422	3.29270933745019	4.56597869433803	6.79852399136753	4.52167102805614	4.59586946788724	2.23028411249897
lcl|NW_011626409.1_mrna_XM_011062293.1_147	0.650029018342322	0.996139481866243	3.14220638687807	2.53697242806512	2.12450077760984	2.93973542641202	2.48118848090184	1.96060398878396
lcl|NW_011626409.1_mrna_XM_011062408.1_148	3.12108875549038	4.1111338609627	4.68523941382899	4.298016649854	7.31077561753255	4.85675556303372	5.34843777682704	4.47747711808715
lcl|NW_011626409.1_mrna_XM_011062522.1_149	1.55752327412535	5.29041450124381	2.091099477009	3.14381398992963	5.75527270582449	4.18530637602738	4.06618236487424	0.878686595181845
lcl|NW_011626409.1_mrna_XM_011062640.1_153	1.73114444899209	1.86713257181298	1.17087614771093	1.67438946098778	2.02330356524518	4.17658263462176	2.34458117992086	0.345990815294706
lcl|NW_011626409.1_mrna_XM_011062720.1_152	3.38181322571395	0.0303237886276838	2.15247284477453	4.36050931312798	2.58526941066673	2.63736304670202	3.30472377580333	1.15494041609664
lcl|NW_011626409.1_mrna_XM_011062795.1_151	0	1.01810982667631	1.76330451296801	2.01557293451095	1.36373086229653	0	0	0
lcl|NW_011626409.1_mrna_XM_011062869.1_150	0	1.28545785932791	0.295194155278826	0.486621650792202	1.44064875365405	0.826762268594325	3.08978635715583	0.307447233706681
lcl|NW_011626409.1_mrna_XM_011062977.1_154	3.26803553958953	4.28492919465953	7.46939112401614	4.53506031498611	5.51920787225334	7.36804626924486	5.51675606410829	2.78169155707328
lcl|NW_011626409.1_mrna_XM_011063175.1_158	1.53405152301941	3.98434941605196	1.86503909163236	2.83810907979911	4.5378749025218	3.72707558651247	6.12827922730901	1.14379194016605
lcl|NW_011626409.1_mrna_XM_011063260.1_157	0.840795893725309	3.13269896879634	2.03827401124964	2.03501350947367	4.07117485667274	1.77556362017744	2.31573677573886	0.65814288671964
lcl|NW_011626409.1_mrna_XM_011063344.1_156	0.0920732443888378	0	0	0	2.49733120575933	0.492247906856383	0.656191572963566	0
lcl|NW_011626409.1_mrna_XM_011063415.1_160	1.99231021451406	0.543477366059406	0.916856994942132	2.00927234852712	1.10333988329126	2.06070412698296	3.35882523887643	3.58536668841258e-06
lcl|NW_011626409.1_mrna_XM_011063489.1_159	0.0624197815512876	2.88100807630843	3.43152470052739	4.73860621669003	3.14670627327322	3.88153772591458	5.22204667793065	1.63181979718849
lcl|NW_011626409.1_mrna_XM_011063685.1_162	1.25556264643581	1.6423078264824	4.20441934006581	2.25064496656359	3.10986109350892	5.21618099357509	3.33046858114543	0.871680328386941
lcl|NW_011626409.1_mrna_XM_011063804.1_170	1.85531503431007	1.96969039653836	5.92373739749028	2.11976902066961	1.25427822315794	2.89007161512894	1.83115962918176	1.03538691379283
lcl|NW_011626409.1_mrna_XM_011063886.1_165	1.82189749142153	5.86200408651366	3.91241665461159	3.51333529834987	5.30168836415882	3.11118996786949	3.53181061452076	2.0521832904298
lcl|NW_011626409.1_mrna_XM_011064004.1_169	3.5370783389716	0.480843488115825	0.314220699119802	3.24856578880722	1.20684139301811	4.49522661749117	1.71839257512845	0.423643552974211
lcl|NW_011626409.1_mrna_XM_011064082.1_167	0	2.90635580893108	2.34156141284759	5.0046212418149	2.52095189210326	2.09109693807186	4.08799284159356	0.839686165252162
lcl|NW_011626409.1_mrna_XM_011064161.1_168	2.86460425796575	2.12102759051568	2.39217151863182	1.89560865862231	1.98376701997163	1.44744455393263	1.8767680495795	0
lcl|NW_011626409.1_mrna_XM_011064237.1_166	2.81975664671832	4.82623545144819	2.92519103161464	4.13525194298181	4.05048278104842	4.11752307348031	6.50003778611423	1.62830128807237
lcl|NW_011626409.1_mrna_XM_011064349.1_163	7.25204734813011	8.54636699378444	11.4246005555384	9.06900040414221	9.66905123435302	10.1390374069982	9.96724453023957	9.41431430325339
lcl|NW_011626409.1_mrna_XM_011064430.1_164	4.90174774074523	4.49944056165132	5.19356154806403	7.42604011558019	7.75474836459449	5.84130947907996	5.76245454001822	5.7501522856282
lcl|NW_011626409.1_mrna_XM_011064559.1_172	3.32544991372485	5.62869381403057	6.622405949106	5.778559223515	7.35077084910615	4.92591531221676	5.44860020249736	5.82728503866193
lcl|NW_011626409.1_mrna_XM_011064896.1_173	0	0	0	0	0	0	0	0
lcl|NW_011626409.1_mrna_XM_011065016.1_175	0.285679997995478	1.99093301851927	1.88502800454149	3.68216945028743	3.14367155412333	2.7858466477118	5.17336861653476	1.09977250153319
lcl|NW_011626409.1_mrna_XM_011065084.1_176	0	0	6.54993530769762e-07	0	0	5.14198325510868e-10	5.11185020732329e-05	0
lcl|NW_011626409.1_mrna_XM_011065280.1_182	0.927793242513782	0.895804290867054	1.36297753104425	0.98996165034251	1.61407160649338	1.27822473361454	2.632737550443	0.521711878688594
lcl|NW_011626409.1_mrna_XM_011065362.1_181	1.43635851187708	4.10965894976438	1.68353311012303	2.74231502333167	3.95573584030887	2.32923106246324	2.24085791504313	0.930173168867718
lcl|NW_011626409.1_mrna_XM_011065478.1_180	4.65510572129409	6.62911615688788	6.912285582169	7.32473659207321	9.84717549714223	7.61912002646124	7.51456419569021	6.84239884465877
lcl|NW_011626409.1_mrna_XM_011065579.1_183	0.425509661295548	0.269094768610046	0.498500014891175	0.97357938983456	0.348460869492095	0.608449748174338	1.17066961815705	0.16272346740015
lcl|NW_011626409.1_mrna_XM_011065702.1_184	3.0658707348224	1.41202881276685	1.90466848362152	4.20088267953813	2.76998412299177	3.02201853414	3.49098013683049	0.255942719251145
lcl|NW_011626409.1_mrna_XM_011065819.1_187	0.38628905312195	0.334187663197771	3.10314483343128	0.625164775091245	2.36629362859834	1.99549444304318	1.78714344342371	1.74320303602115
