target_id	unknown
lcl|NW_011954642.1_mrna_XM_012004999.1_44	0.200340050417516
lcl|NW_011954688.1_mrna_XM_012005097.1_45	6.65755674277959
lcl|NW_011954694.1_mrna_XM_012005205.1_46	0.113901363089667
lcl|NW_011954701.1_mrna_XM_012005319.1_47	0.643222301210918
lcl|NW_011954703.1_mrna_XM_012005430.1_48	2.75479679609346
lcl|NW_011954703.1_mrna_XM_012005508.1_49	0.65548474015666
lcl|NW_011954718.1_mrna_XM_012005623.1_50	0.530351684734767
lcl|NW_011954723.1_miscrna_XR_001008659.1_52	4.9870332711164
lcl|NW_011954723.1_mrna_XM_012005839.1_51	4.36655693918125
lcl|NW_011954736.1_mrna_XM_012006108.1_53	4.52438643283408
lcl|NW_011954750.1_mrna_XM_012006333.1_54	2.93520417009156
lcl|NW_011954766.1_mrna_XM_012006447.1_55	1.98468213374541
lcl|NW_011954769.1_mrna_XM_012006563.1_56	1.62272920611324
lcl|NW_011954777.1_mrna_XM_012006690.1_57	3.52689465592608
lcl|NW_011954780.1_mrna_XM_012006793.1_58	2.47588000189336
lcl|NW_011954781.1_mrna_XM_012006900.1_59	1.52745393816436
lcl|NW_011954787.1_mrna_XM_012007003.1_60	0.555836929112537
lcl|NW_011954810.1_mrna_XM_012007241.1_61	1.36861131868182
lcl|NW_011954813.1_mrna_XM_012007360.1_62	0.388298875248956
lcl|NW_011954817.1_mrna_XM_012007486.1_63	0.811377750384336
lcl|NW_011954852.1_mrna_XM_012007598.1_64	1.20143580738839
lcl|NW_011954871.1_mrna_XM_012007709.1_65	0.7564512068957
lcl|NW_011954877.1_mrna_XM_012007834.1_66	0.493546998524038
lcl|NW_011954884.1_mrna_XM_012007949.1_67	1.50288163878388
lcl|NW_011954915.1_trna_68	0
lcl|NW_011954915.1_trna_69	0
lcl|NW_011954920.1_mrna_XM_012008350.1_70	5.51182647452317
lcl|NW_011954922.1_mrna_XM_012008462.1_71	0.233046081069565
lcl|NW_011954927.1_mrna_XM_012008585.1_72	0.620787577433602
lcl|NW_011954928.1_mrna_XM_012008699.1_73	1.197567326923
lcl|NW_011954931.1_mrna_XM_012008820.1_74	1.13027541397953
lcl|NW_011954962.1_mrna_XM_012009184.1_75	3.87517816741644
lcl|NW_011954967.1_mrna_XM_012009313.1_76	1.57949056232362
lcl|NW_011954970.1_mrna_XM_012009430.1_77	0.565789104375783
lcl|NW_011954972.1_mrna_XM_012009551.1_78	0.837141265206428
lcl|NW_011954976.1_mrna_XM_012009671.1_79	0.236019116883205
lcl|NW_011954987.1_mrna_XM_012010158.1_80	0.278739560740395
lcl|NW_011955001.1_mrna_XM_012010520.1_81	1.9839200401765
lcl|NW_011955003.1_mrna_XM_012010641.1_82	5.16355940856957
lcl|NW_011955019.1_mrna_XM_012010758.1_83	0.294252525983396
lcl|NW_011955021.1_mrna_XM_012010997.1_84	0.813058908649688
lcl|NW_011955023.1_mrna_XM_012011119.1_85	0.773683593513722
lcl|NW_011955029.1_mrna_XM_012011240.1_86	1.31721427096567
lcl|NW_011955054.1_mrna_XM_012011608.1_87	0.886677368954258
lcl|NW_011955058.1_mrna_XM_012011733.1_88	0.472826946376705
lcl|NW_011955077.1_mrna_XM_012011859.1_89	0.419677490011188
lcl|NW_011955091.1_mrna_XM_012011982.1_90	1.7278743718324
lcl|NW_011955099.1_mrna_XM_012012229.1_91	0.759468220964905
lcl|NW_011955117.1_mrna_XM_012012475.1_92	3.64421906284401
lcl|NW_011955132.1_mrna_XM_012012597.1_93	3.42613365292317
lcl|NW_011955136.1_mrna_XM_012012844.1_94	11.0729051278949
lcl|NW_011955151.1_mrna_XM_012013089.1_95	2.63471751863644
lcl|NW_011955155.1_mrna_XM_012013204.1_96	1.29025763155733
lcl|NW_011955186.1_mrna_XM_012013696.1_97	2.21144871407443
lcl|NW_011955189.1_ncrna_XR_001008993.1_98	4.98769919797186
lcl|NW_011955192.1_mrna_XM_012014008.1_99	0
lcl|NW_011955192.1_mrna_XM_012014130.1_100	0
lcl|NW_011955211.1_mrna_XM_012014251.1_101	1.44652061066425
lcl|NW_011955217.1_mrna_XM_012014373.1_102	1.3533556470269
lcl|NW_011955221.1_mrna_XM_012014495.1_103	0.369789194873119
lcl|NW_011955228.1_ncrna_XR_001009019.1_104	0.150945062307517
lcl|NW_011955230.1_ncrna_XR_001009027.1_105	0.736880054385439
lcl|NW_011955232.1_mrna_XM_012014781.1_106	2.03477455401242
lcl|NW_011955238.1_mrna_XM_012014905.1_107	0.276795099463532
lcl|NW_011955242.1_mrna_XM_012015022.1_108	2.51279021165834
lcl|NW_011955245.1_mrna_XM_012015138.1_109	0.906998982346741
lcl|NW_011955248.1_mrna_XM_012015263.1_110	1.5437146290947
lcl|NW_011955256.1_mrna_XM_012015510.1_111	0.121448433810322
lcl|NW_011955273.1_mrna_XM_012015877.1_112	0.246388915311585
lcl|NW_011955274.1_mrna_XM_012015995.1_113	1.27040186949049
lcl|NW_011955283.1_mrna_XM_012016119.1_114	0.202019297677012
lcl|NW_011955287.1_mrna_XM_012016237.1_115	6.14348285764041
lcl|NW_011955301.1_mrna_XM_012016365.1_116	0.189484914583981
lcl|NW_011955306.1_ncrna_XR_001009102.1_117	3.0974441588802
lcl|NW_011955324.1_mrna_XM_012016558.1_118	0.399327507370645
lcl|NW_011955328.1_ncrna_XR_001009116.1_119	0.709731011002103
lcl|NW_011955343.1_mrna_XM_012016870.1_122	0.508434982119801
lcl|NW_011955343.1_mrna_XM_012016954.1_123	0.413451878498521
lcl|NW_011955343.1_mrna_XM_012017032.1_120	0.570733848698895
lcl|NW_011955343.1_mrna_XM_012017120.1_121	1.4037260531536
lcl|NW_011955353.1_mrna_XM_012017243.1_124	3.50142040742922
lcl|NW_011955361.1_mrna_XM_012017375.1_125	0.353322578933825
lcl|NW_011955369.1_mrna_XM_012017500.1_126	1.85352360349654
lcl|NW_011955467.1_mrna_XM_012017846.1_127	4.30035890981277
lcl|NW_011955468.1_mrna_XM_012017966.1_128	0.17575522884487
lcl|NW_011955489.1_mrna_XM_012018100.1_129	2.25564874980775
lcl|NW_011955506.1_mrna_XM_012018328.1_130	0.56385157304308
lcl|NW_011955519.1_mrna_XM_012018453.1_131	0.910227845411384
lcl|NW_011955533.1_mrna_XM_012018707.1_132	4.14131779261144
lcl|NW_011955543.1_ncrna_XR_001009200.1_133	2.66397504366296
lcl|NW_011955547.1_mrna_XM_012018901.1_134	0.62456458496246
lcl|NW_011955548.1_ncrna_XR_001009210.1_135	4.50322438033197
lcl|NW_011955561.1_mrna_XM_012019352.1_136	2.30886083528724
lcl|NW_011955578.1_mrna_XM_012019469.1_137	0.208320942360533
lcl|NW_011955579.1_mrna_XM_012019598.1_138	0.980623565988322
lcl|NW_011955603.1_mrna_XM_012020080.1_139	1.21565562619181
lcl|NW_011955605.1_mrna_XM_012020197.1_140	1.84386410790067
lcl|NW_011955633.1_mrna_XM_012020311.1_141	2.65548946601643
lcl|NW_011955659.1_mrna_XM_012020433.1_142	0.288278610200994
lcl|NW_011955674.1_mrna_XM_012020679.1_143	4.09041321912776
lcl|NW_011955683.1_mrna_XM_012020913.1_144	1.93880692505322
lcl|NW_011955685.1_mrna_XM_012021028.1_145	5.69300773930626
lcl|NW_011955695.1_mrna_XM_012021160.1_146	0.537667563240633
lcl|NW_011955698.1_mrna_XM_012021284.1_147	0.109816075491877
lcl|NW_011955701.1_mrna_XM_012021528.1_148	0.230638250741105
lcl|NW_011955708.1_mrna_XM_012021778.1_149	0.288872448415291
lcl|NW_011955709.1_mrna_XM_012021898.1_150	0.283995467807023
lcl|NW_011955726.1_mrna_XM_012022019.1_151	5.13909881761701
lcl|NW_011955747.1_mrna_XM_012022139.1_152	0.590820575599597
lcl|NW_011955755.1_mrna_XM_012022268.1_153	0
lcl|NW_011955766.1_mrna_XM_012022493.1_154	0.34235720361965
lcl|NW_011955768.1_mrna_XM_012022617.1_155	2.8125979209243
lcl|NW_011955783.1_mrna_XM_012022742.1_156	0.210033741423882
lcl|NW_011955823.1_mrna_XM_012022861.1_157	0.201847569132141
lcl|NW_011955851.1_mrna_XM_012022986.1_158	2.21608102783781
lcl|NW_011955867.1_ncrna_XR_001009408.1_159	1.70250436002281
lcl|NW_011955875.1_mrna_XM_012023299.1_160	0.516321548062702
lcl|NW_011955897.1_mrna_XM_012023541.1_161	1.08726804385867
lcl|NW_011955916.1_mrna_XM_012023781.1_162	0.157279735941249
lcl|NW_011955924.1_mrna_XM_012023909.1_164	3.35155151146001
lcl|NW_011955924.1_mrna_XM_012023995.1_163	0.995510785628859
lcl|NW_011955930.1_mrna_XM_012024118.1_165	0.88435440684592
lcl|NW_011955935.1_mrna_XM_012024219.1_166	1.67389230273069
lcl|NW_011955955.1_mrna_XM_012024588.1_167	2.38654628518616
lcl|NW_011955968.1_mrna_XM_012024709.1_168	0.631000083285424
lcl|NW_011955997.1_mrna_XM_012024836.1_169	0.115350638025035
lcl|NW_011956005.1_mrna_XM_012024969.1_170	0.784704522696565
lcl|NW_011956011.1_mrna_XM_012025082.1_171	1.35940527836793
lcl|NW_011956014.1_mrna_XM_012025201.1_172	0.53546869074298
lcl|NW_011956015.1_mrna_XM_012025321.1_173	0
lcl|NW_011956041.1_mrna_XM_012025568.1_174	1.1215305074823
lcl|NW_011956054.1_mrna_XM_012025685.1_175	2.11364282981838
lcl|NW_011956107.1_mrna_XM_012026049.1_176	0.380531516143645
lcl|NW_011956112.1_mrna_XM_012026173.1_177	1.71052068742863
lcl|NW_011956121.1_mrna_XM_012026294.1_178	0.131461298785245
lcl|NW_011956134.1_mrna_XM_012026419.1_179	1.02181132020487
lcl|NW_011956144.1_ncrna_XR_001009541.1_180	2.38557357401255
lcl|NW_011956148.1_mrna_XM_012026748.1_181	0.0972899263075148
lcl|NW_011956164.1_mrna_XM_012026869.1_182	1.4847047908724
lcl|NW_011956172.1_ncrna_XR_001009562.1_183	0.793636908889997
lcl|NW_011956178.1_mrna_XM_012027069.1_184	1.02556469690281
lcl|NW_011956186.1_mrna_XM_012027308.1_185	0.49023155322982
lcl|NW_011956193.1_mrna_XM_012027422.1_186	0.118896474503714
lcl|NW_011956215.1_mrna_XM_012027664.1_187	1.51228842074883
lcl|NW_011956222.1_mrna_XM_012027793.1_188	0.24550628750739
lcl|NW_011956224.1_mrna_XM_012027916.1_189	0.285004102514231
lcl|NW_011956226.1_mrna_XM_012028045.1_190	0.27915481345916
lcl|NW_011956231.1_mrna_XM_012028160.1_191	0.857477762539733
lcl|NW_011956244.1_mrna_XM_012028169.1_192	0.9958828324181
lcl|NW_011956251.1_mrna_XM_012028178.1_193	0.951926228641873
lcl|NW_011956256.1_mrna_XM_012028186.1_194	0.178857929393563
lcl|NW_011956276.1_mrna_XM_012028201.1_195	1.85595339490148
lcl|NW_011956279.1_mrna_XM_012028209.1_196	1.30887210286686
lcl|NW_011956299.1_mrna_XM_012028218.1_197	0.181236247994699
lcl|NW_011956316.1_mrna_XM_012028249.1_198	0.178287143765297
lcl|NW_011956330.1_mrna_XM_012028257.1_199	1.33074011803833
lcl|NW_011956342.1_mrna_XM_012028280.1_200	0.388618003674073
lcl|NW_011956345.1_mrna_XM_012028289.1_201	5.61140030814506
lcl|NW_011956356.1_mrna_XM_012028294.1_202	3.34787228852494
lcl|NW_011956364.1_mrna_XM_012028303.1_203	1.82947820098645
lcl|NW_011956377.1_mrna_XM_012028327.1_204	0.911388229829004
lcl|NW_011956379.1_mrna_XM_012028336.1_206	5.3759473010737
lcl|NW_011956379.1_mrna_XM_012028343.1_205	2.56900925862141
lcl|NW_011956383.1_mrna_XM_012028358.1_207	2.54480967967559
lcl|NW_011956395.1_mrna_XM_012028374.1_208	0.227916614518231
lcl|NW_011956397.1_mrna_XM_012028379.1_209	3.15234121174427
lcl|NW_011956401.1_mrna_XM_012028383.1_210	0.627768664928145
lcl|NW_011956405.1_mrna_XM_012028392.1_211	0.149766320408006
lcl|NW_011956415.1_mrna_XM_012028400.1_212	0.617643735247118
lcl|NW_011956423.1_mrna_XM_012028418.1_213	2.08639105199637
lcl|NW_011956425.1_ncrna_XR_001009615.1_214	4.48075231622793
lcl|NW_011956440.1_mrna_XM_012028430.1_215	1.53065457589187
lcl|NW_011956444.1_mrna_XM_012028436.1_216	0.789068180106856
lcl|NW_011956469.1_mrna_XM_012028450.1_217	5.55025317763889
lcl|NW_011956501.1_mrna_XM_012028455.1_218	0.357791918421992
lcl|NW_011956548.1_miscrna_XR_001009616.1_219	1.15227820723814
lcl|NW_011956548.1_mrna_XM_012028465.1_220	0.615009933514968
lcl|NW_011956551.1_mrna_XM_012028474.1_221	0.0688710461731954
lcl|NW_011956565.1_mrna_XM_012028479.1_222	0.613752159513291
lcl|NW_011956603.1_mrna_XM_012028496.1_223	2.27163495611034
lcl|NW_011956611.1_mrna_XM_012028514.1_224	0.865512916879904
lcl|NW_011956619.1_mrna_XM_012028531.1_225	1.82619847957234
lcl|NW_011956621.1_mrna_XM_012028539.1_226	1.52327095270688
lcl|NW_011956623.1_mrna_XM_012028548.1_227	0.626146651018399
lcl|NW_011956632.1_mrna_XM_012028557.1_228	0.59293437250281
lcl|NW_011956644.1_mrna_XM_012028564.1_229	5.44227179749953
lcl|NW_011956651.1_mrna_XM_012028578.1_230	1.09681536123233
lcl|NW_011956655.1_mrna_XM_012028585.1_231	0.0910294194243747
lcl|NW_011956661.1_mrna_XM_012028593.1_232	0.144664258921096
lcl|NW_011956662.1_mrna_XM_012028602.1_233	0.642810985695691
lcl|NW_011956678.1_mrna_XM_012028609.1_234	0.00711925213789731
lcl|NW_011956688.1_mrna_XM_012028619.1_235	0.341993155207253
lcl|NW_011956713.1_mrna_XM_012028627.1_236	1.14494558630253
lcl|NW_011956724.1_mrna_XM_012028634.1_237	0.241733852787878
lcl|NW_011956743.1_mrna_XM_012028656.1_238	2.15529438591698
lcl|NW_011956778.1_ncrna_XR_001009623.1_239	1.91558288521677
lcl|NW_011956820.1_mrna_XM_012028704.1_240	0
lcl|NW_011956824.1_mrna_XM_012028712.1_241	0.157904694975977
lcl|NW_011956831.1_mrna_XM_012028721.1_242	3.79312647964621
lcl|NW_011956851.1_mrna_XM_012028732.1_243	0.410186992483201
lcl|NW_011956865.1_mrna_XM_012028739.1_244	0.551658214268372
lcl|NW_011956878.1_mrna_XM_012002681.1_245	1.95155927275832
lcl|NW_011956886.1_mrna_XM_012002699.1_246	0.854435073052331
lcl|NW_011956890.1_mrna_XM_012002707.1_247	2.17714122999701
lcl|NW_011956895.1_mrna_XM_012002725.1_248	0.417459052116274
lcl|NW_011956906.1_mrna_XM_012002739.1_249	3.71505473223969
lcl|NW_011956910.1_mrna_XM_012002755.1_250	0.198480164482343
lcl|NW_011956913.1_mrna_XM_012002759.1_251	0.464718627725485
lcl|NW_011956914.1_ncrna_XR_001008507.1_252	3.17305570027799
lcl|NW_011956940.1_mrna_XM_012002777.1_253	0.63040651732646
lcl|NW_011956943.1_mrna_XM_012002784.1_254	0.150999277337361
lcl|NW_011956947.1_mrna_XM_012002793.1_255	0.971906445271081
lcl|NW_011956950.1_ncrna_XR_001008513.1_256	3.81149073274336
lcl|NW_011956979.1_mrna_XM_012002835.1_257	10.7897951200834
lcl|NW_011956984.1_ncrna_XR_001008517.1_258	0.344315971876179
lcl|NW_011956984.1_ncrna_XR_001008518.1_261	1.30866554465509
lcl|NW_011956984.1_ncrna_XR_001008519.1_259	0.161706421084381
lcl|NW_011956984.1_ncrna_XR_001008520.1_260	0.115901271674413
lcl|NW_011957001.1_mrna_XM_012002861.1_262	1.50202437882176
lcl|NW_011957011.1_mrna_XM_012002867.1_263	1.02564875998768
lcl|NW_011957030.1_mrna_XM_012002872.1_264	6.2151695966733
lcl|NW_011957037.1_mrna_XM_012002883.1_265	0.259656587400593
lcl|NW_011957056.1_ncrna_XR_001008524.1_266	4.38611899575805
lcl|NW_011957056.1_ncrna_XR_001008525.1_267	8.55626451517839
lcl|NW_011957064.1_mrna_XM_012002906.1_269	1.0527131991557
lcl|NW_011957064.1_mrna_XM_012002912.1_268	1.44436132676536
lcl|NW_011957068.1_mrna_XM_012002919.1_270	0.662878078903212
lcl|NW_011957073.1_mrna_XM_012002926.1_271	0.461872882172931
lcl|NW_011957079.1_mrna_XM_012002934.1_272	0.620925659477907
lcl|NW_011957080.1_mrna_XM_012002937.1_273	0.500621068062194
lcl|NW_011957088.1_mrna_XM_012002952.1_274	0.276002782177261
lcl|NW_011957095.1_mrna_XM_012002960.1_275	1.22652136687497
lcl|NW_011957102.1_mrna_XM_012002971.1_276	1.13863819047326
lcl|NW_011957105.1_mrna_XM_012002979.1_277	1.37004138197862
lcl|NW_011957118.1_mrna_XM_012002994.1_278	2.69562226355903
lcl|NW_011957131.1_mrna_XM_012003002.1_279	1.03133801372211
lcl|NW_011957134.1_mrna_XM_012003011.1_280	3.13781966815793
lcl|NW_011957134.1_mrna_XM_012003018.1_281	1.95289295348337
lcl|NW_011957138.1_mrna_XM_012003024.1_282	2.50882238446708
lcl|NW_011957146.1_mrna_XM_012003033.1_283	0.945022354438912
lcl|NW_011957155.1_mrna_XM_012003043.1_284	1.25876178845059
lcl|NW_011957161.1_mrna_XM_012003062.1_285	0.844804359358943
lcl|NW_011957166.1_mrna_XM_012003070.1_286	0.0980009124906344
lcl|NW_011957171.1_mrna_XM_012003077.1_287	1.63983010063854
lcl|NW_011957178.1_mrna_XM_012003092.1_288	0.174808962988665
lcl|NW_011957179.1_mrna_XM_012003101.1_289	1.02027656339223
lcl|NW_011957188.1_mrna_XM_012003111.1_290	0.342620997572688
lcl|NW_011957204.1_mrna_XM_012003137.1_291	1.31175340306715
lcl|NW_011957211.1_mrna_XM_012003143.1_292	0.563990226341019
lcl|NW_011957212.1_ncrna_XR_001008533.1_293	4.84477911303957
lcl|NW_011957238.1_mrna_XM_012003162.1_294	0.786532730672319
lcl|NW_011957246.1_mrna_XM_012003171.1_295	0.500995687811798
lcl|NW_011957249.1_mrna_XM_012003176.1_296	1.45354070589396
lcl|NW_011957253.1_mrna_XM_012003184.1_297	1.21738394516834
lcl|NW_011957265.1_ncrna_XR_001008536.1_298	3.88232137354184
lcl|NW_011957285.1_mrna_XM_012003207.1_301	0.892145584790228
lcl|NW_011957285.1_mrna_XM_012003212.1_299	2.47797266622161
lcl|NW_011957285.1_mrna_XM_012003216.1_300	2.17111276069613
lcl|NW_011957288.1_mrna_XM_012003223.1_302	2.15410075158218
lcl|NW_011957289.1_mrna_XM_012003230.1_303	0.336235342961635
lcl|NW_011957308.1_mrna_XM_012003240.1_304	4.95237519762658
lcl|NW_011957310.1_mrna_XM_012003248.1_305	0.506224579535077
lcl|NW_011957313.1_mrna_XM_012003256.1_306	2.15408973816343
lcl|NW_011957324.1_mrna_XM_012003262.1_307	0.816210052606638
lcl|NW_011957341.1_mrna_XM_012003271.1_308	0.475400389135501
lcl|NW_011957344.1_mrna_XM_012003277.1_309	3.31001502431289
lcl|NW_011957351.1_mrna_XM_012003292.1_310	5.02593030418914
lcl|NW_011957365.1_mrna_XM_012003299.1_311	1.15803661631793
lcl|NW_011957373.1_mrna_XM_012003312.1_312	3.82869540567092
lcl|NW_011957376.1_ncrna_XR_001008542.1_313	1.34110927088292
lcl|NW_011957398.1_mrna_XM_012003320.1_314	0.423988624713318
lcl|NW_011957404.1_mrna_XM_012003329.1_315	1.17450101025994
lcl|NW_011957406.1_mrna_XM_012003336.1_316	1.48522803497689
lcl|NW_011957411.1_mrna_XM_012003340.1_317	1.05786343747352
lcl|NW_011957429.1_mrna_XM_012003351.1_318	0.826342426561764
lcl|NW_011957436.1_mrna_XM_012003358.1_319	0.478824250753691
lcl|NW_011957449.1_mrna_XM_012003365.1_320	0.348525329981219
lcl|NW_011957452.1_mrna_XM_012003369.1_321	5.90593291048209
lcl|NW_011957457.1_mrna_XM_012003381.1_322	1.02309649060112
lcl|NW_011957459.1_mrna_XM_012003389.1_323	0.168708847900787
lcl|NW_011957466.1_mrna_XM_012003396.1_324	0.692979787232018
lcl|NW_011957484.1_mrna_XM_012003401.1_325	0.185503945551489
lcl|NW_011957498.1_trna_326	0.116289353372502
lcl|NW_011957502.1_mrna_XM_012003423.1_327	0.354550199958254
lcl|NW_011957510.1_mrna_XM_012003432.1_328	0.0832106397864432
lcl|NW_011957512.1_mrna_XM_012003452.1_329	0.0381069274008115
lcl|NW_011957521.1_mrna_XM_012003462.1_330	0.490091108020246
lcl|NW_011957524.1_mrna_XM_012003472.1_331	1.75689226598208
lcl|NW_011957526.1_ncrna_XR_001008548.1_332	2.53362569315141
lcl|NW_011957531.1_mrna_XM_012003484.1_333	2.63475199750014
lcl|NW_011957538.1_mrna_XM_012003503.1_334	1.76626020888774
lcl|NW_011957549.1_mrna_XM_012003510.1_335	6.80979372940117
lcl|NW_011957574.1_mrna_XM_012003520.1_336	0.931480518622575
lcl|NW_011957607.1_mrna_XM_012003538.1_337	1.32006492150445
lcl|NW_011957609.1_mrna_XM_012003543.1_338	1.09812261561224
lcl|NW_011957610.1_mrna_XM_012003552.1_339	0.0699454888315312
lcl|NW_011957633.1_mrna_XM_012003559.1_340	0.534779577397663
lcl|NW_011957634.1_mrna_XM_012003565.1_341	0
lcl|NW_011957634.1_mrna_XM_012003573.1_342	0.0983933212171638
lcl|NW_011957653.1_mrna_XM_012003584.1_343	1.32448084804968
lcl|NW_011957656.1_mrna_XM_012003591.1_344	3.13679202934056
lcl|NW_011957673.1_mrna_XM_012003600.1_345	4.80912778265434
lcl|NW_011957674.1_mrna_XM_012003608.1_346	0.368774188333406
lcl|NW_011957684.1_ncrna_XR_001008551.1_347	2.90883692911999
lcl|NW_011957705.1_mrna_XM_012003627.1_348	1.58973268883424
lcl|NW_011957748.1_mrna_XM_012003648.1_349	0.0729554157902306
lcl|NW_011957750.1_mrna_XM_012003661.1_350	0.0185965043204516
lcl|NW_011957771.1_trna_351	0.346230551895127
lcl|NW_011957782.1_mrna_XM_012003707.1_352	4.2492026417284
lcl|NW_011957790.1_mrna_XM_012003722.1_353	0.444704877556163
lcl|NW_011957800.1_mrna_XM_012003730.1_354	1.24882097674341
lcl|NW_011957809.1_mrna_XM_012003746.1_355	0.490645049128576
lcl|NW_011957824.1_mrna_XM_012003752.1_356	2.15924235563885
lcl|NW_011957843.1_mrna_XM_012003768.1_357	6.92559764509644
lcl|NW_011957849.1_mrna_XM_012003773.1_358	1.72154750263419
lcl|NW_011957857.1_mrna_XM_012003781.1_359	0.165532589262787
lcl|NW_011957858.1_mrna_XM_012003790.1_360	11.1202829808734
lcl|NW_011957862.1_mrna_XM_012003799.1_361	1.69772592527465
lcl|NW_011957865.1_mrna_XM_012003808.1_362	0.803371516972977
lcl|NW_011957871.1_mrna_XM_012003817.1_363	0.356209142916099
lcl|NW_011957895.1_mrna_XM_012003826.1_364	0.285087011035553
lcl|NW_011957909.1_mrna_XM_012003842.1_365	2.98952079943345
lcl|NW_011957919.1_mrna_XM_012003851.1_366	0.519878556075013
lcl|NW_011957925.1_mrna_XM_012003859.1_367	1.35249423433627
lcl|NW_011957940.1_mrna_XM_012003878.1_368	0.775520272336484
lcl|NW_011957952.1_mrna_XM_012003892.1_369	0.369412111764663
lcl|NW_011957967.1_mrna_XM_012003904.1_370	0.363267284269565
lcl|NW_011957979.1_mrna_XM_012003917.1_371	0.419507348367021
lcl|NW_011957981.1_mrna_XM_012003927.1_372	0.31381966264108
lcl|NW_011958008.1_mrna_XM_012003948.1_374	0.689043849722383
lcl|NW_011958008.1_trna_373	0.642498191482085
lcl|NW_011958030.1_mrna_XM_012003961.1_375	0.511827680392055
lcl|NW_011958038.1_mrna_XM_012003975.1_376	4.45893052148826
lcl|NW_011958041.1_mrna_XM_012003981.1_377	1.27643888620634
lcl|NW_011958054.1_mrna_XM_012003995.1_378	3.42632131581675
lcl|NW_011958073.1_mrna_XM_012004018.1_379	0.432944474174232
lcl|NW_011958087.1_mrna_XM_012004056.1_380	0.291185725984497
lcl|NW_011958092.1_mrna_XM_012004065.1_381	0.258102782351012
lcl|NW_011958125.1_mrna_XM_012004088.1_382	0.324391738445055
lcl|NW_011958127.1_ncrna_XR_001008569.1_383	2.923947270741
lcl|NW_011958129.1_mrna_XM_012004098.1_384	0.316766377751354
lcl|NW_011958140.1_mrna_XM_012004109.1_385	4.13526177189526
lcl|NW_011958147.1_mrna_XM_012004127.1_386	0.843665140648895
lcl|NW_011958152.1_mrna_XM_012004139.1_387	0.108721864923424
lcl|NW_011958165.1_mrna_XM_012004153.1_388	1.93693922876182
lcl|NW_011958171.1_mrna_XM_012004164.1_389	2.90937449206705
lcl|NW_011958182.1_mrna_XM_012004173.1_390	1.07946208730477
