target_id	brain	antenna	post-pharyngeal gland	whole individual brain	dorsal half of antennal club	ventral half of antennal club
lcl|NC_039506.1_miscrna_XR_003406657.1_476	0.235758923496218	0.124411742396925	0.100663414823184	0.600918729269683	0.143340323241992	0.0297833221645704
lcl|NC_039506.1_miscrna_XR_003406671.1_2144	0.0875465849129658	0.140434050602949	0	0.0774791063449968	0.259021076550521	0.577783244236691
lcl|NC_039506.1_miscrna_XR_003406742.1_2417	0.28463063744342	0.792092597438098	0.541710797374496	0.59337932983868	0.439505985392138	0.344526176464033
lcl|NC_039506.1_miscrna_XR_003406780.1_2714	1.91703295371045	2.77960247326045	2.07532061659889	0.482138987855656	0.701867641504042	0.86669859791229
lcl|NC_039506.1_miscrna_XR_003406792.1_2662	0.0145628229766085	0	0	0	0.170897248754117	0
lcl|NC_039506.1_miscrna_XR_003406793.1_2658	2.07213053531988	2.75367609266922	3.16567821900796	1.87181061888817	2.61882745199479	2.83813133389464
lcl|NC_039506.1_miscrna_XR_003406794.1_2659	4.81321930536441	4.79314859435833	4.48172400503974	5.46248542422423	4.83014985452881	5.18545985979551
lcl|NC_039506.1_miscrna_XR_003406796.1_2663	6.07865894898877	4.80208751901662	4.54367798742035	4.89826196241548	5.38790988721844	5.76025330453465
lcl|NC_039506.1_miscrna_XR_003406823.1_1560	0.0118759048913189	0.0115377731352453	0	0	1.07219475180944	0.311719461767843
lcl|NC_039506.1_miscrna_XR_003406825.1_1559	0.0337973591222102	0.0752400819472548	0	0.0215601712432604	0.643666045114926	0.0919805942678113
lcl|NC_039506.1_miscrna_XR_003406826.1_1558	0.0245931699483048	0.0369616191467835	0	0.00704654121393106	0.187106478184043	0.224431473028261
lcl|NC_039506.1_miscrna_XR_003406839.1_2217	0.714547245167472	0.250124881896767	0.967957915779332	0.398723281848875	0.41158195214828	0.194940620951304
lcl|NC_039506.1_miscrna_XR_003406868.1_2538	1.91108032795549	4.04821271427767	3.36680577684417	4.23873670619955	0.4908163122394	0.716066549426146
lcl|NC_039506.1_miscrna_XR_003406870.1_2539	4.81952102477195	3.93483368733039	2.51938529542247	5.60765907281895	2.04182626396023	2.18280904351812
lcl|NC_039506.1_miscrna_XR_003406871.1_2540	2.83102033802013	1.22305879963262	2.54076189975741	4.42812462649877	2.25872502972584	2.5052561415388
lcl|NC_039506.1_miscrna_XR_003406911.1_124	2.64529929938486	1.48166171380999	1.53386859830712	2.14532882993653	1.63400431902004	1.49372622501793
lcl|NC_039506.1_miscrna_XR_003407014.1_107	3.23508672836264	3.87139143364576	3.27890254213391	4.21395185386398	5.21402149022757	4.14003076637449
lcl|NC_039506.1_miscrna_XR_003407053.1_924	0.210316032000706	0.171594926916738	0.180729964599737	0.0541198177432142	0.251509261877261	0
lcl|NC_039506.1_miscrna_XR_003407054.1_923	0.327780812989465	0.575596600411231	0.131921116844755	0.0762704733840154	0	0
lcl|NC_039506.1_miscrna_XR_003407056.1_917	1.86049853389407	3.10919931509258	3.89070396229157	2.23754754906324	2.78464292723898	2.45632838324564
lcl|NC_039506.1_miscrna_XR_003407308.1_445	0.013301473441938	6.3540750856677	2.71305663336974	0.725027474232553	0.505543492408274	0
lcl|NC_039506.1_miscrna_XR_003407309.1_446	0.044240846494327	1.79402291732077	0	0.0240650541646972	0	0.158370682537786
lcl|NC_039506.1_miscrna_XR_003407314.1_1466	2.35018653072803	3.01646480154	3.60557522801511	2.28317013994669	2.75354790410303	2.65216911545203
lcl|NC_039506.1_miscrna_XR_003407315.1_1467	0.366513901093351	3.36700974690988	3.08786571556614	2.25077262806903	2.20009050467233	2.48103882513114
lcl|NC_039506.1_miscrna_XR_003407326.1_1403	4.43731091752928	4.81930444360429	2.575099977426	3.71143573247953	4.5536097037999	4.81621180836619
lcl|NC_039506.1_miscrna_XR_003407385.1_1334	0.179345640554793	0.0029617660774339	0.0638750253996055	0.0294401799614498	0.0175701782089727	0.211517133294932
lcl|NC_039506.1_miscrna_XR_003407386.1_1333	0.409036118569835	1.03287090026193	0.309700993638173	0.0528050355771557	0.936237669992759	0.44263951416623
lcl|NC_039506.1_miscrna_XR_003407388.1_1336	1.1217553604359	1.30004469206807	0.947040424618785	0.607287375882321	2.29131354267107	1.13393559564777
lcl|NC_039506.1_miscrna_XR_003407389.1_1343	3.80189544349522	2.92328328940704	2.23306302051214	4.0773444928526	3.09218550373102	1.54251220253265
lcl|NC_039506.1_miscrna_XR_003407391.1_1339	1.24952479660078	0.588754159870409	0.934042459428909	2.49710752554515	1.39971649112189	1.47122897662007
lcl|NC_039506.1_miscrna_XR_003407392.1_1337	0.281128097935806	0	0	0.516349905384665	0.430014614095567	0
lcl|NC_039506.1_miscrna_XR_003407393.1_1332	1.06844152065133	1.88387639947432	1.46500446779909	1.78874402195168	3.14315878984824	2.04213694955136
lcl|NC_039506.1_miscrna_XR_003407395.1_1338	1.70955457463914	1.30435370231425	1.75747771862404	2.17650837135213	2.41067488209338	1.80659518468777
lcl|NC_039506.1_miscrna_XR_003407396.1_1342	1.97333088996773	3.25195947911376	3.18075748606431	1.69378569277303	3.24100996525865	2.11717879852664
lcl|NC_039506.1_miscrna_XR_003407431.1_207	1.58375317486554	1.91493909795857	1.68844915297768	0.226023290256854	6.05718000709799	3.22823153988694
lcl|NC_039506.1_miscrna_XR_003407434.1_214	2.22191741004545	1.04436793783797	1.10267864905055	1.26849524540786	0.0358204513669049	0.0160018083459752
lcl|NC_039506.1_miscrna_XR_003407486.1_255	2.64847077924948	0.164960515256467	1.17176517090906	0.154525249685186	1.34387895804252	2.11202918928034
lcl|NC_039506.1_miscrna_XR_003407487.1_254	0.783644101359986	0.819841413980808	0.561603063524554	1.87345038020614	1.16466595746003	0.859341830094687
lcl|NC_039506.1_miscrna_XR_003407488.1_253	2.87878712980143	2.92082474844222	3.13097065970551	0.619199944414998	3.92463865421609	3.57664031545895
lcl|NC_039506.1_miscrna_XR_893144.3_1884	1.14292295915694	0.194897460306695	0.286430932198504	0.0482414693871766	0.596314796084501	0.662567212855
lcl|NC_039506.1_miscrna_XR_893152.3_1931	0.408362465091717	0.041277657685585	0.602838625322238	0.741992825690889	1.31561466958525	0.65687639113472
lcl|NC_039506.1_miscrna_XR_893161.3_2048	2.20561435904931	2.67582741474643	3.45643705099415	3.29834745167797	2.54518940358979	2.39011526067588
lcl|NC_039506.1_miscrna_XR_893685.3_858	0.0260611507036663	3.75821516197039	0.107322329194075	1.36882812630504	0	0.24630036087538
lcl|NC_039506.1_miscrna_XR_893691.3_747	0.897159886993069	0.462082828844094	1.37585429735997	0.936691233009728	1.41717850213731	1.71303066666216
lcl|NC_039506.1_miscrna_XR_893710.3_2220	0.230608411352737	1.06217936626749	0	0	0.388251662946419	0.379793369582447
lcl|NC_039506.1_miscrna_XR_893915.2_2728	0.675223153003867	0.911364846408041	0.837836367103381	0.908234099691383	1.21268722096596	0.698799982346536
lcl|NC_039506.1_miscrna_XR_893917.3_2781	1.96835286321094	1.56399143302183	2.47805310895299	0.9328283858139	4.57296106278136	4.34894997599329
lcl|NC_039506.1_miscrna_XR_893918.3_2778	0.320033713613348	0.0352053859266284	0	0.55940388291682	0.187320338024707	0.993303847966593
lcl|NC_039506.1_miscrna_XR_893919.3_2779	0.971308154266955	0.559435678663945	0.57707395921094	2.64534630469011	1.47234103252512	1.10216641240633
lcl|NC_039506.1_miscrna_XR_894111.3_252	1.79920491722402	0.672980544491772	0.702932351072534	1.7903268379949	1.06748506453326	0.845889110220982
lcl|NC_039506.1_miscrna_XR_894118.3_373	2.73636106981027	4.03866627416709	0.535390380541842	0.675808063837739	3.471554242278	3.06340354900674
lcl|NC_039506.1_miscrna_XR_894122.3_484	0.985361348385242	0.612730780378886	0.635074051064253	1.09144931226389	0	0
lcl|NC_039506.1_miscrna_XR_894191.3_1777	0.351144894524773	0.424231086022599	1.27672076340175	0.0132761708298413	1.08910567765722	2.26199001854724
lcl|NC_039506.1_miscrna_XR_894192.3_1779	2.4986541316064	0.781528147840489	1.68473505629117	0.646815117644103	0	0.430183949631587
lcl|NC_039506.1_miscrna_XR_894655.3_2156	1.32866538064688	0.302369177823324	0.323480856304624	0.881693454452502	3.72656364042663	2.8349836967711
lcl|NC_039506.1_miscrna_XR_894660.3_2110	0.346907196439262	0	0	0.123353900640069	0	0.0502694616678037
lcl|NC_039506.1_miscrna_XR_894662.3_2112	0.017524165686611	0.0429103405279547	0	0.0114042176314781	0.243667366567004	0.28711008092356
lcl|NC_039506.1_miscrna_XR_894760.3_1419	0.193522272152931	0.624327207801931	0.109059749235627	1.91517075865057	0.370121679336367	0.0711558928068652
lcl|NC_039506.1_miscrna_XR_894780.3_1791	4.84780641968099	4.33719998464393	4.48575344041612	4.83299481286333	5.22582239754281	4.61423033066624
lcl|NC_039506.1_miscrna_XR_894781.3_1790	3.31262232224538	4.94892066780232	4.53966619908094	1.34245473962311	3.11981029610925	3.27887471620391
lcl|NC_039506.1_miscrna_XR_894914.3_1357	1.06021143603874	1.12855157304165	0	0.618893177366822	1.74207568043949	1.97180150067315
lcl|NC_039506.1_miscrna_XR_894917.3_1340	0.583309431115401	0.829468342439411	0.231260312637993	0.27427716590792	0.753273008990992	0.145676195571656
lcl|NC_039506.1_miscrna_XR_895067.3_40	0.00074644376287271	0.0147651759545475	0.0250715697334519	0.0199458240415847	0.102762558984187	0.0120182322818977
lcl|NC_039506.1_miscrna_XR_895303.3_1271	0.851710630066654	4.35823462433873	2.71051899434569	3.23562845873328	0.761763316458849	0.527432660802583
lcl|NC_039506.1_miscrna_XR_895304.3_1286	1.67171018772668	1.69359558947455	2.13077993207562	1.45576924402504	1.69540318759032	0.894014489583105
lcl|NC_039506.1_miscrna_XR_895305.3_1285	0.275463258146004	0.123098938720131	0.171352518582983	0.150931583502322	0	0
lcl|NC_039506.1_miscrna_XR_895313.3_962	0.0190003963592578	0.01897795297182	0.0240754926012616	0	0.0156546405118106	0
lcl|NC_039506.1_mrna_XM_011331338.3_1824	0.219470778811566	1.08492906613674	1.2302817618556	0.205780601777252	0	0
lcl|NC_039506.1_mrna_XM_011331343.2_1836	0.606310615197555	2.41631973906329	0.258947136795438	0.305612851434262	0.872789244404686	0.870667353511217
lcl|NC_039506.1_mrna_XM_011331345.3_1835	0.0622417950120463	0	0	0.00190461440912939	0.860449416080443	1.02898016386033
lcl|NC_039506.1_mrna_XM_011331346.1_1832	0.03952514285411	0	0.154648750391052	0	0	0
lcl|NC_039506.1_mrna_XM_011331348.3_1828	0.497777190555478	0.0226259359006066	0.296621057090969	0.053290843111251	1.73733934290718	0.799605117133213
lcl|NC_039506.1_mrna_XM_011331352.3_1837	4.55233316806282	4.88389402472196	4.72259600910366	5.34936116402172	3.654651536443	3.89488582001117
lcl|NC_039506.1_mrna_XM_011331353.3_1838	4.48309739462144	4.76394277127393	4.32148549628286	2.84096223534916	7.35836299827744	7.30284697279498
lcl|NC_039506.1_mrna_XM_011331354.3_1839	5.22832587470472	2.29464056972966	3.6999095674505	4.32299170493732	4.85454445548485	5.29601279109494
lcl|NC_039506.1_mrna_XM_011331355.3_1840	1.24338022956929	2.22836087261084	2.83536684648765	2.10869248962079	1.05162486557876	0.811974742348271
lcl|NC_039506.1_mrna_XM_011331356.3_1842	0.118116704394446	10.0137595980356	3.98776947675087	0.737627922766546	2.71480916488416	2.7112550035993
lcl|NC_039506.1_mrna_XM_011331358.3_1843	3.00729372103639	4.78892256388599	3.27668012011928	3.25030376230911	5.09713400561846	4.92051133302744
lcl|NC_039506.1_mrna_XM_011331359.3_1845	2.64453941904367	0	0.810324326965001	0.165298334301797	4.13677058825622	4.05634127318597
lcl|NC_039506.1_mrna_XM_011331363.2_1846	0.917294660290941	0.156409776790113	0.93542009617625	0.182223917250188	0.810205023711346	0.353873104395829
lcl|NC_039506.1_mrna_XM_011331364.2_1847	0.593192432690315	0.31802292305455	1.64854035754908	0.548107333447151	0.487980718788516	0
lcl|NC_039506.1_mrna_XM_011331366.3_1849	2.67148419869788	1.88792868152569	2.38616200930591	0.0883439787390767	3.75167035589736	3.14254561039561
lcl|NC_039506.1_mrna_XM_011331367.3_1851	4.24719944910564	4.51096481751337	4.50751300928146	5.57131084935566	3.79037402587337	3.65921104765869
lcl|NC_039506.1_mrna_XM_011331368.3_1850	3.54537348104654	4.84106439663592	2.98268352531871	3.91954008396404	2.64247099360061	3.116470880129
lcl|NC_039506.1_mrna_XM_011331369.3_1852	5.78293349014848	8.99317357379994	10.5805195598033	8.21969426005458	7.9002920192077	6.92802225018621
lcl|NC_039506.1_mrna_XM_011331370.3_1854	1.80366680920484	2.2442697929367	3.50725964579277	1.17327851423546	2.81783310345487	1.62186641959963
lcl|NC_039506.1_mrna_XM_011331371.3_1858	3.17537416316488	3.53942147487524	3.96330600595168	4.71569901846002	2.40645630371904	2.47109764059091
lcl|NC_039506.1_mrna_XM_011331372.3_1859	3.04530476587091	2.8427023771134	2.51619054882467	1.25040637322565	2.25520512641703	2.78895092872735
lcl|NC_039506.1_mrna_XM_011331374.3_1857	0.000926507442925762	0	0	0.348055898925814	0	0
lcl|NC_039506.1_mrna_XM_011331375.3_1855	5.97547566039434	6.8508211302496	8.60024652615504	7.05917956201268	10.1718216527633	7.84438301503091
lcl|NC_039506.1_mrna_XM_011331376.3_1856	5.00398251933787	3.99911609793282	6.2816995309532	4.22926562325255	7.34869859912566	7.00442546516406
lcl|NC_039506.1_mrna_XM_011331379.3_1868	1.67592577561124	4.37223794561233	3.49149860763776	1.1212553312865	1.0975671840578	1.26950027205723
lcl|NC_039506.1_mrna_XM_011331381.3_1866	0.676938197190493	4.12902274788293	4.12149284835129	2.49016467975798	0.957996152830355	0.172056128809903
lcl|NC_039506.1_mrna_XM_011331382.3_1865	1.90038262993824	1.56399272314822	3.43678093718196	2.84238456690494	0.559429287002603	0
lcl|NC_039506.1_mrna_XM_011331384.3_1864	1.08381515484025	0.382499979762703	0.504472110912564	1.66545010346408	0.319504502179865	0
lcl|NC_039506.1_mrna_XM_011331385.3_1863	3.55905129531114	2.74966301293765	5.32537693789528	3.4610624659385	0	0
lcl|NC_039506.1_mrna_XM_011331386.3_1862	4.14440321548933	3.28973583958426	3.92867211329444	3.25474540132671	1.988545079363	2.700012550346
lcl|NC_039506.1_mrna_XM_011331388.3_1872	3.03844462131247	4.03129755663343	5.05028336945896	5.33745067391183	1.59056330731584	2.02037214813883
lcl|NC_039506.1_mrna_XM_011331389.3_1874	0.463123202539061	0.0771154421164671	0.366940109971107	0.131398055787029	0	0.132439456831163
lcl|NC_039506.1_mrna_XM_011331392.3_1873	0.756550403984493	1.14343507233877	2.07973556986535	0.963444478717489	0.152010379819717	0.69922310307911
lcl|NC_039506.1_mrna_XM_011331394.3_1875	3.0981997899997	2.80160235887059	4.26518516862508	5.02139598048541	1.28283018727175	2.92319482675649
lcl|NC_039506.1_mrna_XM_011331397.3_1878	1.30971495351904	7.04070546567115	4.87805372885031	1.52627201652079	3.57781247679057	2.38744230169192
lcl|NC_039506.1_mrna_XM_011331398.2_1883	8.31789372671306	9.47721036232495	12.1436640209972	9.4495659334584	9.28852422588817	8.81395439140471
lcl|NC_039506.1_mrna_XM_011331399.3_1882	5.2666830281604	6.94962385008744	6.36527338303006	7.80429414963716	5.52552080766998	5.57884608833982
lcl|NC_039506.1_mrna_XM_011331400.3_1892	4.28643239554933	4.57277307511018	5.13928172344028	5.61476912549908	3.88631421089587	4.26974925145368
lcl|NC_039506.1_mrna_XM_011331402.3_1889	0.0608171249032382	0.0758810436167713	0	0.0255754539739652	1.30328573576	1.19171228381751
lcl|NC_039506.1_mrna_XM_011331403.3_1888	0.962635330137932	0.0529216146870726	0.389011503705244	0.404444124567949	0.621067356956887	0.458163660069997
lcl|NC_039506.1_mrna_XM_011331404.3_1890	0.82023819261022	0.249866217955507	0.209791354486005	0.127887598753041	1.45593112943029	0.905311846625488
lcl|NC_039506.1_mrna_XM_011331405.3_1885	0.0956519339973929	0.094658274033374	0	0.121085709570195	1.21479244112124	0.686331914320284
lcl|NC_039506.1_mrna_XM_011331406.3_1886	4.42693531072318	5.69103665514963	5.5956549051421	5.52455365040186	3.38308303506503	4.19178772443715
lcl|NC_039506.1_mrna_XM_011331407.3_1887	0.193656047543406	0.333810605241767	0.214503038226818	0.106405608037599	0.262758507147882	0.26846507442083
lcl|NC_039506.1_mrna_XM_011331409.3_1896	2.72474116257149	3.63517346337247	2.1822008045749	1.43141815665161	3.83914343740147	3.84324316353026
lcl|NC_039506.1_mrna_XM_011331410.3_1897	0.438207984233558	0.354980254277052	0.693224604279534	0.582145288550227	1.70181842339939	0
lcl|NC_039506.1_mrna_XM_011331411.3_1895	2.7863243070968	2.96077064906552	3.05627540045398	4.84259366541231	2.01641972540199	1.81038493264682
lcl|NC_039506.1_mrna_XM_011331412.3_1893	7.04509343690913	7.63247581774386	7.39378276320045	6.62467487408666	6.08644537130087	6.57731833138529
lcl|NC_039506.1_mrna_XM_011331413.2_1894	0.98045161284633	4.28804957644679	3.86881072305848	3.41169415423126	0.620434426344222	1.54022296965493
lcl|NC_039506.1_mrna_XM_011331416.3_1900	0.316091619171391	0.598086488534017	1.91051864905906	0.27389409454947	0.981541442828142	0.243549268160332
lcl|NC_039506.1_mrna_XM_011331417.3_1905	4.73024072874366	5.917715776489	5.92118357806905	5.4262867754976	4.41910316110426	4.55079760592121
lcl|NC_039506.1_mrna_XM_011331418.2_1904	3.55754605347281	4.54695074793425	4.60637149713737	3.71811100861406	4.42436804478787	4.32614255895356
lcl|NC_039506.1_mrna_XM_011331419.2_1903	5.30908635077113	4.10787019001137	5.45629086940621	2.30360559592902	3.94251887169558	4.03273109098628
lcl|NC_039506.1_mrna_XM_011331420.2_1902	2.35709102392638	2.343725062276	2.75349859244576	1.3457326803801	2.59505030406192	2.25071290445917
lcl|NC_039506.1_mrna_XM_011331421.3_1906	3.43219395841705	3.83751985541338	3.6494682720443	4.27819619300247	3.32862821404761	3.24832048159139
lcl|NC_039506.1_mrna_XM_011331422.3_1908	0.106775144357067	1.80637627793823	0.267192809600493	0.493468922301106	0	0
lcl|NC_039506.1_mrna_XM_011331423.3_1907	3.54535471504798	5.78643597230243	4.78946940445901	5.50945993808277	5.71544904645575	4.816118273349
lcl|NC_039506.1_mrna_XM_011331425.1_1921	5.38353704992209	5.99118664140625	8.81020164326084	6.47304643762784	8.1571644078221	7.9218062576229
lcl|NC_039506.1_mrna_XM_011331428.3_1917	0.505628834592967	0.18091997989925	0.213499519588592	0.377772637784002	0.470372592868057	0.648232063280781
lcl|NC_039506.1_mrna_XM_011331430.3_1913	4.29435305633574	1.64096076014351	7.11507032657243	2.7088930344057	3.26582889513675	4.20453802258762
lcl|NC_039506.1_mrna_XM_011331431.3_1912	5.01266316631875	5.58044445733897	5.77239652444053	5.55698967045502	4.39749959585926	4.53290163455241
lcl|NC_039506.1_mrna_XM_011331432.3_1925	4.56714349353319	2.69664625785416	3.20429471576212	3.78381329717742	2.77834450978615	2.97853424705415
lcl|NC_039506.1_mrna_XM_011331433.3_1926	4.80041547406147	3.35347131683331	3.22519150021033	4.57610023662609	2.24999056227852	2.97084120010144
lcl|NC_039506.1_mrna_XM_011331434.3_1927	5.86017440849973	4.85554830296639	5.44024336697378	4.74732073198405	3.85640472555149	5.61501050125533
lcl|NC_039506.1_mrna_XM_011331435.3_1928	4.77887167585679e-07	0	0	0	0	0
lcl|NC_039506.1_mrna_XM_011331436.3_1929	3.00387823815433	0.208557891435861	1.69652359121274	0.931656459679786	0	2.03822604227556
lcl|NC_039506.1_mrna_XM_011331437.3_1932	1.64956263008389	2.05713425015598	2.44763012766033	1.13555986915711	2.24404315929976	2.82171073982243
lcl|NC_039506.1_mrna_XM_011331438.3_1933	0.93990070289041	0.715340250985622	1.45079157370744	0.653014944758389	2.94162904757255	2.40797524424998
lcl|NC_039506.1_mrna_XM_011331439.3_1930	0.126543942957956	0	0.010139588038954	0.116035342513718	0	0.0428488059713457
lcl|NC_039506.1_mrna_XM_011331440.3_1934	1.72210404073775	0.0519956117949557	0.728179151652256	0.108452955182673	1.43093227971909	2.37160290757973
lcl|NC_039506.1_mrna_XM_011331442.3_1937	3.9832292381707	4.0276633680529	2.10297210333304	1.52489909091665	2.3072576691206	1.64410246169709
lcl|NC_039506.1_mrna_XM_011331443.3_1939	2.75722393016282	6.74882611733091	3.8541499439082	4.51576544748964	1.08573323394513	0.71983413361551
lcl|NC_039506.1_mrna_XM_011331444.3_1940	2.10579361884865	0.0827490651362157	2.46097561284097	0.615379574208414	0.0268508841336279	0.40450056192823
lcl|NC_039506.1_mrna_XM_011331446.3_1943	4.35338475856573	5.01127479781587	4.93515709387592	4.87389521948369	6.02996676274269	5.53585898730191
lcl|NC_039506.1_mrna_XM_011331448.2_1945	2.41461408302165	3.01869484957052	3.9362976234081	3.3954561786143	4.48141094612101	4.32225946591873
lcl|NC_039506.1_mrna_XM_011331449.3_1946	1.2052220812547	2.67281160608005	1.97283390579322	2.60801192536447	1.57151316870063	1.7562955883799
lcl|NC_039506.1_mrna_XM_011331451.3_1947	1.93524939384116	2.31908257273494	3.77360464434941	1.56470847598877	0.711466461105481	0.911860305772108
lcl|NC_039506.1_mrna_XM_011331452.3_1949	0.793890450264716	0.952459372576815	1.39767306457341	1.93082266478912	1.342971176644	0.858875349038037
lcl|NC_039506.1_mrna_XM_011331453.3_1953	0.358537862275542	0.903315487149712	1.23291187623359	0.292516757987766	0	0.504678057082622
lcl|NC_039506.1_mrna_XM_011331454.3_1956	2.42582326600789	2.50299725784331	2.84547071631579	1.75501563088909	3.12588316877459	2.7609685291717
lcl|NC_039506.1_mrna_XM_011331455.3_1955	2.09346168575845	0.778547283385705	1.68644005743929	2.63102653677302	1.93307543530193	2.21336201523414
lcl|NC_039506.1_mrna_XM_011331456.3_1954	1.94205456688467	2.16307430795527	0.679410540679711	2.6994896738096	2.12328216472491	1.01852508629286
lcl|NC_039506.1_mrna_XM_011331457.3_1957	1.27026251051973	5.93069635718008	1.59207618282409	3.49892299169626	4.46052656175668	3.31947979635783
lcl|NC_039506.1_mrna_XM_011331461.3_1958	3.15017730011583	4.43217573093436	4.6790191335218	4.23210557166397	3.70763578149105	3.90588875366197
lcl|NC_039506.1_mrna_XM_011331463.2_1964	2.87896686391472	2.45764998651409	2.0998759544292	2.64952998416461	1.81378188620694	2.93891894734806
lcl|NC_039506.1_mrna_XM_011331464.3_1965	4.55273836538135	4.46475663744078	5.36697625499379	5.41111050536978	4.62404366982352	4.75714726389448
lcl|NC_039506.1_mrna_XM_011331465.2_1969	0.317726608776262	0.228601269390219	2.22654556329345	1.68693595825201	0.49447791277349	0.140722495249022
