target_id	heads	brain
lcl|NW_011626375.1_mrna_XM_011054103.1_64	2.62274668934626	3.83631205471128
lcl|NW_011626377.1_mrna_XM_011054216.1_66	7.60686583357326	9.81441194999798
lcl|NW_011626377.1_mrna_XM_011054281.1_65	5.07990684856872	7.09988719723055
lcl|NW_011626377.1_mrna_XM_011054383.1_67	5.24948429978136	7.26099293191786
lcl|NW_011626378.1_mrna_XM_011054500.1_68	2.11680162821155	4.01608435257273
lcl|NW_011626380.1_mrna_XM_011054607.1_69	0.137029953213897	1.62310728648689
lcl|NW_011626382.1_mrna_XM_011054722.1_70	5.90014747901891	9.4776637581883
lcl|NW_011626382.1_mrna_XM_011054822.1_71	4.4238443289265	4.71394722072271
lcl|NW_011626386.1_mrna_XM_011054929.1_72	0.937829389286662	1.2309584244479
lcl|NW_011626391.1_mrna_XM_011055056.1_73	5.14306172531412	6.49707622219768
lcl|NW_011626391.1_mrna_XM_011055184.1_74	3.85938403672996	4.69125676452161
lcl|NW_011626394.1_mrna_XM_011055301.1_75	0.769934890139199	4.39317409947768
lcl|NW_011626398.1_mrna_XM_011055434.1_76	0.208318730342786	0.14321824280598
lcl|NW_011626398.1_mrna_XM_011055551.1_77	0.261395500642326	0.106584631511562
lcl|NW_011626401.1_mrna_XM_011055670.1_79	0.209272775926795	0.269133795379116
lcl|NW_011626401.1_mrna_XM_011055760.1_78	2.38605926780367	3.26049576980034
lcl|NW_011626402.1_mrna_XM_011055866.1_80	0.818536392566828	3.38831793353828
lcl|NW_011626402.1_mrna_XM_011055988.1_81	0.131849494014754	0.913282626104292
lcl|NW_011626404.1_mrna_XM_011056110.1_82	0.260125192249857	0.409559586762635
lcl|NW_011626404.1_mrna_XM_011056223.1_83	0.232366260194556	0.35136324322447
lcl|NW_011626405.1_mrna_XM_011056332.1_84	1.16103842188856	0.781368460453734
lcl|NW_011626405.1_mrna_XM_011056437.1_85	1.1878346754823	0.809807716808933
lcl|NW_011626406.1_mrna_XM_011056547.1_86	1.1389138644684	1.66130505352543
lcl|NW_011626408.1_miscrna_XR_846249.1_99	1.47827234813014	3.51238577798594
lcl|NW_011626408.1_miscrna_XR_846273.1_103	2.3179153436984	3.88216131425445
lcl|NW_011626408.1_mrna_XM_011056794.1_109	2.29041051654428	4.02695999663238
lcl|NW_011626408.1_mrna_XM_011056911.1_108	5.08680186245187	4.77267639428587
lcl|NW_011626408.1_mrna_XM_011057024.1_100	0	0
lcl|NW_011626408.1_mrna_XM_011057088.1_96	0.851462123043097	0.0291965951202271
lcl|NW_011626408.1_mrna_XM_011057170.1_101	0	0
lcl|NW_011626408.1_mrna_XM_011057254.1_97	0	0
lcl|NW_011626408.1_mrna_XM_011057342.1_98	0	0
lcl|NW_011626408.1_mrna_XM_011057428.1_105	0.201658779501252	1.01311221154229
lcl|NW_011626408.1_mrna_XM_011057517.1_106	2.59668144614652	0.161166773430733
lcl|NW_011626408.1_mrna_XM_011057596.1_104	2.27733000346988	4.03428806146782
lcl|NW_011626408.1_mrna_XM_011057714.1_94	1.0431476044423	5.36217687596862
lcl|NW_011626408.1_mrna_XM_011057790.1_95	2.80138076556997	2.52872668475671
lcl|NW_011626408.1_mrna_XM_011057876.1_102	1.21816489309588	0.156372178341971
lcl|NW_011626408.1_mrna_XM_011057977.1_107	3.64041863970757	7.3597101312627
lcl|NW_011626408.1_mrna_XM_011058400.1_110	2.09425450456302	0.829486159711436
lcl|NW_011626408.1_mrna_XM_011058518.1_111	3.94084435522198	5.06669384231818
lcl|NW_011626408.1_mrna_XM_011058601.1_112	1.19341660558332	3.08720864021297
lcl|NW_011626408.1_mrna_XM_011058726.1_119	0.158678387146191	0.108641768911117
lcl|NW_011626408.1_mrna_XM_011058802.1_118	0.0464244306377473	0.19184992054168
lcl|NW_011626408.1_mrna_XM_011058874.1_120	0.363360919473011	0.678835724679275
lcl|NW_011626408.1_mrna_XM_011058960.1_116	0	0
lcl|NW_011626408.1_mrna_XM_011059029.1_115	0	0.0321888721119614
lcl|NW_011626408.1_mrna_XM_011059107.1_114	0	0.00506228104857946
lcl|NW_011626408.1_mrna_XM_011059185.1_113	0	0.0277729836710567
lcl|NW_011626408.1_mrna_XM_011059262.1_117	0.143603882049729	0.895156230674048
lcl|NW_011626408.1_mrna_XM_011059383.1_124	3.10955412308405	0.694360749256934
lcl|NW_011626408.1_mrna_XM_011059466.1_123	0.666875371968594	1.34466986846503
lcl|NW_011626408.1_mrna_XM_011059554.1_122	1.2326043350583	0.829522006444797
lcl|NW_011626408.1_mrna_XM_011059620.1_121	2.25953286742822	0.0687031225101593
lcl|NW_011626408.1_ncrna_XR_846293.1_93	1.61546232511278	4.59663407610619
lcl|NW_011626408.1_ncrna_XR_846295.1_90	0.653126669557168	2.68902352767401
lcl|NW_011626408.1_ncrna_XR_846299.1_89	0.878094073407881	1.44922635766488
lcl|NW_011626408.1_ncrna_XR_846302.1_88	1.20707851222209	1.40820565800398
lcl|NW_011626408.1_ncrna_XR_846303.1_87	1.35058702099536	3.26437600551827
lcl|NW_011626408.1_ncrna_XR_846306.1_91	0.164347713083668	0.107156622081037
lcl|NW_011626408.1_ncrna_XR_846309.1_92	0.554957346575896	2.99885566035674
lcl|NW_011626409.1_mrna_XM_011059736.1_126	2.93225084154107	2.79165036106503
lcl|NW_011626409.1_mrna_XM_011059856.1_127	6.29643945481989	7.30065899744989
lcl|NW_011626409.1_mrna_XM_011059936.1_128	6.14821499956289	8.66197510202753
lcl|NW_011626409.1_mrna_XM_011060298.1_129	9.23932070111104	9.56039543078066
lcl|NW_011626409.1_mrna_XM_011060349.1_130	7.35598041566986	6.58329283364093
lcl|NW_011626409.1_mrna_XM_011060448.1_131	1.02287067272391	2.69555182412449
lcl|NW_011626409.1_mrna_XM_011060525.1_132	2.72556637269035	3.44629497337746
lcl|NW_011626409.1_mrna_XM_011060636.1_135	0	0.0446010003905256
lcl|NW_011626409.1_mrna_XM_011060720.1_136	2.10656376856601	4.13261270537527
lcl|NW_011626409.1_mrna_XM_011060793.1_133	2.78041457081326	2.49204009147996
lcl|NW_011626409.1_mrna_XM_011060880.1_134	0.490006272132246	0.484216256961491
lcl|NW_011626409.1_mrna_XM_011061001.1_138	2.07837887299526	5.43825942506685
lcl|NW_011626409.1_mrna_XM_011061087.1_137	3.73418651205084	2.82678026617677
lcl|NW_011626409.1_mrna_XM_011061204.1_139	3.52662418832601	5.295773394039
lcl|NW_011626409.1_mrna_XM_011061668.1_143	1.84560168601196	2.38595742072206
lcl|NW_011626409.1_mrna_XM_011061742.1_144	0.552120939986744	1.30716659494458
lcl|NW_011626409.1_mrna_XM_011061810.1_146	1.14913748050589	1.54117370357616
lcl|NW_011626409.1_mrna_XM_011061895.1_145	0	0.23448521236603
lcl|NW_011626409.1_mrna_XM_011061972.1_142	1.04638116462758	1.52487230185021
lcl|NW_011626409.1_mrna_XM_011062060.1_140	1.47727454581266	0.219913301879769
lcl|NW_011626409.1_mrna_XM_011062181.1_141	4.19360012745168	5.29804772287316
lcl|NW_011626409.1_mrna_XM_011062293.1_147	2.12485021995721	2.45882440978704
lcl|NW_011626409.1_mrna_XM_011062408.1_148	4.8210770449556	7.48107779408211
lcl|NW_011626409.1_mrna_XM_011062522.1_149	3.60267165508963	6.15806242994843
lcl|NW_011626409.1_mrna_XM_011062640.1_153	2.00931062804571	2.13984193766915
lcl|NW_011626409.1_mrna_XM_011062720.1_152	2.50728807993887	4.06610841753963
lcl|NW_011626409.1_mrna_XM_011062795.1_151	0.793402402807581	1.45906930042295
lcl|NW_011626409.1_mrna_XM_011062869.1_150	0.806781552915252	1.52355484008031
lcl|NW_011626409.1_mrna_XM_011062977.1_154	5.31242067974689	5.42440397572809
lcl|NW_011626409.1_mrna_XM_011063175.1_158	3.41584452771284	4.97437678095829
lcl|NW_011626409.1_mrna_XM_011063260.1_157	2.04269198945002	3.47265334120839
lcl|NW_011626409.1_mrna_XM_011063344.1_156	0.380079448985497	2.88440411793174
lcl|NW_011626409.1_mrna_XM_011063415.1_160	0.919227298598872	2.83771086654112
lcl|NW_011626409.1_mrna_XM_011063489.1_159	2.39382404529099	1.74975768841424
lcl|NW_011626409.1_mrna_XM_011063685.1_162	2.52134964745082	4.01900920439863
lcl|NW_011626409.1_mrna_XM_011063804.1_170	2.55347614708318	1.13196404358322
lcl|NW_011626409.1_mrna_XM_011063886.1_165	3.75559860504942	4.22748782132108
lcl|NW_011626409.1_mrna_XM_011064004.1_169	1.97467814082111	2.79923737870756
lcl|NW_011626409.1_mrna_XM_011064082.1_167	2.34502248959833	0.336775549224204
lcl|NW_011626409.1_mrna_XM_011064161.1_168	1.48837905782712	0.210101019484003
lcl|NW_011626409.1_mrna_XM_011064237.1_166	4.20547449682441	0.692727364850569
lcl|NW_011626409.1_mrna_XM_011064349.1_163	9.37025660241651	9.10990316162565
lcl|NW_011626409.1_mrna_XM_011064430.1_164	6.23772140383022	3.52528386469973
lcl|NW_011626409.1_mrna_XM_011064559.1_172	5.80645465121501	0.646641409272611
lcl|NW_011626409.1_mrna_XM_011064896.1_173	0	1.27655390081421
lcl|NW_011626409.1_mrna_XM_011065016.1_175	2.51166849840505	2.3793059997412
lcl|NW_011626409.1_mrna_XM_011065084.1_176	0	0.0526916228623166
lcl|NW_011626409.1_mrna_XM_011065280.1_182	1.45402819485894	2.45826476038838
lcl|NW_011626409.1_mrna_XM_011065362.1_181	2.17448042279697	2.78060411234626
lcl|NW_011626409.1_mrna_XM_011065478.1_180	6.92341000915981	7.15264998369248
lcl|NW_011626409.1_mrna_XM_011065579.1_183	0.542612893734353	0.78056553874559
lcl|NW_011626409.1_mrna_XM_011065702.1_184	2.55009592156852	5.22252591485589
lcl|NW_011626409.1_mrna_XM_011065819.1_187	1.68256983638294	1.08113537604636
lcl|NW_011626409.1_mrna_XM_011065899.1_186	0.64449105252162	2.00749180843384
lcl|NW_011626409.1_mrna_XM_011065974.1_188	0.980580622357946	0.483939021725301
lcl|NW_011626409.1_mrna_XM_011066085.1_185	4.69718482264825	4.87414567007129
lcl|NW_011626409.1_mrna_XM_011066211.1_192	2.54763835518836	0.814015378714119
lcl|NW_011626409.1_mrna_XM_011066283.1_191	0.398946908011683	0.0341957813749085
lcl|NW_011626409.1_mrna_XM_011066395.1_190	2.32574695180192	2.22730452228526
lcl|NW_011626409.1_mrna_XM_011066513.1_194	7.44224200386281	10.604906348489
lcl|NW_011626409.1_mrna_XM_011066584.1_195	2.03857400537511	3.36387961385816
lcl|NW_011626409.1_mrna_XM_011066709.1_193	3.57997131709358	5.18044783204874
lcl|NW_011626409.1_mrna_XM_011066824.1_196	7.21264957813252	7.09088509056447
lcl|NW_011626409.1_mrna_XM_011066937.1_197	1.78806540998965	2.67636098316424
lcl|NW_011626409.1_mrna_XM_011067019.1_198	0.935072470631658	1.79645740835986
lcl|NW_011626409.1_mrna_XM_011067120.1_202	3.67115716044564	4.70078490494681
lcl|NW_011626409.1_mrna_XM_011067183.1_200	1.68113908571261	4.02459632645198
lcl|NW_011626409.1_mrna_XM_011067252.1_199	2.39744884910279	4.87408635175576
lcl|NW_011626409.1_mrna_XM_011067339.1_201	2.10759461863507	1.38364956058979
lcl|NW_011626409.1_mrna_XM_011067456.1_203	4.97738802314896	0.3903131842297
lcl|NW_011626409.1_mrna_XM_011067558.1_204	3.27100395841973	0.514052922467436
lcl|NW_011626409.1_mrna_XM_011067675.1_206	0.665401360190838	0.45780290314405
lcl|NW_011626409.1_mrna_XM_011067794.1_209	7.21450938989829	9.64972608090085
lcl|NW_011626409.1_mrna_XM_011067917.1_208	1.57788369292223	2.15285016538533
lcl|NW_011626409.1_mrna_XM_011067981.1_207	0.246345733226027	0.727689964664758
lcl|NW_011626409.1_mrna_XM_011068082.1_212	1.16660666030548	0.186678433036918
lcl|NW_011626409.1_mrna_XM_011068160.1_210	1.54572046620142	0.173773898300008
lcl|NW_011626409.1_mrna_XM_011068239.1_211	0.808319545247724	1.25608368675994
lcl|NW_011626409.1_mrna_XM_011068374.1_216	0.347245444003824	0
lcl|NW_011626409.1_mrna_XM_011068446.1_215	0.793394681175349	0
lcl|NW_011626409.1_mrna_XM_011068525.1_213	2.76111287081809	0.263442692303689
lcl|NW_011626409.1_mrna_XM_011068608.1_214	0.625188825459173	0
lcl|NW_011626409.1_mrna_XM_011068731.1_217	3.08257976823295	1.23646345714502
lcl|NW_011626409.1_mrna_XM_011068801.1_218	0.891148483883294	1.20072511782498
lcl|NW_011626409.1_mrna_XM_011069039.1_219	0.0213797681883411	0.978219749899018
lcl|NW_011626409.1_mrna_XM_011069113.1_223	0.728748607309169	2.05812482704617
lcl|NW_011626409.1_mrna_XM_011069198.1_220	0.656123569426337	0.711797668629102
lcl|NW_011626409.1_mrna_XM_011069285.1_221	0.433291816074632	0.344598699919939
lcl|NW_011626409.1_mrna_XM_011069365.1_222	1.07497595275978	1.82661206002058
lcl|NW_011626409.1_mrna_XM_011069465.1_224	4.82926678744909	6.33494889044812
lcl|NW_011626409.1_mrna_XM_011069477.1_227	0.139406575726496	0
lcl|NW_011626409.1_mrna_XM_011069486.1_228	2.97559880077153	2.0898129030644
lcl|NW_011626409.1_mrna_XM_011069496.1_225	1.538170941359	1.11129788380799
lcl|NW_011626409.1_mrna_XM_011069504.1_226	1.10012369325204	0.744853367482923
lcl|NW_011626409.1_mrna_XM_011069517.1_233	7.23931699804926	7.07008680660748
lcl|NW_011626409.1_mrna_XM_011069529.1_229	4.69551257991423	4.21531894497326
lcl|NW_011626409.1_mrna_XM_011069538.1_231	0.0979720071742819	0
lcl|NW_011626409.1_mrna_XM_011069546.1_232	2.22573938199897	3.01237394128112
lcl|NW_011626409.1_mrna_XM_011069557.1_230	2.4588564176432	2.53838677196659
lcl|NW_011626409.1_mrna_XM_011069568.1_237	0.80421780449272	2.20571207554194
lcl|NW_011626409.1_mrna_XM_011069575.1_236	0.562257554927639	3.5194572276201
lcl|NW_011626409.1_mrna_XM_011069583.1_238	3.23025611923688	1.17135531612262
lcl|NW_011626409.1_mrna_XM_011069591.1_234	4.98089625078157	6.16827609053956
lcl|NW_011626409.1_mrna_XM_011069595.1_235	1.01772044154694	1.47778613296863
lcl|NW_011626409.1_mrna_XM_011069605.1_239	0.723658541926482	1.29509358536436
lcl|NW_011626409.1_mrna_XM_011069612.1_242	5.76996420283362	4.91433049526421
lcl|NW_011626409.1_mrna_XM_011069626.1_240	2.80286423264574	0.112663111718272
lcl|NW_011626409.1_mrna_XM_011069635.1_241	1.39479656152142	1.77009896615137
lcl|NW_011626409.1_mrna_XM_011069647.1_244	2.38274831765226	6.0680589551352
lcl|NW_011626409.1_mrna_XM_011069658.1_243	4.03351206267579	4.28931755357976
lcl|NW_011626409.1_mrna_XM_011069666.1_245	3.47470385926892	0.997075305058499
lcl|NW_011626409.1_mrna_XM_011069682.1_247	1.24421698950854	0.514880593839746
lcl|NW_011626409.1_mrna_XM_011069691.1_246	1.53579143063937	1.40913913080017
lcl|NW_011626409.1_mrna_XM_011069703.1_248	1.66130617315669	3.74263632635063
lcl|NW_011626409.1_mrna_XM_011069717.1_249	5.77406625101549	7.84909517904585
lcl|NW_011626409.1_mrna_XM_011069730.1_250	7.0306615508236	7.30364256109767
lcl|NW_011626409.1_mrna_XM_011069744.1_251	2.84545645844177	4.41731065612111
lcl|NW_011626409.1_mrna_XM_011069752.1_252	3.45151998357361	3.21318954222707
lcl|NW_011626409.1_mrna_XM_011069765.1_255	0.167757069504367	0.46868609075334
lcl|NW_011626409.1_mrna_XM_011069778.1_258	2.76916483408923	4.48696855134431
lcl|NW_011626409.1_mrna_XM_011069787.1_256	2.10679301738247	1.50211909616822
lcl|NW_011626409.1_mrna_XM_011069795.1_257	0.115198008932241	1.19870937864285
lcl|NW_011626409.1_mrna_XM_011069805.1_259	0.751315084612703	0.159480987898389
lcl|NW_011626409.1_mrna_XM_011069813.1_260	0.900933464617757	0.623590201891543
lcl|NW_011626409.1_mrna_XM_011069823.1_261	1.09781464237737	1.31252696040808
lcl|NW_011626409.1_mrna_XM_011069833.1_263	3.92814750376504	6.13492974632512
lcl|NW_011626409.1_mrna_XM_011069841.1_262	5.02922936067978	3.71355280859123
lcl|NW_011626409.1_mrna_XM_011069849.1_264	2.25587433942881	4.26827323111907
lcl|NW_011626409.1_mrna_XM_011069858.1_266	3.43503785887722	2.19038839249646
lcl|NW_011626409.1_mrna_XM_011069864.1_267	0.244106864392576	2.37094387879827
lcl|NW_011626409.1_mrna_XM_011069876.1_268	4.31907265524512	4.70182107278382
lcl|NW_011626409.1_mrna_XM_011069889.1_269	3.07146515952108	5.47951589055203
lcl|NW_011626409.1_mrna_XM_011069901.1_272	3.72629806736829	7.16907928698358
lcl|NW_011626409.1_mrna_XM_011069910.1_271	2.28063045108431	4.15077740721781
lcl|NW_011626409.1_mrna_XM_011069923.1_270	5.38984675778572	7.63529229186919
lcl|NW_011626409.1_mrna_XM_011069935.1_274	4.01926171435432	5.72952836907669
lcl|NW_011626409.1_mrna_XM_011069944.1_273	1.13174580026515	0.878234925151135
lcl|NW_011626409.1_mrna_XM_011069956.1_277	0.895917200728507	3.56976649944664
lcl|NW_011626409.1_mrna_XM_011069964.1_276	4.62718164214038	5.26063066896542
lcl|NW_011626409.1_mrna_XM_011069972.1_275	2.53224949821356	2.94314481807111
lcl|NW_011626409.1_mrna_XM_011069983.1_282	2.10114658525708	6.07177095819237
lcl|NW_011626409.1_mrna_XM_011069990.1_279	2.24691710361931	1.38964048611086
lcl|NW_011626409.1_mrna_XM_011069999.1_278	1.2709049210742	1.34501398198174
lcl|NW_011626409.1_mrna_XM_011070007.1_280	2.10836725366159	1.10284833961863
lcl|NW_011626409.1_mrna_XM_011070015.1_281	4.68740989782628	7.66655010156403
lcl|NW_011626409.1_mrna_XM_011070028.1_283	4.25293870054862	5.60415537017613
lcl|NW_011626409.1_mrna_XM_011070039.1_284	2.05520962511945	3.46147891627271
lcl|NW_011626409.1_mrna_XM_011070052.1_285	7.29046915244012	9.1001971572471
lcl|NW_011626409.1_mrna_XM_011070065.1_286	2.86350960720676	4.89246186570469
lcl|NW_011626409.1_mrna_XM_011070079.1_288	2.19445620898023	3.98365582845652
lcl|NW_011626409.1_mrna_XM_011070086.1_287	2.18577834162922	1.7291158088457
lcl|NW_011626409.1_mrna_XM_011070098.1_290	3.96460353251005	5.21889542809446
lcl|NW_011626409.1_mrna_XM_011070102.1_289	2.25511813345868	4.55184865090897
lcl|NW_011626409.1_mrna_XM_011070113.1_291	2.32836495167753	1.98413346774902
lcl|NW_011626409.1_mrna_XM_011070125.1_294	4.06286014008954	4.74288309832441
lcl|NW_011626409.1_mrna_XM_011070138.1_293	2.58092227834126	3.16524279893175
lcl|NW_011626409.1_mrna_XM_011070152.1_292	3.21414722954128	3.44214355468622
lcl|NW_011626409.1_mrna_XM_011070167.1_296	1.89724321788425	2.89270627777049
lcl|NW_011626409.1_mrna_XM_011070178.1_125	2.34706601581138	0.706447223697256
lcl|NW_011626409.1_mrna_XM_011070202.1_171	3.61681521736792	0.698421453461246
lcl|NW_011626409.1_mrna_XM_011070215.1_174	2.35407202359429	1.67046248825607
lcl|NW_011626409.1_mrna_XM_011070228.1_178	0.092348183055398	0.689539434362151
lcl|NW_011626409.1_mrna_XM_011070237.1_179	0	0.417915788506736
lcl|NW_011626409.1_mrna_XM_011070246.1_189	0.36694037856375	1.09941374506239
lcl|NW_011626409.1_mrna_XM_011070265.1_253	5.79864180913883	6.82188911694589
lcl|NW_011626409.1_mrna_XM_011070271.1_254	3.57579663479749	5.30024651501441
lcl|NW_011626409.1_mrna_XM_011070282.1_265	0.82400575286506	3.9225708501162
lcl|NW_011626409.1_mrna_XM_011070290.1_295	3.65293855749884	3.72040038236456
lcl|NW_011626409.1_ncrna_XR_846684.1_155	1.18153600614135	3.63982867958324
lcl|NW_011626409.1_ncrna_XR_846730.1_161	5.52828056138407	8.72531843073657
lcl|NW_011626409.1_ncrna_XR_846832.1_177	0.242108870679439	1.15355014596859
lcl|NW_011626409.1_trna_205	0	0
lcl|NW_011626410.1_mrna_XM_011070325.1_297	0.515776170054945	0.958109945311497
lcl|NW_011626410.1_mrna_XM_011070338.1_298	2.24731090193892	3.59897165227466
lcl|NW_011626410.1_mrna_XM_011070348.1_299	0.382918082638631	0.3558662159349
lcl|NW_011626410.1_ncrna_XR_847226.1_300	2.07082063340241	2.75134957123676
lcl|NW_011626416.1_ncrna_XR_847230.1_301	0.450707528188307	2.14268830256711
lcl|NW_011626417.1_mrna_XM_011070376.1_302	0	1.0955111102346
lcl|NW_011626417.1_mrna_XM_011070390.1_303	0.0761642081531951	1.1687528100226
lcl|NW_011626421.1_mrna_XM_011070402.1_304	1.76616907489604	4.43651536082961
lcl|NW_011626421.1_mrna_XM_011070411.1_306	3.13992203653806	1.74853416201312
lcl|NW_011626421.1_mrna_XM_011070420.1_305	4.46447454610237	5.63678934014646
lcl|NW_011626421.1_mrna_XM_011070428.1_307	5.83363588531593	5.75915466419916
lcl|NW_011626421.1_mrna_XM_011070457.1_310	5.64484104931579	6.28757909304523
lcl|NW_011626421.1_mrna_XM_011070476.1_313	2.30332138827283	3.81758392506038
lcl|NW_011626421.1_mrna_XM_011070482.1_312	2.22467681336837	3.85639346126329
lcl|NW_011626421.1_mrna_XM_011070489.1_311	3.8088054857914	2.7297612474193
lcl|NW_011626421.1_mrna_XM_011070498.1_318	0	0.0324284754157115
lcl|NW_011626421.1_mrna_XM_011070507.1_316	0.958266776734869	2.44782870211662
lcl|NW_011626421.1_mrna_XM_011070511.1_314	4.4450864340882	4.50029708055813
lcl|NW_011626421.1_mrna_XM_011070516.1_315	2.72823909660413	1.46100815789146
lcl|NW_011626421.1_mrna_XM_011070544.1_323	4.96269509483063	6.43046259453795
lcl|NW_011626421.1_mrna_XM_011070552.1_322	1.88597492464491	2.90188190735588
lcl|NW_011626421.1_mrna_XM_011070560.1_324	4.61112907840044	1.2255921318563
lcl|NW_011626421.1_mrna_XM_011070602.1_329	0.937009617423507	1.13020417868279
lcl|NW_011626421.1_mrna_XM_011070610.1_328	0.2087538382803	0.603639723835004
lcl|NW_011626421.1_mrna_XM_011070618.1_327	0.0695345309431799	1.42928204349039
lcl|NW_011626421.1_mrna_XM_011070625.1_330	1.26567191132728	2.7816605927485
