target_id	whole body	whole body sample
lcl|NC_091864.1_miscrna_XR_011547638.1_1073	0.279189132493704	1.45451263164809
lcl|NC_091864.1_miscrna_XR_011547647.1_483	1.49700432552328	2.51617269849358
lcl|NC_091864.1_miscrna_XR_011547652.1_1034	0.264449746536847	2.48098957797654
lcl|NC_091864.1_miscrna_XR_011547653.1_1035	0.122900497043514	0.000558673506981404
lcl|NC_091864.1_miscrna_XR_011547724.1_611	4.33925446203713	3.24543242726611
lcl|NC_091864.1_miscrna_XR_011547760.1_976	0.0821119930623542	0
lcl|NC_091864.1_miscrna_XR_011547761.1_974	1.29063963223482	1.14749547480305
lcl|NC_091864.1_miscrna_XR_011547762.1_975	1.00727744341544	0.861927809819106
lcl|NC_091864.1_mrna_XM_070654027.1_949	0.362170415888421	0.232520435859344
lcl|NC_091864.1_mrna_XM_070654054.1_563	0.239443696082058	0.0355040641665322
lcl|NC_091864.1_mrna_XM_070654059.1_1618	0.112962089635234	0
lcl|NC_091864.1_mrna_XM_070654069.1_125	0.508427079636719	0.211710873508713
lcl|NC_091864.1_mrna_XM_070654078.1_124	1.96585341181966	0.430673192239756
lcl|NC_091864.1_mrna_XM_070654088.1_127	0.50172219544778	0.481284824060903
lcl|NC_091864.1_mrna_XM_070654096.1_126	0.335005596379331	6.40725343565826e-11
lcl|NC_091864.1_mrna_XM_070654106.1_123	2.18306633469495	0.487096148506442
lcl|NC_091864.1_mrna_XM_070654118.1_152	5.22403364007607	3.68497511270942
lcl|NC_091864.1_mrna_XM_070654131.1_158	1.46161162259184	1.05339694133469
lcl|NC_091864.1_mrna_XM_070654137.1_159	2.56287703098207	1.75703450403538
lcl|NC_091864.1_mrna_XM_070654147.1_1620	4.15607936629304	3.46485079604058
lcl|NC_091864.1_mrna_XM_070654153.1_130	4.91808420385417	4.07698480954089
lcl|NC_091864.1_mrna_XM_070654164.1_131	1.20431330207669	1.25244349348949
lcl|NC_091864.1_mrna_XM_070654178.1_119	0.00121221426085589	0.0134196264610693
lcl|NC_091864.1_mrna_XM_070654184.1_120	2.95353857696906	3.95213392848254
lcl|NC_091864.1_mrna_XM_070654195.1_115	0.232445992201668	0.289940909245747
lcl|NC_091864.1_mrna_XM_070654203.1_117	3.22525466250646e-08	0
lcl|NC_091864.1_mrna_XM_070654211.1_116	0.264216145852585	0.282493277368699
lcl|NC_091864.1_mrna_XM_070654221.1_112	0.0116752115085304	0.123712850028635
lcl|NC_091864.1_mrna_XM_070654229.1_110	0.0185301562332545	0
lcl|NC_091864.1_mrna_XM_070654237.1_118	0.33184172482863	0.725001612583365
lcl|NC_091864.1_mrna_XM_070654245.1_113	0.508346542154511	1.00331416182597
lcl|NC_091864.1_mrna_XM_070654254.1_111	0.219025027386771	0.319329714959622
lcl|NC_091864.1_mrna_XM_070654265.1_114	0.241447802663478	0.133217073463041
lcl|NC_091864.1_mrna_XM_070654278.1_134	5.42803109067022	4.13843315671405
lcl|NC_091864.1_mrna_XM_070654282.1_1633	5.00604369131007	4.9495538336882
lcl|NC_091864.1_mrna_XM_070654288.1_133	4.69013807223637	3.79436591504832
lcl|NC_091864.1_mrna_XM_070654295.1_140	4.05907768829827	3.21580086888379
lcl|NC_091864.1_mrna_XM_070654297.1_141	5.29443344121792	4.11316387841861
lcl|NC_091864.1_mrna_XM_070654304.1_161	3.91934616748083	1.738578466934
lcl|NC_091864.1_mrna_XM_070654308.1_160	3.04848730191412	1.91341508335806
lcl|NC_091864.1_mrna_XM_070654314.1_151	3.55988345418104	4.37955734753255
lcl|NC_091864.1_mrna_XM_070654323.1_157	3.12915800488055	4.31607415806347
lcl|NC_091864.1_mrna_XM_070654331.1_1632	2.88442910309046	2.68557296449809
lcl|NC_091864.1_mrna_XM_070654335.1_129	3.11763563794959	3.1158741386691
lcl|NC_091864.1_mrna_XM_070654339.1_106	1.29039068573701	3.34263733120117
lcl|NC_091864.1_mrna_XM_070654345.1_107	0.591743976129717	0.8241273611323
lcl|NC_091864.1_mrna_XM_070654357.1_148	1.91672468684038	2.86247338064743
lcl|NC_091864.1_mrna_XM_070654370.1_105	1.52871150090216	2.66079688806483
lcl|NC_091864.1_mrna_XM_070654382.1_135	0.284577414917424	0.539026154976744
lcl|NC_091864.1_mrna_XM_070654390.1_136	0.533599317490262	0.930801736861663
lcl|NC_091864.1_mrna_XM_070654404.1_1634	2.29296933519886	3.25835046590592
lcl|NC_091864.1_mrna_XM_070654405.1_155	2.59116175953085	2.69977349602819
lcl|NC_091864.1_mrna_XM_070654415.1_154	4.77269189342312	5.1647802188054
lcl|NC_091864.1_mrna_XM_070654428.1_150	5.02882404345912	4.94559220380051
lcl|NC_091864.1_mrna_XM_070654439.1_138	3.35646226210388	4.2166532835197
lcl|NC_091864.1_mrna_XM_070654449.1_139	0.965863855910312	2.16866101662841
lcl|NC_091864.1_mrna_XM_070654463.1_96	3.37055171159295	3.78778258459593
lcl|NC_091864.1_mrna_XM_070654476.1_142	6.26007516246853	7.2859878955886
lcl|NC_091864.1_mrna_XM_070654488.1_98	0.812869854195988	1.76196534842375
lcl|NC_091864.1_mrna_XM_070654496.1_100	3.47850606998772	4.95412538347497
lcl|NC_091864.1_mrna_XM_070654506.1_99	1.03086195596863	1.89553413051625
lcl|NC_091864.1_mrna_XM_070654518.1_102	2.67623441301864	2.81736622176818
lcl|NC_091864.1_mrna_XM_070654525.1_101	2.87155751040497	3.11537594506817
lcl|NC_091864.1_mrna_XM_070654534.1_1605	5.04660262462526	5.77138459417602
lcl|NC_091864.1_mrna_XM_070654539.1_108	1.81150328077518	4.24376363414732
lcl|NC_091864.1_mrna_XM_070654552.1_109	4.04804833640202	8.01767284088019
lcl|NC_091864.1_mrna_XM_070654563.1_146	5.7242314772573	5.35170320968418
lcl|NC_091864.1_mrna_XM_070654576.1_121	0.392413568103223	0.135683625690125
lcl|NC_091864.1_mrna_XM_070654594.1_143	3.45791595272929	4.11511174518243
lcl|NC_091864.1_mrna_XM_070654599.1_145	1.04182955731255	2.02841860803916
lcl|NC_091864.1_mrna_XM_070654605.1_144	0.874834883416129	0
lcl|NC_091864.1_mrna_XM_070654616.1_97	0.961558890598445	1.91961194153497
lcl|NC_091864.1_mrna_XM_070654627.1_156	4.15899595387552	5.03445256679864
lcl|NC_091864.1_mrna_XM_070654639.1_128	0.8691229709581	0.180621124223698
lcl|NC_091864.1_mrna_XM_070654653.1_1637	3.15142654671988	1.41523060858648
lcl|NC_091864.1_mrna_XM_070654654.1_153	5.34990797048359	6.98475789336657
lcl|NC_091864.1_mrna_XM_070654666.1_104	1.20458336684199	1.61414934745659
lcl|NC_091864.1_mrna_XM_070654684.1_149	1.24325309138193	2.05746197995044
lcl|NC_091864.1_mrna_XM_070654723.1_609	4.11648790608165	5.23127695283094
lcl|NC_091864.1_mrna_XM_070654736.1_579	0.667959794488137	0
lcl|NC_091864.1_mrna_XM_070654744.1_578	1.98946238313113	2.75721866448761
lcl|NC_091864.1_mrna_XM_070654751.1_580	0.0576470772393535	2.86135331636564
lcl|NC_091864.1_mrna_XM_070654760.1_583	0.224966295335339	0.919292688787437
lcl|NC_091864.1_mrna_XM_070654762.1_582	0.0767095346773765	0.268058590769149
lcl|NC_091864.1_mrna_XM_070654772.1_1642	2.40549778945702	1.57487433450523
lcl|NC_091864.1_mrna_XM_070654773.1_581	0.917831206714333	1.88010315788683
lcl|NC_091864.1_mrna_XM_070654783.1_586	1.8208685928634	1.91656884224504
lcl|NC_091864.1_mrna_XM_070654793.1_584	1.65836531265254	2.75085032264798
lcl|NC_091864.1_mrna_XM_070654802.1_585	1.13305858584738	1.19128961928704
lcl|NC_091864.1_mrna_XM_070654815.1_599	3.3447324803001	2.91124339056921
lcl|NC_091864.1_mrna_XM_070654827.1_577	4.6657059658981	3.63911647205429
lcl|NC_091864.1_mrna_XM_070654840.1_597	3.50836273590189	4.63572430431857
lcl|NC_091864.1_mrna_XM_070654849.1_598	3.36951300519838	3.21854802713306
lcl|NC_091864.1_mrna_XM_070654859.1_1643	2.6705479260581	2.67468013077983
lcl|NC_091864.1_mrna_XM_070654865.1_587	2.60017403172962	2.94424007477652
lcl|NC_091864.1_mrna_XM_070654873.1_588	3.25233697395662	4.00190086514213
lcl|NC_091864.1_mrna_XM_070654886.1_589	4.65319408304141	4.58891978862982
lcl|NC_091864.1_mrna_XM_070654929.1_1418	1.56391476028732e-11	0.949406275407967
lcl|NC_091864.1_mrna_XM_070654935.1_1415	3.87487140727414	2.21050982264011
lcl|NC_091864.1_mrna_XM_070654945.1_1417	3.48215897618691	2.37179630359273
lcl|NC_091864.1_mrna_XM_070654954.1_1416	4.6920681466868	0.949753234223262
lcl|NC_091864.1_mrna_XM_070654968.1_1396	4.71867058090957	4.12535925995667
lcl|NC_091864.1_mrna_XM_070654981.1_1409	0.579284217189286	0.399399696107174
lcl|NC_091864.1_mrna_XM_070654986.1_1631	2.85111776879512	3.70604456893464
lcl|NC_091864.1_mrna_XM_070654991.1_1406	0.213240697417235	2.79869616639257
lcl|NC_091864.1_mrna_XM_070654999.1_1408	0.0512953893178948	0.2726876574617
lcl|NC_091864.1_mrna_XM_070655007.1_1407	0.177795792188521	0.494692868478212
lcl|NC_091864.1_mrna_XM_070655013.1_1405	4.07374662460914	6.19974323226559
lcl|NC_091864.1_mrna_XM_070655026.1_1412	4.5098917923432	5.25901509883898
lcl|NC_091864.1_mrna_XM_070655039.1_1413	3.40354973299228	3.5610207117877
lcl|NC_091864.1_mrna_XM_070655049.1_1414	0.854319783967704	0.942895743265077
lcl|NC_091864.1_mrna_XM_070655061.1_1402	4.70205556903326	4.51167301994878
lcl|NC_091864.1_mrna_XM_070655073.1_1386	4.391956109332	7.02522674195995
lcl|NC_091864.1_mrna_XM_070655084.1_1401	4.85972786405055	5.16712960025227
lcl|NC_091864.1_mrna_XM_070655097.1_1419	5.62520746574819	4.93124121075127
lcl|NC_091864.1_mrna_XM_070655110.1_1626	4.61351971801462	3.69474139574678
lcl|NC_091864.1_mrna_XM_070655111.1_1371	4.36951151254034	4.38662693712462
lcl|NC_091864.1_mrna_XM_070655123.1_1383	0.63654889078528	0.470023276413225
lcl|NC_091864.1_mrna_XM_070655132.1_1381	1.55892617257292	1.71097637904611
lcl|NC_091864.1_mrna_XM_070655137.1_1384	0.838195622825414	1.12715548921246
lcl|NC_091864.1_mrna_XM_070655142.1_1382	0.394446426973762	0.908413905852635
lcl|NC_091864.1_mrna_XM_070655156.1_1380	0.752556978343189	0.827666899249909
lcl|NC_091864.1_mrna_XM_070655167.1_1420	1.24503971002099	0.479848813934335
lcl|NC_091864.1_mrna_XM_070655175.1_1421	0.463184379255294	1.13665859595774
lcl|NC_091864.1_mrna_XM_070655187.1_1385	1.01427410983197	0.790965873088153
lcl|NC_091864.1_mrna_XM_070655197.1_1403	3.05428200087549	3.12243521245695
lcl|NC_091864.1_mrna_XM_070655210.1_1411	4.8845630846036	3.50484815879906
lcl|NC_091864.1_mrna_XM_070655223.1_1393	2.97558463867371	0
lcl|NC_091864.1_mrna_XM_070655228.1_1638	5.88535228803546	6.26418835680823
lcl|NC_091864.1_mrna_XM_070655232.1_1391	2.22797527085931	4.52743583323099
lcl|NC_091864.1_mrna_XM_070655240.1_1392	1.29812710402321	3.82784729134562
lcl|NC_091864.1_mrna_XM_070655253.1_1372	0.414724110895099	0.844395687085425
lcl|NC_091864.1_mrna_XM_070655261.1_1374	0.442435136071303	2.08218370087518
lcl|NC_091864.1_mrna_XM_070655270.1_1378	0.591529787762875	1.05242230899547
lcl|NC_091864.1_mrna_XM_070655278.1_1376	0.0695996539802649	1.10026920385332
lcl|NC_091864.1_mrna_XM_070655286.1_1377	0.0283081075578056	0.58772478896977
lcl|NC_091864.1_mrna_XM_070655296.1_1373	1.13457632026618	0.174168972726231
lcl|NC_091864.1_mrna_XM_070655305.1_1375	0.551670927665477	2.43537815409975
lcl|NC_091864.1_mrna_XM_070655315.1_1387	0.170194807114038	1.66990564128324
lcl|NC_091864.1_mrna_XM_070655324.1_1388	0.138666121539515	0.971717800001912
lcl|NC_091864.1_mrna_XM_070655337.1_1395	2.49660866893994	3.82414224572268
lcl|NC_091864.1_mrna_XM_070655351.1_1370	4.40266029694888	5.61245204359788
lcl|NC_091864.1_mrna_XM_070655357.1_1624	1.79492011108358	1.95248931200465
lcl|NC_091864.1_mrna_XM_070655366.1_1394	6.09481809001513	6.93695563291257
lcl|NC_091864.1_mrna_XM_070655378.1_1404	8.50552347405454	9.63918778806396
lcl|NC_091864.1_mrna_XM_070655393.1_1389	1.15195276877284	1.26681833744289
lcl|NC_091864.1_mrna_XM_070655404.1_1390	4.37137248501154	7.3210571157908
lcl|NC_091864.1_mrna_XM_070655416.1_1379	0.162198350326992	0.139236875747452
lcl|NC_091864.1_mrna_XM_070655431.1_1625	2.22622676955052	2.68376095048797
lcl|NC_091864.1_mrna_XM_070655434.1_639	0.6766054956209	2.10564715988728
lcl|NC_091864.1_mrna_XM_070655444.1_556	2.58131564057057	3.14762230920627
lcl|NC_091864.1_mrna_XM_070655459.1_1204	7.36755681830137	7.71263547871071
lcl|NC_091864.1_mrna_XM_070655472.1_1400	3.46860402625824	2.50017356467578
lcl|NC_091864.1_mrna_XM_070655481.1_669	3.18163544813954	4.00138453755063
lcl|NC_091864.1_mrna_XM_070655486.1_668	0.925890012340451	2.34110529242957
lcl|NC_091864.1_mrna_XM_070655496.1_666	0.549226155335172	0
lcl|NC_091864.1_mrna_XM_070655504.1_667	1.98232235724757	1.1615772204894
lcl|NC_091864.1_mrna_XM_070655526.1_564	0.215547480325818	0
lcl|NC_091864.1_mrna_XM_070655536.1_1358	0.26792103846681	0.633358790324751
lcl|NC_091864.1_mrna_XM_070655542.1_1607	3.74944179343849	4.63029105270112
lcl|NC_091864.1_mrna_XM_070655551.1_401	2.63023185894474e-05	0.232578541647082
lcl|NC_091864.1_mrna_XM_070655561.1_404	2.7677454672949	2.07057597976558
lcl|NC_091864.1_mrna_XM_070655570.1_399	4.95538539998689	3.61414743364672
lcl|NC_091864.1_mrna_XM_070655579.1_403	1.77031439258425	1.14293015711821
lcl|NC_091864.1_mrna_XM_070655588.1_400	2.444882555487	2.10400561011142
lcl|NC_091864.1_mrna_XM_070655597.1_402	3.6726960564746	3.16392924782197
lcl|NC_091864.1_mrna_XM_070655613.1_420	2.5280692355019	2.35660755576171
lcl|NC_091864.1_mrna_XM_070655625.1_406	4.93514981191808	4.18434782955624
lcl|NC_091864.1_mrna_XM_070655634.1_573	0.195346892463027	2.03021813186303
lcl|NC_091864.1_mrna_XM_070655638.1_417	4.52841701685558	3.42200373621086
lcl|NC_091864.1_mrna_XM_070655646.1_416	3.36634524854855	3.09309051911853
lcl|NC_091864.1_mrna_XM_070655659.1_421	5.0426077022967	4.44608646817642
lcl|NC_091864.1_mrna_XM_070655672.1_394	6.755012334733	5.34525667899544
lcl|NC_091864.1_mrna_XM_070655676.1_1628	4.55812279972197	3.96030390619079
lcl|NC_091864.1_mrna_XM_070655684.1_410	3.38563028570772	2.07494693773047
lcl|NC_091864.1_mrna_XM_070655692.1_409	3.01004618694177	1.59362445381139
lcl|NC_091864.1_mrna_XM_070655696.1_408	0.597533542802787	1.04111611910606
lcl|NC_091864.1_mrna_XM_070655710.1_427	3.4998848080113	3.17995583787133
lcl|NC_091864.1_mrna_XM_070655720.1_413	6.06176307876044	5.63566549386917
lcl|NC_091864.1_mrna_XM_070655733.1_407	3.97576998408936	5.74292356583634
lcl|NC_091864.1_mrna_XM_070655745.1_419	5.74806549377946	5.8308590804069
lcl|NC_091864.1_mrna_XM_070655754.1_1627	2.6168919126258	1.81276448964379
lcl|NC_091864.1_mrna_XM_070655759.1_412	3.11169200373498	4.10973528854623
lcl|NC_091864.1_mrna_XM_070655772.1_392	0.0666802882263846	0
lcl|NC_091864.1_mrna_XM_070655778.1_389	3.14959201798401	3.3135802571889
lcl|NC_091864.1_mrna_XM_070655787.1_393	1.0021025922674	0.00790651017646978
lcl|NC_091864.1_mrna_XM_070655798.1_391	0.764894756494352	1.13845922472745
lcl|NC_091864.1_mrna_XM_070655806.1_390	0.528168806170235	1.38387080322749
lcl|NC_091864.1_mrna_XM_070655814.1_386	4.65029848237513	3.51085292552896
lcl|NC_091864.1_mrna_XM_070655823.1_385	0.454956537673945	0.271356891714762
lcl|NC_091864.1_mrna_XM_070655837.1_430	7.69655182635954	2.77746433288887
lcl|NC_091864.1_mrna_XM_070655850.1_423	3.87993614682269	3.10628263044769
lcl|NC_091864.1_mrna_XM_070655858.1_424	2.13101031299417	0.99157827770519
lcl|NC_091864.1_mrna_XM_070655866.1_422	1.65639798786657	3.0060685936612
lcl|NC_091864.1_mrna_XM_070655879.1_1606	2.98070047520109	3.86550725984684
lcl|NC_091864.1_mrna_XM_070655880.1_395	3.97643197334723	4.33062219136141
lcl|NC_091864.1_mrna_XM_070655891.1_405	4.63008015685113	5.45969898317052
lcl|NC_091864.1_mrna_XM_070655902.1_396	2.56440169781707	3.94099090623241
lcl|NC_091864.1_mrna_XM_070655912.1_426	5.01156833745131	7.51666121113056
lcl|NC_091864.1_mrna_XM_070655926.1_387	6.59010014495461	2.86228327617725
lcl|NC_091864.1_mrna_XM_070655935.1_428	3.52508738495511	1.03717982469749
lcl|NC_091864.1_mrna_XM_070655945.1_425	5.34651424767123	7.98170010065276
lcl|NC_091864.1_mrna_XM_070655956.1_431	4.44757897538632	3.94086579052627
lcl|NC_091864.1_mrna_XM_070655968.1_388	3.59649583873229	1.7806755413367
lcl|NC_091864.1_mrna_XM_070655979.1_397	1.9061031341857	3.28358964906146
lcl|NC_091864.1_mrna_XM_070655992.1_1630	4.22172448176948	4.00746793524503
lcl|NC_091864.1_mrna_XM_070655998.1_414	0.392610653427123	0.297221407101444
lcl|NC_091864.1_mrna_XM_070656021.1_649	3.7773810223514	2.9581141906338
lcl|NC_091864.1_mrna_XM_070656035.1_656	1.15096975268997	1.75496544338627
lcl|NC_091864.1_mrna_XM_070656044.1_655	3.07115432277887	2.65720995019304
lcl|NC_091864.1_mrna_XM_070656056.1_650	2.1897854431051	1.29562021312572
lcl|NC_091864.1_mrna_XM_070656070.1_659	0.383467244913449	0.668667153084968
lcl|NC_091864.1_mrna_XM_070656079.1_660	0.351705919191776	0.20311836806169
lcl|NC_091864.1_mrna_XM_070656083.1_1629	1.51768225767973	1.74536028717644
lcl|NC_091864.1_mrna_XM_070656091.1_661	2.39227270599758	2.12915144598701
lcl|NC_091864.1_mrna_XM_070656103.1_651	4.00388494181039	3.74414829065175
lcl|NC_091864.1_mrna_XM_070656114.1_654	3.60834211764176	3.88346799783187
lcl|NC_091864.1_mrna_XM_070656125.1_657	5.54101967442776	7.28110932144526
lcl|NC_091864.1_mrna_XM_070656140.1_653	5.30252318437003	8.33860193503044
lcl|NC_091864.1_mrna_XM_070656185.1_1027	0.00202169024508581	3.96852439933905e-06
lcl|NC_091864.1_mrna_XM_070656195.1_1028	0.157349422638088	0
lcl|NC_091864.1_mrna_XM_070656204.1_1025	0.642668175113024	0.225849504048762
lcl|NC_091864.1_mrna_XM_070656209.1_1614	2.98043882855131	3.04907116863498
lcl|NC_091864.1_mrna_XM_070656214.1_1024	0.949605018379517	0.413327783149658
lcl|NC_091864.1_mrna_XM_070656222.1_1023	0.373367820562995	1.17109675579275
lcl|NC_091864.1_mrna_XM_070656230.1_1026	0.636081696832528	0.000108520437875441
lcl|NC_091864.1_mrna_XM_070656239.1_1029	1.46440255253301	0.829172695111221
lcl|NC_091864.1_mrna_XM_070656251.1_1030	1.72509325302737	0.872203890373351
lcl|NC_091864.1_mrna_XM_070656255.1_1147	0.0270945721042352	0
lcl|NC_091864.1_mrna_XM_070656257.1_1151	0.149651349020534	0
lcl|NC_091864.1_mrna_XM_070656264.1_1149	0.842431445456093	0.46900758005252
lcl|NC_091864.1_mrna_XM_070656274.1_1152	0.93615891398735	0.679561437462996
lcl|NC_091864.1_mrna_XM_070656282.1_1145	0.171703250965119	0
lcl|NC_091864.1_mrna_XM_070656290.1_1148	0.568474541805508	0
lcl|NC_091864.1_mrna_XM_070656299.1_1150	1.34452972567633	0.179534146241761
lcl|NC_091864.1_mrna_XM_070656306.1_1153	1.27875735969898	1.52026746564362e-07
lcl|NC_091864.1_mrna_XM_070656313.1_1146	2.37987858786935	1.4670081035285
lcl|NC_091864.1_mrna_XM_070656317.1_1648	0.569659543431066	1.37415386888294
lcl|NC_091864.1_mrna_XM_070656322.1_1155	1.13517901189222	0.100681089419075
lcl|NC_091864.1_mrna_XM_070656337.1_1139	1.09796294126588	0.690527302430901
lcl|NC_091864.1_mrna_XM_070656348.1_1159	4.10741837946509	4.61651777164411
lcl|NC_091864.1_mrna_XM_070656359.1_1144	2.88586490817282	3.40222597301914
lcl|NC_091864.1_mrna_XM_070656369.1_1178	0.373757302660595	0.307533220757753
lcl|NC_091864.1_mrna_XM_070656384.1_1143	3.78787454867084	3.67894347409825
lcl|NC_091864.1_mrna_XM_070656397.1_1647	5.14496557676472	5.68146617422427
lcl|NC_091864.1_mrna_XM_070656398.1_1197	0.151677542024331	0.150238437207816
lcl|NC_091864.1_mrna_XM_070656405.1_1198	0.0112018628014139	0
lcl|NC_091864.1_mrna_XM_070656413.1_1185	0.212455944908236	0.129458038733977
lcl|NC_091864.1_mrna_XM_070656428.1_1177	0.376774719107345	0.410234796006274
lcl|NC_091864.1_mrna_XM_070656438.1_1192	0.453332884291423	0.188892628925267
lcl|NC_091864.1_mrna_XM_070656452.1_1193	0.271300540280958	0.283038076936031
lcl|NC_091864.1_mrna_XM_070656465.1_1191	0.386334614720606	0.164225389586138
lcl|NC_091864.1_mrna_XM_070656472.1_1190	0.296791528673674	0.0686029023048759
lcl|NC_091864.1_mrna_XM_070656480.1_1141	4.92438870706961	3.64393499298769
lcl|NC_091864.1_mrna_XM_070656494.1_1166	0.0195071209847323	0
lcl|NC_091864.1_mrna_XM_070656504.1_1176	4.95783862721695	4.32392232600213
lcl|NC_091864.1_mrna_XM_070656513.1_1167	0.087812222333203	0
lcl|NC_091864.1_mrna_XM_070656518.1_1645	0.635440851638154	0.874761590096204
lcl|NC_091864.1_mrna_XM_070656523.1_1170	0.323092582958566	1.08398574031024
lcl|NC_091864.1_mrna_XM_070656538.1_1168	0.544604747519509	1.48621725143596
lcl|NC_091864.1_mrna_XM_070656564.1_1174	1.40708117853406	4.47098917224558
lcl|NC_091864.1_mrna_XM_070656572.1_1169	1.87845899252658	1.6315923880569
lcl|NC_091864.1_mrna_XM_070656580.1_1171	5.26465929883268	4.46054144390943
lcl|NC_091864.1_mrna_XM_070656590.1_1175	5.08293122050073	3.81849834360801
lcl|NC_091864.1_mrna_XM_070656603.1_1646	0.372574119373418	0
lcl|NC_091864.1_mrna_XM_070656604.1_1165	3.51909827684599	3.15642295342024
lcl|NC_091864.1_mrna_XM_070656618.1_1136	1.71763913255771	2.65094860589395
lcl|NC_091864.1_mrna_XM_070656627.1_1135	1.21083000826563	2.27418108445593
lcl|NC_091864.1_mrna_XM_070656636.1_1134	0.370671793957024	0.160759465587683
lcl|NC_091864.1_mrna_XM_070656645.1_1133	0.284253157161901	0.179996732393192
lcl|NC_091864.1_mrna_XM_070656657.1_1199	0.102486044840046	0.361529273369095
lcl|NC_091864.1_mrna_XM_070656669.1_1142	2.11899416444805	2.67538760428318
lcl|NC_091864.1_mrna_XM_070656680.1_1131	3.08792955547483	1.22896422276932
lcl|NC_091864.1_mrna_XM_070656690.1_1184	0.0956178040782873	0.090156533841416
lcl|NC_091864.1_mrna_XM_070656704.1_1128	0.272038037218948	0.60579310943943
lcl|NC_091864.1_mrna_XM_070656716.1_1188	0.2113177442718	0.179799041770338
lcl|NC_091864.1_mrna_XM_070656727.1_1622	2.86798765118036	3.52881789377271
lcl|NC_091864.1_mrna_XM_070656728.1_1140	5.1354387065275	5.32463264139828
lcl|NC_091864.1_mrna_XM_070656742.1_1137	0.131509308545866	0.0714716616545122
lcl|NC_091864.1_mrna_XM_070656749.1_1138	0.423966326402015	0.950123870105812
lcl|NC_091864.1_mrna_XM_070656760.1_1157	9.14262250368292	9.57461298763728
lcl|NC_091864.1_mrna_XM_070656788.1_1187	0.166737689134032	0.230236731467633
lcl|NC_091864.1_mrna_XM_070656801.1_1202	0.199136110004075	0.107197033285403
lcl|NC_091864.1_mrna_XM_070656809.1_1623	1.58032124964051	2.30429286733654
lcl|NC_091864.1_mrna_XM_070656810.1_1186	0.153706576025512	0.163173764308022
lcl|NC_091864.1_mrna_XM_070656816.1_1195	0.213437413862515	0.121448408366285
lcl|NC_091864.1_mrna_XM_070656822.1_1189	0.296079976606423	0.171186688418036
lcl|NC_091864.1_mrna_XM_070656831.1_1196	0.233665455584571	0.10542051709408
lcl|NC_091864.1_mrna_XM_070656835.1_658	0.144038306370603	0.148154733768249
lcl|NC_091864.1_mrna_XM_070656844.1_1182	1.26592809192097	0.34315223787811
lcl|NC_091864.1_mrna_XM_070656857.1_1183	0.163786360481974	0.351070808019163
lcl|NC_091864.1_mrna_XM_070656860.1_1194	0.175075269621602	0.0314620332505983
lcl|NC_091864.1_mrna_XM_070656867.1_1181	0.177444947829873	0.267524018918534
lcl|NC_091864.1_mrna_XM_070656875.1_1203	0.245575975699727	0.0674993005211981
