target_id	whole body	brain	central brain	antennae	head	embryo
lcl|NW_020229214.1_mrna_XM_011253278.3_333	0.53424006493123	0.475920859058372	0.545145708834295	0.69264182646527	2.4643814818814	0
lcl|NW_020229214.1_mrna_XM_011253279.3_336	2.70466828308654	4.42094914204116	5.39885417119868	4.13566368210961	4.29075676542885	7.08204560915354
lcl|NW_020229214.1_mrna_XM_011253282.3_340	1.54288550565433	3.54614908238636	4.12208972539259	2.65776502040248	3.53393807163362	1.77378570107471
lcl|NW_020229214.1_mrna_XM_011253283.3_341	0.204771661858587	1.89108826379453	2.40458623479142	1.60859451472609	2.17152149135613	1.16926849202716
lcl|NW_020229214.1_mrna_XM_011253284.3_344	4.33079141694677	5.48187660370698	5.62296719775494	5.02945422981737	4.73783985338853	5.57452119577432
lcl|NW_020229214.1_mrna_XM_011253285.1_304	0.0780701923815209	0.0320328379272769	0.174914593848237	0.192990882434183	0.230637787133171	0
lcl|NW_020229214.1_mrna_XM_011253766.3_260	2.77980272985365	5.92973233480222	6.39384748868421	4.9970195096323	4.66943601187732	5.11755432515678
lcl|NW_020229214.1_mrna_XM_011253767.3_261	3.69104592537019	3.91889145933909	3.79403303278074	3.8684234751738	4.75292487977713	1.8287265761838
lcl|NW_020229214.1_mrna_XM_011253769.2_273	1.1411614689976	0.290171855963575	0.408792593944278	0.39820177246729	3.01309451980268	1.00493486096761
lcl|NW_020229214.1_mrna_XM_011253773.3_269	0.852583894175248	1.35410458943123	1.66970731630201	0.550912637861885	1.15629400144312	3.30541443189337
lcl|NW_020229214.1_mrna_XM_011253774.3_271	0.801630846724218	1.65447473502916	2.08836919768213	0.397971894051238	1.45300118750535	4.7123765101227
lcl|NW_020229214.1_mrna_XM_011253775.2_276	3.8492840166427	5.44505292311584	5.35741210576438	4.38996007437873	4.02465135565812	6.82710795781891
lcl|NW_020229214.1_mrna_XM_011253776.3_280	0.565703197251954	1.38900830305707	3.18994913022969	0.903665730085857	1.98325115925659	1.59319661267544
lcl|NW_020229214.1_mrna_XM_011253777.3_278	1.84258708014605	4.38176904297389	4.80608321096676	3.12646037825398	4.4192863857878	3.13647877061755
lcl|NW_020229214.1_mrna_XM_011253778.3_279	1.20151656563868	3.23533187938231	2.66578539940281	2.69004657087616	3.81306334659129	0.989514598669371
lcl|NW_020229214.1_mrna_XM_011255201.3_1212	4.28503537549511	6.73939101228602	6.75318828186991	5.16579066801138	6.08443750340683	4.19394348685046
lcl|NW_020229214.1_mrna_XM_011255202.3_1211	3.54335442634325	5.95969948183735	5.98244745900513	4.74961348231039	4.39162288912792	3.68501961915697
lcl|NW_020229214.1_mrna_XM_011255203.3_1210	6.85966492044528	4.82037963136756	4.41394734114816	4.25124671063769	4.9460088049629	4.83621869786642
lcl|NW_020229214.1_mrna_XM_011255204.3_1209	4.25253848567393	6.31669024378241	5.6992420004314	4.98293455017283	7.22369357270751	2.18292369577792
lcl|NW_020229214.1_mrna_XM_011255206.3_1208	3.50668816482939	5.7219739903248	5.75747559390926	4.90831841149972	5.21798071201978	4.36758191208155
lcl|NW_020229214.1_mrna_XM_011255207.3_1207	4.17696884984325	5.80181282879803	5.5459391145228	4.86700825830021	4.12464167492499	2.94022443263342
lcl|NW_020229214.1_mrna_XM_011255208.3_1205	3.44065781895259	1.87463629214039	2.3768919417657	2.83226429834101	1.26418911718351	6.6297022298904
lcl|NW_020229214.1_mrna_XM_011255209.3_1206	3.24117722112755	5.16917815254793	5.12820766839507	4.10061585467186	3.6827493513922	4.51420866552133
lcl|NW_020229214.1_mrna_XM_011255210.3_1203	3.17932291810197	5.53835675432932	5.69957082017616	4.68068035503255	5.51128595595005	7.46431357887766
lcl|NW_020229214.1_mrna_XM_011255211.3_1195	3.51422224153554	2.65533258961166	2.73459532404165	2.30382551081763	1.85488207817749	4.53767219812135
lcl|NW_020229214.1_mrna_XM_011255214.3_1197	2.25841938009168	4.43969588942394	4.61587388796589	3.64406308370204	2.58533746428263	1.14946399401321
lcl|NW_020229214.1_mrna_XM_011255215.3_1198	0.02741253047886	0.362597638031348	0.647514807278255	0.0160372351355719	0.36161943681897	0.985223890329751
lcl|NW_020229214.1_mrna_XM_011255218.3_1191	1.91794078433281	3.78014624607351	4.43944514250183	3.57730291332394	3.43724421974851	5.76376709681277
lcl|NW_020229214.1_mrna_XM_011255223.3_1182	1.26533071474724	3.33008227984635	3.88199124418991	2.50285376561559	3.73074528582692	4.03245169269859
lcl|NW_020229214.1_mrna_XM_011255224.3_1181	0.947928020328915	2.58735283844126	2.97978479446126	2.04278412270701	3.34517300319769	3.44641639301337
lcl|NW_020229214.1_mrna_XM_011255225.3_1180	1.81193629390047	2.59975734245383	3.1405416591636	1.05807929775178	1.77763227444838	5.62241317390093
lcl|NW_020229214.1_mrna_XM_011255226.3_1183	0.608985595400909	0.711320398119819	0.854820335610205	1.03627023050007	1.44628206934875	1.83303123214943
lcl|NW_020229214.1_mrna_XM_011255227.3_1179	0.969395793703906	1.89752195867805	1.35093706548435	0.861338443391275	1.6111411446463	3.09412239254124
lcl|NW_020229214.1_mrna_XM_011255228.3_1184	0.268634813340414	0.378872979033924	0.717763024900523	0.710805196520579	0.656653232960695	2.15394991933833
lcl|NW_020229214.1_mrna_XM_011255229.3_1178	3.73519261938792	5.96342791794026	6.02308561889738	5.35192860721073	5.51024637491257	7.25519252851958
lcl|NW_020229214.1_mrna_XM_011255230.3_1173	3.44987944397766	0.65918082606892	0.950972417396532	10.3587529035996	4.41064626835548	0.259419623803992
lcl|NW_020229214.1_mrna_XM_011255236.3_1168	2.1717546140784	2.43613536000112	2.42435879332364	5.22130630684633	4.77102618517776	2.81026481342424
lcl|NW_020229214.1_mrna_XM_011255237.3_1165	1.66835569069627	0.253722360955594	0.365374430636577	5.15361551324358	3.10181268733179	0.85333101600593
lcl|NW_020229214.1_mrna_XM_011255241.3_1163	2.33946794252503	3.10318666926829	3.17374926571988	3.14718757798809	2.74464971398582	1.30154933783375
lcl|NW_020229214.1_mrna_XM_011255242.3_1164	4.02712501295226	5.84546754696409	5.60215584021719	4.24834701661581	4.51978830718538	3.51535454340582
lcl|NW_020229214.1_mrna_XM_011255243.3_1162	0.691136485902634	1.27092524966113	1.71363338496876	1.84637838483275	3.32657115001685	0.0789390260886561
lcl|NW_020229214.1_mrna_XM_011255244.2_1161	0.77249816751261	1.25569296088515	1.55324085308488	1.94726627306374	2.24935506484056	0
lcl|NW_020229214.1_mrna_XM_011255246.3_1159	1.3748263151568	1.46803882589371	1.7842342767031	1.00419883145468	1.96425330486263	0.518531376132833
lcl|NW_020229214.1_mrna_XM_011255250.3_1151	3.53218569143961	0	0	6.4550608920633e-05	5.15604529584414	0
lcl|NW_020229214.1_mrna_XM_011255251.3_1156	3.49430606103078	8.2291491275381	8.34915492642866	3.80481955700892	6.54205730055845	0.394731502592684
lcl|NW_020229214.1_mrna_XM_011255252.3_1152	6.60501151302568	9.04971948387036	9.18030062557059	7.11418186788809	8.42046064732098	4.9670608750858
lcl|NW_020229214.1_mrna_XM_011255253.3_1147	2.42749220036843	4.88779075942364	5.13391428697231	3.75467083666428	3.99296710327308	7.43757058520834
lcl|NW_020229214.1_mrna_XM_011255254.3_1146	3.90750456881016	5.04087662275756	4.89707374494079	5.22381775649631	4.36739768566228	8.24828127184298
lcl|NW_020229214.1_mrna_XM_011255256.3_1143	6.64781120849623	7.44678313502612	8.05432112325426	7.2009620089415	7.42325515593004	7.47886587955454
lcl|NW_020229214.1_mrna_XM_011255257.3_1140	1.98385947657446	0.167750217322851	0.317148507828889	3.63822822133108	1.67889559462273	0
lcl|NW_020229214.1_mrna_XM_011255258.3_1141	1.99205385261213	0.414966576594098	0.457876328792498	4.02803291477822	1.28583714013117	0.14208806943997
lcl|NW_020229214.1_mrna_XM_011255259.3_1138	2.39556824212881e-05	0.0100807259185176	0.0224563180137508	0.111294322146089	0.0190032040230355	0
lcl|NW_020229214.1_mrna_XM_011255261.3_1135	1.35889921498968	6.30717764257411	7.03951344170171	2.79916384965291	6.15030193682433	0.302588264613059
lcl|NW_020229214.1_mrna_XM_011255264.3_1132	0.63136794337941	5.5449274578661	6.0024851881308	0.447493740958522	4.06301038593111	0.32464860544153
lcl|NW_020229214.1_mrna_XM_011255265.3_1131	0.293154779955167	4.11587093124369	4.71269745603362	0.0306018592608303	3.31832406606876	0
lcl|NW_020229214.1_mrna_XM_011255266.3_1136	1.1629499373702	4.10117090938893	4.563072714518	1.600467822947	4.33753133957595	0.47630581043663
lcl|NW_020229214.1_mrna_XM_011255268.3_1134	0.150401835065166	5.14123068515691	5.76692524515875	0.0529029210124055	2.70458929278962	0
lcl|NW_020229214.1_mrna_XM_011255269.3_1130	4.2626008617084	0.623974292017909	0.56280403023168	0.528124630041847	2.96322818335346	4.89172498664652
lcl|NW_020229214.1_mrna_XM_011255273.3_1128	1.125192613877	2.82088493665935	2.92498887178544	2.06013978797799	2.28744965515837	0.234118963369067
lcl|NW_020229214.1_mrna_XM_011255274.3_1126	1.32805212088585	3.87667029975858	4.19802851541216	2.44139179764807	3.01801878429056	1.28647759531724
lcl|NW_020229214.1_mrna_XM_011255275.3_1127	1.43050049517465	2.60484386834587	3.05671490454613	2.63258781715421	3.45798851716306	0.885884675019169
lcl|NW_020229214.1_mrna_XM_011255276.3_1123	2.80303693289701	4.52106504633481	4.71832684538799	3.44396427580477	3.94449644888867	5.31092586563965
lcl|NW_020229214.1_mrna_XM_011255278.3_1125	4.42418240356486	5.4383443854854	5.69255047578941	3.97504324994217	4.27693054155148	4.05374863104805
lcl|NW_020229214.1_mrna_XM_011255279.3_1124	3.43160812902891	4.95406529413848	5.17297767567207	4.28071051676085	3.14543167899522	4.36843231869347
lcl|NW_020229214.1_mrna_XM_011255281.3_1117	0.0997469260566073	1.69280274390014	2.43104944534789	1.77727612049898	1.9783095260519	5.30708139405836
lcl|NW_020229214.1_mrna_XM_011255286.3_1115	4.99738875507128	7.87549845207681	7.77125350364746	7.20124972724805	6.01478828773746	3.05565064384821
lcl|NW_020229214.1_mrna_XM_011255287.3_1107	1.85129157763081	5.20680898147228	5.24551254692527	1.61031545684525	3.2521489832321	1.09109533467918
lcl|NW_020229214.1_mrna_XM_011255289.3_1110	0.863762461651143	0.397971961794704	0.273495128613922	3.87036694793042	3.74887761511837	0.21018952696261
lcl|NW_020229214.1_mrna_XM_011255290.3_1108	0.39460531045729	1.16129638935192	1.19584342847599	1.90244279176738	1.07954535656548	0
lcl|NW_020229214.1_mrna_XM_011255291.3_1112	2.71501953737451	3.46285784668244	3.48165250134609	3.25722692191436	3.3962727020196	2.48413468067162
lcl|NW_020229214.1_mrna_XM_011255293.3_1113	0.260921387927448	2.85085462784857	2.56430296415256	2.41794426862428	1.22381245429446	0.354763525076149
lcl|NW_020229214.1_mrna_XM_011255294.3_1103	3.25319664036882	5.65422707279327	5.8239752663916	5.11586025724136	3.47831214145187	6.93777384902879
lcl|NW_020229214.1_mrna_XM_011255295.3_1104	1.88737516500586	5.26180210423268	5.92839050343825	3.23395794733513	4.53327280052293	3.02569251823883
lcl|NW_020229214.1_mrna_XM_011255296.3_1105	2.19607301362299	2.38098711397569	2.81219802533312	1.57429926353371	3.39752436452232	3.08458177278782
lcl|NW_020229214.1_mrna_XM_011255297.2_1099	3.92884398705375	6.57318650956753	6.5319062937529	5.36614028961012	5.73484447173414	0.736861778263897
lcl|NW_020229214.1_mrna_XM_011255298.3_1100	8.97497561221379	7.65078056358774	7.16487422371661	8.93778576176489	10.9181840995372	7.43761542234287
lcl|NW_020229214.1_mrna_XM_011255299.3_1101	2.46740829390247	5.12321807631246	5.20501849692658	4.14901989259037	5.22830584586898	1.50707224516498
lcl|NW_020229214.1_mrna_XM_011255300.3_1098	3.18304116971122	4.54754929868708	4.64096828753064	3.51099398594738	4.40579983496961	3.80014476421261
lcl|NW_020229214.1_mrna_XM_011255302.3_1097	2.71532950153335	4.17200659396776	4.31602579207526	2.16983553413739	3.81084352474348	2.51262714141881
lcl|NW_020229214.1_mrna_XM_011255314.3_1094	3.06711041339605	1.44616335752923	1.82179833480545	0.623622520764532	4.24006010354624	1.6191478838661
lcl|NW_020229214.1_mrna_XM_011255316.3_1093	2.69485564829955	4.65539133629726	4.5137558383165	2.28422396638962	3.97890715174983	1.45910555969412
lcl|NW_020229214.1_mrna_XM_011255317.3_1087	0.5891739347148	0.250247695088748	0.20182451526773	0.532900360176856	3.20619421774166	0
lcl|NW_020229214.1_mrna_XM_011255319.3_1090	0.445546555228201	0.453268490687128	0.759951154278532	0.76615284850718	1.24720677051515	3.18796528126015
lcl|NW_020229214.1_mrna_XM_011255321.3_1088	0.286454581438864	0.236453172672071	0.49681132089693	0.103213340942625	0.459496545690451	0
lcl|NW_020229214.1_mrna_XM_011255322.2_1086	0.742122581395835	4.51982505943593	5.00050796460213	3.81500998001915	1.8674171962417	3.2848594494046
lcl|NW_020229214.1_mrna_XM_011255326.3_1085	1.16012896901229	1.5107760405911	1.71909417304012	1.47853265979613	1.15330989307877	3.17771556692267
lcl|NW_020229214.1_mrna_XM_011255327.3_1083	7.41463352278191	9.0852976072074	9.08799308787266	8.32815359723772	7.08104285514395	2.6808874462505
lcl|NW_020229214.1_mrna_XM_011255329.3_1081	0.998876729104684	0.326720191004732	0.561164438868743	0.721345392597347	1.90773895026665	4.71336818466389
lcl|NW_020229214.1_mrna_XM_011255330.3_1082	3.3033322177071	3.96789404935824	4.23117456753974	3.71147928061247	2.78568621770298	3.18976799092394
lcl|NW_020229214.1_mrna_XM_011255331.3_1080	3.27965881157047	4.42388095887551	4.57041685397173	3.05509391409388	2.94091296868515	3.50869352362346
lcl|NW_020229214.1_mrna_XM_011255332.3_1079	4.49908853435068	4.56765029010342	4.39757993921198	4.21454316394959	3.34637804650007	4.00065266871054
lcl|NW_020229214.1_mrna_XM_011255334.3_1078	3.57119566652298	4.55251314812745	4.70969809149726	3.56676449274346	3.91615391620177	3.9357511299125
lcl|NW_020229214.1_mrna_XM_011255335.3_1077	1.02258230600711	1.58791075982619	1.79417306918775	1.16202424463827	1.49189413665285	1.41573536687473
lcl|NW_020229214.1_mrna_XM_011255336.3_1076	4.37919326760943	5.30996348751745	5.49260597247255	5.06562168778631	5.35948740132209	5.22531249305553
lcl|NW_020229214.1_mrna_XM_011255339.3_1073	1.00225758387286	0.161392708214629	0.106538739290688	8.48435430228342	2.47301119685617	0.104227756387617
lcl|NW_020229214.1_mrna_XM_011255340.3_1071	5.11180579975124	0.567829419085507	0.178732960724938	4.41685044759001	6.48412207295479	3.9300246261462
lcl|NW_020229214.1_mrna_XM_011255342.2_1190	1.27736935267959	2.85326945199962	3.01900809375972	4.60703305118477	3.30392146403451	1.66731425630635
lcl|NW_020229214.1_mrna_XM_011255344.3_1157	2.36121190592085	3.86934408190118	3.71073384303817	3.27319676058876	4.27914655513123	2.64347483755273
lcl|NW_020229214.1_mrna_XM_011255349.1_1075	0.0295326471470145	0.0493340738954341	0.078895885883146	0.00728234441777312	0.016977276663895	0.258713488297445
lcl|NW_020229214.1_mrna_XM_011255351.2_1070	1.9204882267165	0.0164991346191175	0.0336266080166798	0.218628433268769	0.392013976328949	5.61045058980671
lcl|NW_020229214.1_mrna_XM_011255352.2_1069	1.04583557343449	0.00296596848540758	0.0029370372279196	0.0354450162120098	0.0769258976325557	5.62873550971987
lcl|NW_020229214.1_mrna_XM_011255353.2_1068	1.35459174878132	0.0120535793846184	0.00295409732784077	0	0.836617406938453	6.05921492959563
lcl|NW_020229214.1_mrna_XM_011256125.2_642	2.03687766523785	4.29020898039719	4.65444139758193	3.27602229428515	3.74163790824495	3.75628363593759
lcl|NW_020229214.1_mrna_XM_011256126.2_641	0.189445922649768	2.14804370839963	2.37702857554251	1.27972005147769	1.38570852489885	0.679959956447775
lcl|NW_020229214.1_mrna_XM_011256127.3_644	1.47871410459593	2.5184975211949	2.96028006538282	2.08764747908824	3.97992840015543	0.340074655259775
lcl|NW_020229214.1_mrna_XM_011256129.3_648	3.91115181467744	4.41171724280078	4.13553881189473	3.79414174683021	3.13415424806007	4.5472993505233
lcl|NW_020229214.1_mrna_XM_011256131.2_647	2.46435875310313	2.62166890341443	2.45316131140371	3.1006159057009	2.13225932744759	1.3924127913678
lcl|NW_020229214.1_mrna_XM_011256132.3_645	2.94703509257795	4.40315788065452	4.62249805176086	3.59783133221964	2.93261609362099	2.25456751158007
lcl|NW_020229214.1_mrna_XM_011256408.2_61	3.65971309023862	5.95535873765684	5.77622331057174	5.22943724516414	4.15304610240719	3.16318166920175
lcl|NW_020229214.1_mrna_XM_011256409.3_64	4.03144990614136	5.56290476976881	5.71273283274592	5.58868211413664	5.2961340518644	1.53665099601485
lcl|NW_020229214.1_mrna_XM_011256410.3_63	2.95967368676058	2.49403148481533	2.70666008096258	3.68720155412332	4.85357572120916	3.80957619067177
lcl|NW_020229214.1_mrna_XM_011256414.3_62	3.46773824296212	5.26426839505038	5.78658320223674	4.17513349042859	5.91636650181284	3.90750994880755
lcl|NW_020229214.1_mrna_XM_011256415.3_65	4.20952618010274	4.40247503554824	4.42675574396859	4.96566247074442	4.14240438284583	4.95441714302402
lcl|NW_020229214.1_mrna_XM_011256416.3_66	3.17346734004657	3.9699866329284	4.41121558555681	3.73187354857082	4.50876832508184	5.34742929379603
lcl|NW_020229214.1_mrna_XM_011256417.3_67	1.32489383775274	1.08871535295577	0.180759505352679	0.713235980036711	0.649908789379763	0.237514119534401
lcl|NW_020229214.1_mrna_XM_011256420.3_76	1.70070930774353	2.13395018682005	1.54658798672923	4.33038891053062	2.36053355104887	0.877517185620455
lcl|NW_020229214.1_mrna_XM_011256421.3_77	1.84036195898661	1.16613130783566	1.41110448452209	7.01451705359107	5.9349002030313	0
lcl|NW_020229214.1_mrna_XM_011256422.3_75	2.84665178353849	1.42786556229026	1.31481473746915	1.92519983950652	3.32239391084857	2.58830896657291
lcl|NW_020229214.1_mrna_XM_011256424.3_82	4.89592111327913	7.05353950226102	7.02981620017571	6.64324860148358	6.79720591005476	5.84612025030621
lcl|NW_020229214.1_mrna_XM_011256429.3_94	4.10578973327818	4.89555288663032	4.88154047984767	3.98652530191671	4.32423088882609	5.4355251016904
