target_id	brain
lcl|NW_014554226.1_mrna_XM_014615230.1_82	0.245767565266948
lcl|NW_014554226.1_mrna_XM_014615310.1_78	0.815097832405291
lcl|NW_014554226.1_mrna_XM_014615394.1_77	0.325817757838593
lcl|NW_014554226.1_mrna_XM_014615477.1_75	0.448101795511848
lcl|NW_014554226.1_mrna_XM_014615573.1_79	0.126475283507393
lcl|NW_014554226.1_mrna_XM_014615702.1_68	3.22442897187668
lcl|NW_014554226.1_mrna_XM_014615825.1_73	4.1144780508416
lcl|NW_014554226.1_mrna_XM_014615938.1_83	2.16925348746221
lcl|NW_014554226.1_mrna_XM_014616071.1_110	0.414654878022809
lcl|NW_014554226.1_mrna_XM_014616145.1_109	2.64199108362221
lcl|NW_014554226.1_mrna_XM_014616269.1_108	4.25284784465708
lcl|NW_014554226.1_mrna_XM_014616397.1_112	2.08315095644487
lcl|NW_014554226.1_mrna_XM_014616474.1_111	1.49073000004491
lcl|NW_014554226.1_mrna_XM_014616559.1_113	3.62257683182633
lcl|NW_014554226.1_mrna_XM_014616678.1_103	1.35394184560696
lcl|NW_014554226.1_mrna_XM_014616759.1_104	2.04467271019024
lcl|NW_014554226.1_mrna_XM_014616885.1_105	4.76689695871246
lcl|NW_014554226.1_mrna_XM_014616973.1_106	2.36652744320914
lcl|NW_014554226.1_mrna_XM_014617098.1_91	5.05258634772187
lcl|NW_014554226.1_mrna_XM_014617173.1_90	1.7514397053273
lcl|NW_014554226.1_mrna_XM_014617303.1_88	3.89830858940809
lcl|NW_014554226.1_mrna_XM_014617430.1_89	4.13658780166515
lcl|NW_014554226.1_mrna_XM_014617552.1_86	5.11645336909367
lcl|NW_014554226.1_mrna_XM_014617627.1_87	1.10973688294044
lcl|NW_014554226.1_mrna_XM_014617756.1_85	7.04790546957058
lcl|NW_014554226.1_mrna_XM_014617893.1_92	4.09851112595708
lcl|NW_014554226.1_mrna_XM_014618003.1_93	4.56061950640216
lcl|NW_014554226.1_mrna_XM_014618165.1_97	1.82116204384435
lcl|NW_014554226.1_mrna_XM_014618300.1_99	0.903916774525458
lcl|NW_014554226.1_mrna_XM_014618416.1_94	1.36769992754917
lcl|NW_014554226.1_mrna_XM_014618530.1_95	2.55089511354245
lcl|NW_014554226.1_mrna_XM_014618651.1_67	2.92775922699
lcl|NW_014554226.1_mrna_XM_014618737.1_64	1.77270885779849
lcl|NW_014554226.1_mrna_XM_014618825.1_65	0.989106352609151
lcl|NW_014554226.1_mrna_XM_014618915.1_66	0.591577680927924
lcl|NW_014554226.1_mrna_XM_014619036.1_62	2.12838588304417
lcl|NW_014554226.1_mrna_XM_014619124.1_63	0.208570063583166
lcl|NW_014554226.1_mrna_XM_014619320.1_55	0.651278168418116
lcl|NW_014554226.1_mrna_XM_014619397.1_56	0.579854139901968
lcl|NW_014554226.1_mrna_XM_014619475.1_59	1.55839704716361
lcl|NW_014554226.1_mrna_XM_014619631.1_61	1.78443437861898
lcl|NW_014554226.1_mrna_XM_014619712.1_58	4.30606170494397
lcl|NW_014554226.1_mrna_XM_014619834.1_52	2.88378982523577
lcl|NW_014554226.1_mrna_XM_014619915.1_51	2.87926041213519
lcl|NW_014554226.1_mrna_XM_014620003.1_53	2.33084158022505
lcl|NW_014554226.1_mrna_XM_014620076.1_54	0.524715750072213
lcl|NW_014554226.1_mrna_XM_014620195.1_100	2.60618319173696
lcl|NW_014554226.1_mrna_XM_014620323.1_101	4.17543823262013
lcl|NW_014554226.1_mrna_XM_014620398.1_102	3.34200708151803
lcl|NW_014554226.1_mrna_XM_014620529.1_115	0.242119027287306
lcl|NW_014554226.1_mrna_XM_014620611.1_114	2.10358324919556
lcl|NW_014554226.1_mrna_XM_014620738.1_117	1.36836335981778
lcl|NW_014554228.1_miscrna_XR_001374534.1_147	3.72671739054065
lcl|NW_014554228.1_miscrna_XR_001374630.1_121	0.0473188936299527
lcl|NW_014554228.1_mrna_XM_014620990.1_123	0.51566574863085
lcl|NW_014554228.1_mrna_XM_014621116.1_133	0.0177974672398156
lcl|NW_014554228.1_mrna_XM_014621237.1_146	8.81356182171123
lcl|NW_014554228.1_mrna_XM_014621408.1_143	0.0113688817886661
lcl|NW_014554228.1_mrna_XM_014621480.1_144	1.19925699814086
lcl|NW_014554228.1_mrna_XM_014621571.1_134	0.768560736297487
lcl|NW_014554228.1_mrna_XM_014621649.1_137	2.54938503547824
lcl|NW_014554228.1_mrna_XM_014621730.1_140	0.313441587098206
lcl|NW_014554228.1_mrna_XM_014621801.1_142	1.91420220013426
lcl|NW_014554228.1_mrna_XM_014621882.1_136	1.63272005214271
lcl|NW_014554228.1_mrna_XM_014621964.1_139	0.183392445546001
lcl|NW_014554228.1_mrna_XM_014622053.1_141	1.00412442726164
lcl|NW_014554228.1_mrna_XM_014622130.1_135	1.550426842778
lcl|NW_014554228.1_mrna_XM_014622225.1_138	0.391436866469814
lcl|NW_014554228.1_mrna_XM_014622351.1_145	4.81830124057639
lcl|NW_014554228.1_mrna_XM_014622479.1_148	3.43547210945611
lcl|NW_014554228.1_mrna_XM_014622562.1_149	2.47721495862614
lcl|NW_014554228.1_mrna_XM_014622699.1_150	7.12220926548534
lcl|NW_014554228.1_mrna_XM_014622839.1_154	0.127764759495753
lcl|NW_014554228.1_mrna_XM_014622929.1_156	0.268337324976522
lcl|NW_014554228.1_mrna_XM_014623011.1_157	1.87320916950622
lcl|NW_014554228.1_mrna_XM_014623079.1_155	0.517779369646289
lcl|NW_014554228.1_mrna_XM_014623167.1_158	0.12069286165788
lcl|NW_014554228.1_mrna_XM_014623248.1_159	0.878338933721182
lcl|NW_014554228.1_mrna_XM_014623381.1_127	1.0349322186466
lcl|NW_014554228.1_mrna_XM_014623460.1_126	0.412085368607833
lcl|NW_014554228.1_mrna_XM_014623546.1_129	0.0467403620361963
lcl|NW_014554228.1_mrna_XM_014623645.1_125	1.76024149697008
lcl|NW_014554228.1_mrna_XM_014623743.1_124	0.688618804493297
lcl|NW_014554228.1_mrna_XM_014623831.1_128	0.0290679416128911
lcl|NW_014554228.1_mrna_XM_014623964.1_118	1.4836148638532
lcl|NW_014554228.1_mrna_XM_014624045.1_119	0.569592443424706
lcl|NW_014554228.1_mrna_XM_014624125.1_120	0.238267551844851
lcl|NW_014554228.1_mrna_XM_014624291.1_130	4.90156104439117
lcl|NW_014554228.1_mrna_XM_014624418.1_122	5.5622953724234
lcl|NW_014554228.1_mrna_XM_014624539.1_151	3.02640694782378
lcl|NW_014554228.1_mrna_XM_014624597.1_153	0.49783164024489
lcl|NW_014554228.1_mrna_XM_014624672.1_152	0.391257930049042
lcl|NW_014554228.1_mrna_XM_014624786.1_131	0.17895992683969
lcl|NW_014554228.1_mrna_XM_014624876.1_132	0.541557467535893
lcl|NW_014554239.1_mrna_XM_014625516.1_176	4.06419658206837
lcl|NW_014554239.1_mrna_XM_014625607.1_177	3.59239207550918
lcl|NW_014554239.1_mrna_XM_014625731.1_178	3.28369983627289
lcl|NW_014554239.1_mrna_XM_014625806.1_179	1.27241586729343
lcl|NW_014554239.1_mrna_XM_014625931.1_165	2.84704921366065
lcl|NW_014554239.1_mrna_XM_014626011.1_166	2.29583654115387
lcl|NW_014554239.1_mrna_XM_014626143.1_169	5.83013148827319
lcl|NW_014554239.1_mrna_XM_014626257.1_168	3.15116598845776
lcl|NW_014554239.1_mrna_XM_014626376.1_170	4.77133615129758
lcl|NW_014554239.1_mrna_XM_014626495.1_167	4.33626809683647
lcl|NW_014554239.1_mrna_XM_014626623.1_173	1.54685316842952
lcl|NW_014554239.1_mrna_XM_014626695.1_174	0.838870752680377
lcl|NW_014554239.1_mrna_XM_014626815.1_175	2.13250456302298
lcl|NW_014554239.1_mrna_XM_014626939.1_185	0.0179553598539656
lcl|NW_014554239.1_mrna_XM_014627022.1_184	0.253781732980642
lcl|NW_014554239.1_mrna_XM_014627112.1_183	0.48005423640429
lcl|NW_014554239.1_mrna_XM_014627200.1_182	1.10087870265486
lcl|NW_014554239.1_mrna_XM_014627276.1_186	0.310863407663093
lcl|NW_014554239.1_mrna_XM_014627402.1_181	2.39129732402151
lcl|NW_014554239.1_mrna_XM_014627533.1_171	4.12926374214193
lcl|NW_014554239.1_mrna_XM_014627611.1_172	1.59240658792511
lcl|NW_014554239.1_mrna_XM_014627720.1_163	0.383241706816693
lcl|NW_014554239.1_mrna_XM_014627803.1_164	0.491961306163075
lcl|NW_014554239.1_mrna_XM_014627885.1_162	0.460203312999553
lcl|NW_014554239.1_mrna_XM_014628008.1_160	5.33706340495815
lcl|NW_014554239.1_mrna_XM_014628135.1_161	3.73623669037825
lcl|NW_014554239.1_mrna_XM_014628262.1_188	0.623302896097968
lcl|NW_014554239.1_mrna_XM_014628339.1_187	0.137871381160321
lcl|NW_014554239.1_mrna_XM_014628421.1_189	0.186010460095605
lcl|NW_014554239.1_mrna_XM_014628555.1_180	7.33083425951824
lcl|NW_014554244.1_mrna_XM_014628793.1_190	1.23885682404001
lcl|NW_014554244.1_mrna_XM_014629036.1_191	0.562872727060911
lcl|NW_014554250.1_mrna_XM_014629173.1_192	0.42847536206641
lcl|NW_014554253.1_mrna_XM_014629288.1_193	0.0113473691719005
lcl|NW_014554256.1_miscrna_XR_001375078.1_242	0.346905626758551
lcl|NW_014554256.1_miscrna_XR_001375083.1_243	1.01669056431688
lcl|NW_014554256.1_miscrna_XR_001375093.1_232	0.027492545282146
lcl|NW_014554256.1_miscrna_XR_001375097.1_214	0.781487895661749
lcl|NW_014554256.1_mrna_XM_014629912.1_223	0.058567489665097
lcl|NW_014554256.1_mrna_XM_014630014.1_207	3.35323446526313
lcl|NW_014554256.1_mrna_XM_014630138.1_201	1.99534302185979
lcl|NW_014554256.1_mrna_XM_014630267.1_265	5.22274081812223
lcl|NW_014554256.1_mrna_XM_014630390.1_264	0.0577769795609236
lcl|NW_014554256.1_mrna_XM_014630468.1_263	0.228674652880492
lcl|NW_014554256.1_mrna_XM_014630589.1_200	0.108331821177927
lcl|NW_014554256.1_mrna_XM_014630720.1_273	0.146196041530718
lcl|NW_014554256.1_mrna_XM_014630787.1_271	0.355046143712338
lcl|NW_014554256.1_mrna_XM_014630856.1_272	0.954025043963134
lcl|NW_014554256.1_mrna_XM_014630930.1_274	0.17248654869076
lcl|NW_014554256.1_mrna_XM_014631049.1_277	4.50154732296156
lcl|NW_014554256.1_mrna_XM_014631167.1_267	3.12740485322825
lcl|NW_014554256.1_mrna_XM_014631241.1_266	4.95382800954201
lcl|NW_014554256.1_mrna_XM_014631359.1_275	4.81382380176805
lcl|NW_014554256.1_mrna_XM_014631467.1_268	3.12257886975134
lcl|NW_014554256.1_mrna_XM_014631563.1_269	7.39965534333654
lcl|NW_014554256.1_mrna_XM_014631647.1_270	7.1213968902299
lcl|NW_014554256.1_mrna_XM_014631755.1_278	5.28450622875019
lcl|NW_014554256.1_mrna_XM_014631868.1_276	3.33494149575318
lcl|NW_014554256.1_mrna_XM_014632103.1_283	1.69765350253072
lcl|NW_014554256.1_mrna_XM_014632161.1_281	5.72117377391811
lcl|NW_014554256.1_mrna_XM_014632224.1_282	2.15866425954276
lcl|NW_014554256.1_mrna_XM_014632339.1_288	8.16758761372684
lcl|NW_014554256.1_mrna_XM_014632404.1_287	2.73407905538523
lcl|NW_014554256.1_mrna_XM_014632460.1_289	0.401130056233321
lcl|NW_014554256.1_mrna_XM_014632468.1_291	0.837376366495317
lcl|NW_014554256.1_mrna_XM_014632476.1_290	3.13270016608315
lcl|NW_014554256.1_mrna_XM_014632490.1_292	6.84987314676701
lcl|NW_014554256.1_mrna_XM_014632497.1_293	4.93406161724779
lcl|NW_014554256.1_mrna_XM_014632514.1_238	3.71948141788004
lcl|NW_014554256.1_mrna_XM_014632529.1_256	3.07441668269619
lcl|NW_014554256.1_mrna_XM_014632537.1_257	3.70063510262561
lcl|NW_014554256.1_mrna_XM_014632551.1_250	2.19882190208048
lcl|NW_014554256.1_mrna_XM_014632561.1_249	0.343507226722812
lcl|NW_014554256.1_mrna_XM_014632571.1_237	4.64012325265711
lcl|NW_014554256.1_mrna_XM_014632583.1_245	1.74081289046976e-07
lcl|NW_014554256.1_mrna_XM_014632594.1_246	0.164036668943931
lcl|NW_014554256.1_mrna_XM_014632600.1_247	0.319918467154469
lcl|NW_014554256.1_mrna_XM_014632607.1_240	2.56391621891935
lcl|NW_014554256.1_mrna_XM_014632615.1_241	1.84766426284109
lcl|NW_014554256.1_mrna_XM_014632623.1_244	2.47335156333361
lcl|NW_014554256.1_mrna_XM_014632633.1_248	0.244336316624555
lcl|NW_014554256.1_mrna_XM_014632646.1_254	2.45853954921382
lcl|NW_014554256.1_mrna_XM_014632656.1_251	1.56066963867388
lcl|NW_014554256.1_mrna_XM_014632665.1_255	2.61694566566097
lcl|NW_014554256.1_mrna_XM_014632674.1_252	1.63916630937572
lcl|NW_014554256.1_mrna_XM_014632684.1_253	1.98449448217201
lcl|NW_014554256.1_mrna_XM_014632695.1_258	4.26759837280847
lcl|NW_014554256.1_mrna_XM_014632704.1_259	4.17721747818045
lcl|NW_014554256.1_mrna_XM_014632716.1_239	0.295367102680262
lcl|NW_014554256.1_mrna_XM_014632729.1_209	0.121065702062038
lcl|NW_014554256.1_mrna_XM_014632738.1_213	0.662843838102433
lcl|NW_014554256.1_mrna_XM_014632746.1_211	1.04714807778637
lcl|NW_014554256.1_mrna_XM_014632755.1_212	0.402834896788473
lcl|NW_014554256.1_mrna_XM_014632765.1_210	2.53371383264133
lcl|NW_014554256.1_mrna_XM_014632772.1_208	1.04380373098291
lcl|NW_014554256.1_mrna_XM_014632786.1_204	0.839144739177151
lcl|NW_014554256.1_mrna_XM_014632791.1_203	0.665440741480996
lcl|NW_014554256.1_mrna_XM_014632797.1_205	1.61029856158703
lcl|NW_014554256.1_mrna_XM_014632803.1_206	1.06785764489653
lcl|NW_014554256.1_mrna_XM_014632810.1_202	2.06619678808581
lcl|NW_014554256.1_mrna_XM_014632822.1_261	0.000728777400499345
lcl|NW_014554256.1_mrna_XM_014632833.1_260	1.33800449556056
lcl|NW_014554256.1_mrna_XM_014632844.1_262	2.54535744397172
lcl|NW_014554256.1_mrna_XM_014632860.1_231	1.03546885292566
lcl|NW_014554256.1_mrna_XM_014632878.1_233	1.46200696611708
lcl|NW_014554256.1_mrna_XM_014632892.1_235	0.71253149456136
lcl|NW_014554256.1_mrna_XM_014632900.1_234	1.18811197255521
lcl|NW_014554256.1_mrna_XM_014632916.1_230	1.21409157560977
lcl|NW_014554256.1_mrna_XM_014632926.1_228	0.411993160024981
lcl|NW_014554256.1_mrna_XM_014632935.1_229	1.12368235810665
lcl|NW_014554256.1_mrna_XM_014632958.1_218	0.995711566903861
lcl|NW_014554256.1_mrna_XM_014632968.1_220	0.564453301774081
lcl|NW_014554256.1_mrna_XM_014632978.1_222	0.143930849208373
lcl|NW_014554256.1_mrna_XM_014632987.1_221	0.0928292115946728
lcl|NW_014554256.1_mrna_XM_014632996.1_219	1.71455103800992
lcl|NW_014554256.1_mrna_XM_014633008.1_216	3.09164451882013
lcl|NW_014554256.1_mrna_XM_014633021.1_215	3.90444614837127
lcl|NW_014554256.1_mrna_XM_014633034.1_225	0.127173935686842
lcl|NW_014554256.1_mrna_XM_014633043.1_224	0.0910906743384796
lcl|NW_014554256.1_mrna_XM_014633050.1_226	0.736631280507535
lcl|NW_014554256.1_mrna_XM_014633063.1_227	2.48618158645618
lcl|NW_014554256.1_mrna_XM_014633078.1_198	1.72327998410443
lcl|NW_014554256.1_mrna_XM_014633085.1_199	0.561173014296155
lcl|NW_014554256.1_mrna_XM_014633098.1_236	3.2920322230634
lcl|NW_014554256.1_mrna_XM_014633113.1_280	2.98068539676915
lcl|NW_014554256.1_mrna_XM_014633126.1_279	6.39277790074022
lcl|NW_014554256.1_mrna_XM_014633137.1_194	0.0361822480446287
lcl|NW_014554256.1_mrna_XM_014633146.1_196	0.839016375548347
lcl|NW_014554256.1_mrna_XM_014633154.1_195	0.529695875684912
lcl|NW_014554256.1_mrna_XM_014633161.1_197	2.0230603798984
lcl|NW_014554256.1_ncrna_XR_001375072.1_294	5.46828769674864
lcl|NW_014554264.1_miscrna_XR_001375105.1_302	1.3445418212472
lcl|NW_014554264.1_mrna_XM_014633176.1_300	3.16587477825873
lcl|NW_014554264.1_mrna_XM_014633190.1_301	1.21810384035502
lcl|NW_014554264.1_mrna_XM_014633206.1_298	5.04005390095715
lcl|NW_014554264.1_mrna_XM_014633216.1_299	4.36960264427372
lcl|NW_014554264.1_mrna_XM_014633225.1_297	5.2619633467327
lcl|NW_014554264.1_mrna_XM_014633231.1_296	5.27720060240946
lcl|NW_014554264.1_mrna_XM_014633245.1_295	2.8052932019904
lcl|NW_014554268.1_mrna_XM_014633270.1_310	3.27204086257032
lcl|NW_014554268.1_mrna_XM_014633284.1_307	6.48407467313858
lcl|NW_014554268.1_mrna_XM_014633293.1_308	2.20150591611829
lcl|NW_014554268.1_mrna_XM_014633302.1_309	1.59706511530347
lcl|NW_014554268.1_mrna_XM_014633315.1_303	4.69463384300706
lcl|NW_014554268.1_mrna_XM_014633328.1_305	2.21103515371491
lcl|NW_014554268.1_mrna_XM_014633333.1_304	2.01751461160252
lcl|NW_014554268.1_mrna_XM_014633337.1_306	3.90759436276494
lcl|NW_014554269.1_miscrna_XR_001374133.1_426	2.26891390699552
lcl|NW_014554269.1_mrna_XM_014611677.1_372	5.16704820175984
lcl|NW_014554269.1_mrna_XM_014611721.1_362	4.50596221494342
lcl|NW_014554269.1_mrna_XM_014611734.1_364	3.40991866918865
lcl|NW_014554269.1_mrna_XM_014611753.1_330	2.60340790098725
lcl|NW_014554269.1_mrna_XM_014611765.1_335	3.32226032362187
lcl|NW_014554269.1_mrna_XM_014611770.1_336	1.9494918801451
lcl|NW_014554269.1_mrna_XM_014611779.1_332	6.01630813755039
lcl|NW_014554269.1_mrna_XM_014611786.1_333	4.52874328269449
lcl|NW_014554269.1_mrna_XM_014611793.1_331	4.13363753601151
lcl|NW_014554269.1_mrna_XM_014611804.1_334	2.09318622064039
lcl|NW_014554269.1_mrna_XM_014611835.1_339	1.45621222512032
lcl|NW_014554269.1_mrna_XM_014611843.1_340	0.352084083993619
lcl|NW_014554269.1_mrna_XM_014611847.1_338	0.46132641336348
lcl|NW_014554269.1_mrna_XM_014611859.1_374	1.65971810725839
lcl|NW_014554269.1_mrna_XM_014611872.1_375	3.30637915933557
lcl|NW_014554269.1_mrna_XM_014611884.1_347	9.39984706685262
lcl|NW_014554269.1_mrna_XM_014611906.1_351	2.05522751181751
lcl|NW_014554269.1_mrna_XM_014611915.1_348	3.15505970378557
lcl|NW_014554269.1_mrna_XM_014611923.1_349	0.262429749714067
lcl|NW_014554269.1_mrna_XM_014611930.1_352	0.289193824082614
lcl|NW_014554269.1_mrna_XM_014611943.1_376	0.787646550920644
lcl|NW_014554269.1_mrna_XM_014611951.1_377	0.918126350868891
lcl|NW_014554269.1_mrna_XM_014611958.1_378	2.34666888249335
lcl|NW_014554269.1_mrna_XM_014611968.1_379	0.467896412564747
lcl|NW_014554269.1_mrna_XM_014611981.1_353	3.79028665034482
lcl|NW_014554269.1_mrna_XM_014611990.1_354	0.931509307560121
lcl|NW_014554269.1_mrna_XM_014612006.1_429	1.92779767118806
lcl|NW_014554269.1_mrna_XM_014612017.1_428	0.904869780413186
lcl|NW_014554269.1_mrna_XM_014612027.1_427	3.03561859749419
lcl|NW_014554269.1_mrna_XM_014612040.1_360	6.58376966167338
lcl|NW_014554269.1_mrna_XM_014612053.1_359	2.56773248720197
lcl|NW_014554269.1_mrna_XM_014612065.1_318	2.13338253206756
lcl|NW_014554269.1_mrna_XM_014612074.1_319	2.4797789205072
lcl|NW_014554269.1_mrna_XM_014612078.1_320	2.98931205911388
lcl|NW_014554269.1_mrna_XM_014612085.1_321	1.27092913589155
lcl|NW_014554269.1_mrna_XM_014612094.1_322	1.25295165747372
lcl|NW_014554269.1_mrna_XM_014612108.1_317	1.59649498652787
lcl|NW_014554269.1_mrna_XM_014612117.1_316	0.686041167333619
lcl|NW_014554269.1_mrna_XM_014612127.1_315	3.15777914926177
lcl|NW_014554269.1_mrna_XM_014612141.1_324	4.50231455624594
lcl|NW_014554269.1_mrna_XM_014612150.1_323	1.23088054196043
lcl|NW_014554269.1_mrna_XM_014612162.1_343	0.719615362877742
lcl|NW_014554269.1_mrna_XM_014612169.1_344	2.75849198998822
lcl|NW_014554269.1_mrna_XM_014612176.1_345	0.943150972566328
lcl|NW_014554269.1_mrna_XM_014612185.1_346	0.778280663684058
lcl|NW_014554269.1_mrna_XM_014612198.1_406	0.0258441051324901
lcl|NW_014554269.1_mrna_XM_014612207.1_405	0.626135681774786
lcl|NW_014554269.1_mrna_XM_014612217.1_403	1.98623017820969
lcl|NW_014554269.1_mrna_XM_014612226.1_407	0.25599894529746
lcl|NW_014554269.1_mrna_XM_014612233.1_404	0.665737397315674
lcl|NW_014554269.1_mrna_XM_014612245.1_425	3.46716455700052
lcl|NW_014554269.1_mrna_XM_014612262.1_361	1.67619005751095
lcl|NW_014554269.1_mrna_XM_014612286.1_314	5.10294071810844
lcl|NW_014554269.1_mrna_XM_014612298.1_355	4.33369322337879
lcl|NW_014554269.1_mrna_XM_014612311.1_358	0.752659709000103
lcl|NW_014554269.1_mrna_XM_014612318.1_357	1.14738831902078
lcl|NW_014554269.1_mrna_XM_014612325.1_356	0.444029412244048
lcl|NW_014554269.1_mrna_XM_014612340.1_420	0.345727595006609
lcl|NW_014554269.1_mrna_XM_014612351.1_419	2.23634397420728
lcl|NW_014554269.1_mrna_XM_014612360.1_342	6.54334921331544
lcl|NW_014554269.1_mrna_XM_014633347.1_380	0.014898290346246
lcl|NW_014554269.1_mrna_XM_014633359.1_381	0.149409666717545
lcl|NW_014554269.1_mrna_XM_014633371.1_382	0.147456040304277
lcl|NW_014554269.1_mrna_XM_014633411.1_367	2.6876472012276
lcl|NW_014554269.1_mrna_XM_014633420.1_366	0.277626178026858
lcl|NW_014554269.1_mrna_XM_014633430.1_365	1.41557070956209
lcl|NW_014554269.1_mrna_XM_014633455.1_341	3.55167588453435
lcl|NW_014554269.1_mrna_XM_014633468.1_430	0.679945370925896
lcl|NW_014554269.1_mrna_XM_014633477.1_431	1.40945445187028
lcl|NW_014554269.1_mrna_XM_014633500.1_402	0.144729035825325
lcl|NW_014554269.1_mrna_XM_014633506.1_337	3.43314595239355
lcl|NW_014554269.1_mrna_XM_014633516.1_408	1.08207194592518
lcl|NW_014554269.1_mrna_XM_014633528.1_415	0.00455089369523998
lcl|NW_014554269.1_mrna_XM_014633538.1_418	0.120019350580679
lcl|NW_014554269.1_mrna_XM_014633549.1_409	0.639440056365603
lcl|NW_014554269.1_mrna_XM_014633558.1_410	0.245234099507303
lcl|NW_014554269.1_mrna_XM_014633567.1_414	0.211044965213967
lcl|NW_014554269.1_mrna_XM_014633576.1_413	0.0539489688701675
lcl|NW_014554269.1_mrna_XM_014633584.1_417	0.21672870235934
lcl|NW_014554269.1_mrna_XM_014633593.1_412	0.797694040798088
lcl|NW_014554269.1_mrna_XM_014633602.1_416	1.92323839107473
lcl|NW_014554269.1_mrna_XM_014633610.1_411	0.236338471504191
lcl|NW_014554269.1_mrna_XM_014633625.1_439	0.299890633965992
lcl|NW_014554269.1_mrna_XM_014633635.1_438	0.139721866996855
