target_id	abdomen	fat body	brain	whole body sample
lcl|NW_027249063.1_mrna_XM_071697076.1_428	5.79929954177506	5.06408367289719	4.58018701169722	5.25508216810542
lcl|NW_027249063.1_mrna_XM_071697088.1_429	3.23900433076054	2.28168675805505	1.10409598700506	2.53275051392365
lcl|NW_027249063.1_mrna_XM_071697094.1_430	2.32563989988352	0	0.585197347799131	1.26568892750959
lcl|NW_027249063.1_mrna_XM_071697109.1_437	1.23629315841163e-09	0	0	0
lcl|NW_027249063.1_mrna_XM_071697118.1_436	0.822366471574662	1.57259656513241	2.76671413119305	1.09246177440296
lcl|NW_027249063.1_mrna_XM_071697128.1_443	0.000723566484019401	0	1.34884270951406	0.907915124330168
lcl|NW_027249063.1_mrna_XM_071697137.1_440	0.084892516689696	0	0.197041375098179	0.138303109528361
lcl|NW_027249063.1_mrna_XM_071697146.1_439	3.78365233940701	2.67369677816715	4.11425490710581	3.08095481276367
lcl|NW_027249063.1_mrna_XM_071697156.1_435	2.22798431942764	2.71517998863693	2.36001047191906	2.17681605878918
lcl|NW_027249063.1_mrna_XM_071697167.1_438	4.15063668866332	4.1187675738075	4.98574789257983	3.8692351605098
lcl|NW_027249063.1_mrna_XM_071697175.1_444	3.00620887647937	2.01605610162036	1.55244577656482	2.07597632225216
lcl|NW_027249063.1_mrna_XM_071697185.1_442	1.82521691672499	2.11682077840287	1.71295327121276	1.79662917285045
lcl|NW_027249063.1_mrna_XM_071697193.1_2	0.584734306030717	1.22976316784263	3.9747543597256	1.52692460803501
lcl|NW_027249063.1_mrna_XM_071697194.1_441	0.566841806530285	0	0.818520498379473	0.765722926202853
lcl|NW_027249063.1_mrna_XM_071697204.1_445	1.3143945630915	1.29255010318175	3.63552673083917	1.12712741330097
lcl|NW_027249063.1_mrna_XM_071697217.1_446	5.65851039355862	3.96919090549175	2.67529190748953	4.99985822356273
lcl|NW_027249063.1_mrna_XM_071697227.1_447	3.7334364909332	3.69340631952986	6.22675204299127	3.79943242531291
lcl|NW_027249063.1_mrna_XM_071697233.1_433	4.32483946465638	4.18749803645627	4.89203652067466	3.04118684084741
lcl|NW_027249063.1_mrna_XM_071697241.1_432	0.732209618679164	0	3.6404392613655	2.24194507905239
lcl|NW_027249063.1_mrna_XM_071697248.1_431	0.634556428508787	2.78976960858447	5.0776435256127	3.33144633965668
lcl|NW_027249063.1_mrna_XM_071697263.1_434	3.96339174091303	4.47304375624822	5.49347695182727	5.12743630784227
lcl|NW_027249063.1_mrna_XM_071697275.1_1	0.0868271041226298	1.27957988605359e-10	5.41528840236418	1.54694054353614
lcl|NW_027249063.1_mrna_XM_071697276.1_456	2.34130851279266	1.17084168209844	4.55233154207756	1.19514281022687
lcl|NW_027249063.1_mrna_XM_071697285.1_457	2.9750925471004	1.59839115422242	0.842676039659194	1.29749627849137
lcl|NW_027249063.1_mrna_XM_071697294.1_458	2.14563633094496	3.0442478486875	3.15921832025697	2.19625537864033
lcl|NW_027249063.1_mrna_XM_071697307.1_451	3.96994073827948	2.86975887988246	4.65999431702843	3.4026030189036
lcl|NW_027249063.1_mrna_XM_071697319.1_461	4.73351757634759	4.46737224257928	4.57075278273006	4.31246345256954
lcl|NW_027249063.1_mrna_XM_071697330.1_464	0.555977712462805	0	1.01170701387659	0.89530738005536
lcl|NW_027249063.1_mrna_XM_071697339.1_463	1.04463329829705	0.343373595034624	0.541335066307932	0.43024389524821
lcl|NW_027249063.1_mrna_XM_071697348.1_462	3.10519078865376	2.50211090512747	3.8734389621849	2.34644445328407
lcl|NW_027249063.1_mrna_XM_071697357.1_3	0.11064295434469	0.565273912051977	3.34679657558325	0.295622902010247
lcl|NW_027249063.1_mrna_XM_071697358.1_453	2.55596186387653	3.16204708719281	4.11859091272901	2.3398994702906
lcl|NW_027249063.1_mrna_XM_071697363.1_455	2.76723609763639	0.30382889344605	2.44155995512927	0.266403524911119
lcl|NW_027249063.1_mrna_XM_071697368.1_452	4.22467326862226	2.42979243738491	4.41979742751537	3.52878942839344
lcl|NW_027249063.1_mrna_XM_071697375.1_454	2.82813502003592	3.72495449251417	4.05210760896375	2.87232972654773
lcl|NW_027249063.1_mrna_XM_071697388.1_460	4.58092562474975	4.60844136795732	4.05045584878112	4.17990903353434
lcl|NW_027249063.1_mrna_XM_071697398.1_465	3.60899800713596	2.90689007487391	3.40511575013397	3.49793616468368
lcl|NW_027249063.1_mrna_XM_071697408.1_466	5.3032306845246	5.19928560270542	4.56107580669187	5.33970967158361
lcl|NW_027249063.1_mrna_XM_071697420.1_469	4.15559611431453	3.36277722863855	4.4804368286291	4.28355377272439
lcl|NW_027249063.1_mrna_XM_071697433.1_468	0.601474061546364	1.91562292526024	1.77744494575046	0.758168641259113
lcl|NW_027249063.1_mrna_XM_071697440.1_467	0.681493187272299	1.65530227168788	4.25579804275754	1.53951730409841
lcl|NW_027249063.1_mrna_XM_071697454.1_449	4.95903646573221	4.29747614217077	5.98539991170801	5.11267332185239
lcl|NW_027249063.1_mrna_XM_071697465.1_448	1.16051462529898	0.934101342472102	1.717190006836	1.03961523550133
lcl|NW_027249063.1_mrna_XM_071697474.1_450	0.261442593691818	0	2.02021627821722	0.760559072189353
lcl|NW_027249063.1_mrna_XM_071697479.1_6	1.00796833709286	1.54156121489347	3.1839514661076	1.50401431323281
lcl|NW_027249063.1_mrna_XM_071697493.1_471	3.58676473600986	2.65889656615839	3.97337906200325	3.65653221254796
lcl|NW_027249063.1_mrna_XM_071697506.1_472	5.19176352974181	4.00762988901359	5.23901133333472	5.28961551165022
lcl|NW_027249063.1_mrna_XM_071697520.1_470	1.04149028108513	1.31462404698513	1.30838194476483	0.794251145126289
lcl|NW_027249063.1_mrna_XM_071697534.1_473	2.38669006305437	1.52020215474976	2.59160847470227	2.63604831755996
lcl|NW_027249063.1_mrna_XM_071697545.1_476	1.93812572046465	0.976898821503197	0.899069686100257	2.45913137287632
lcl|NW_027249063.1_mrna_XM_071697553.1_474	3.24897176716213	2.09018267210332	4.50080167388631	2.93856897140253
lcl|NW_027249063.1_mrna_XM_071697562.1_4	0.468944340959018	0.518362701273606	1.52190434786195	0.569795696192635
lcl|NW_027249063.1_mrna_XM_071697563.1_475	0.770720646158237	0	1.03591617128976	0.72600078231925
lcl|NW_027249063.1_mrna_XM_071697576.1_86	0	0	0	0
lcl|NW_027249063.1_mrna_XM_071697643.1_5	0.39842600354448	0.00151372716221548	1.00318533609425	0.426738407282052
lcl|NW_027249063.1_mrna_XM_071697960.1_29	3.8290442231258	2.49118407565795	5.40794529282138	2.76249108934176
lcl|NW_027249063.1_mrna_XM_071698091.1_41	2.61910810962859	2.46586232689723	1.5770039708598	0.549151163607324
lcl|NW_027249063.1_mrna_XM_071698167.1_40	3.80772744928596	1.65280698831583e-06	4.48680700166981	3.67465153541659
lcl|NW_027249063.1_mrna_XM_071698250.1_118	0.0536155005340714	0	0.160773521432459	1.0358962703242
lcl|NW_027249063.1_mrna_XM_071698295.1_31	3.31935610520194	2.50323307836531	4.22546442823682	1.82808983815397
lcl|NW_027249063.1_mrna_XM_071698381.1_30	1.44781856313517	2.58724356937441e-09	1.82666091652096	0.884030088111318
lcl|NW_027249063.1_mrna_XM_071698466.1_32	1.53775667133844	2.70757365475944	3.26070478588357	2.10607863717881
lcl|NW_027249063.1_mrna_XM_071698571.1_35	0.915886743892269	0	1.68915492874375	1.59388298339897
lcl|NW_027249063.1_mrna_XM_071698660.1_33	3.70724443017361	2.2368066470674	5.38571216476342	4.54612384654063
lcl|NW_027249063.1_mrna_XM_071698737.1_36	4.60027752417052	2.85783718880029	4.18979827079578	3.27455871293025
lcl|NW_027249063.1_mrna_XM_071698830.1_38	2.65153825255194	1.53048887667065	3.31737055320001	1.56506326600916
lcl|NW_027249063.1_mrna_XM_071698907.1_34	2.5057315159589	3.02159490198805	3.53109452285539	2.3732289220339
lcl|NW_027249063.1_mrna_XM_071698993.1_27	1.84838664258325	1.16010557621502	0.758107553414946	1.15156863886942
lcl|NW_027249063.1_mrna_XM_071699080.1_28	1.6279314437704	1.35301336116519	0.811286614353361	0.615545924136303
lcl|NW_027249063.1_mrna_XM_071699168.1_37	1.79817652129202	2.70043844184606	4.07298060365603	2.41167801546141
lcl|NW_027249063.1_mrna_XM_071699258.1_39	2.32183283092251	2.35354813260221	3.37637144998731	1.48490407667382
lcl|NW_027249063.1_mrna_XM_071699379.1_42	3.61503423386844	2.62687479182704	4.47937923135046	3.47638073837532
lcl|NW_027249063.1_mrna_XM_071699510.1_196	0.223851479314594	0	0	0.0967554661722747
lcl|NW_027249063.1_mrna_XM_071699511.1_7	0.427232653404527	0.0428023603859492	2.19234992251156	0.597188989497013
lcl|NW_027249063.1_mrna_XM_071699586.1_11	0.163228740927742	1.77064158651628	1.46506955228875	0.15518263053
lcl|NW_027249063.1_mrna_XM_071699664.1_8	0.50966095609482	2.15691726450048	2.92714057123932	0.568196483695434
lcl|NW_027249063.1_mrna_XM_071699750.1_9	1.99721353345692	0.0696436513415686	4.43039354007662	1.81889366633135
lcl|NW_027249063.1_mrna_XM_071699826.1_12	1.18007782212799	2.88201976860822	3.27799015094766	1.01249446091601
lcl|NW_027249063.1_mrna_XM_071699908.1_10	2.02772385596023	3.14279822954792	5.20230632613363	2.25937467171018
lcl|NW_027249063.1_mrna_XM_071700037.1_18	0.0291658918397984	0.614480321252639	0.354280605039832	0.399419370156175
lcl|NW_027249063.1_mrna_XM_071700111.1_20	0.264969161517736	2.27608499900774e-08	1.93096775304536	0.0142042224967274
lcl|NW_027249063.1_mrna_XM_071700199.1_16	0.495327397271257	1.03417505453203	2.78158620910894	0.782168350360785
lcl|NW_027249063.1_mrna_XM_071700266.1_19	0.235683460111394	1.71905536061509	0.978068306928395	0.18592456505849
lcl|NW_027249063.1_mrna_XM_071700343.1_15	0.0242279953267083	0.00514859344052761	0.473903736141673	1.25383875134922e-09
lcl|NW_027249063.1_mrna_XM_071700434.1_14	0.172607431173793	7.83563357305116e-06	1.95098248456185	3.62834534122043e-07
lcl|NW_027249063.1_mrna_XM_071700514.1_13	0.0309303871438684	0.281186992341584	1.03670784130418	8.1827472436172e-09
lcl|NW_027249063.1_mrna_XM_071700595.1_17	0.0558373856695843	0.0597118473546679	0.697584444524663	0.131476500679272
lcl|NW_027249063.1_mrna_XM_071700663.1_21	0.236298378639719	0.654015183697684	3.17024333686626	0.58726002892092
lcl|NW_027249063.1_mrna_XM_071700710.1_209	0.211803049954314	0	0.0558531867323128	0.105676242404318
lcl|NW_027249063.1_mrna_XM_071700796.1_44	4.16940258936302	6.57605987257578	4.09918331173362	6.26153171197937
lcl|NW_027249063.1_mrna_XM_071700883.1_43	6.93408262013544	8.06581669309247	7.17669558446859	7.40191412821011
lcl|NW_027249063.1_mrna_XM_071701088.1_48	2.63728932758936	0	2.83322387207427	1.89580730327692
lcl|NW_027249063.1_mrna_XM_071701132.1_92	0.0115544174240104	0	0.0166703994048559	0
lcl|NW_027249063.1_mrna_XM_071701176.1_47	2.81458147752745	2.04205913976515	1.41805650707019	2.46095976141237
lcl|NW_027249063.1_mrna_XM_071701309.1_46	1.85892104365436	0	0.219706794458416	1.51192673413731
lcl|NW_027249063.1_mrna_XM_071701396.1_45	0.415774768156787	0.94508247320032	0.409348725580806	0.33790051664769
lcl|NW_027249063.1_mrna_XM_071701516.1_62	3.81170202633406	2.15698505188115	3.30304147642988	3.32541104058067
lcl|NW_027249063.1_mrna_XM_071701649.1_56	1.12902974683982	0.607897296552396	0.45079584669649	0.680940977057449
lcl|NW_027249063.1_mrna_XM_071701780.1_57	5.72501697557268	3.69751794141574	4.86750758811589	4.55687222582673
lcl|NW_027249063.1_mrna_XM_071701866.1_58	5.19050456975476	4.92333467050738	5.28900660605174	4.71446038085463
lcl|NW_027249063.1_mrna_XM_071701975.1_63	2.13919387440485	1.81560153728491	2.58725890924109	2.58115255641487
lcl|NW_027249063.1_mrna_XM_071702060.1_66	2.01282472320603	6.72555904946253e-05	4.29418564593714	2.72251764828101
lcl|NW_027249063.1_mrna_XM_071702146.1_67	4.07447019412937	3.53587817881096	2.77628611847825	3.01375220896462
lcl|NW_027249063.1_mrna_XM_071702232.1_68	1.0788698443554	0	2.50291328818349	0.499876520246955
lcl|NW_027249063.1_mrna_XM_071702297.1_69	0.788161451079193	0	2.59348585127408	1.30785148044866
lcl|NW_027249063.1_mrna_XM_071702380.1_65	0.955852049577799	0	1.89977178606243	1.12356053152158
lcl|NW_027249063.1_mrna_XM_071702458.1_64	0.642071190070135	0.579729188301547	2.21882167366568	0.59038331012773
lcl|NW_027249063.1_mrna_XM_071702573.1_61	5.76870721685159	4.96390203878246	4.9980613678385	5.4340571648927
lcl|NW_027249063.1_mrna_XM_071702693.1_55	4.97775315932604	3.30524668764835	5.19733620034724	4.82535291073303
lcl|NW_027249063.1_mrna_XM_071702819.1_60	4.17674603194255	5.09338632507378	5.72515036956161	5.03295264608679
lcl|NW_027249063.1_mrna_XM_071702901.1_59	5.32727656198019	4.07535082933267	5.34992810276935	5.81585944241929
lcl|NW_027249063.1_mrna_XM_071703360.1_72	0.641108613839006	0	0.23344212561507	0.943411129274308
lcl|NW_027249063.1_mrna_XM_071703448.1_70	0.419429742775579	0	0.181270882706042	1.47503016391265e-08
lcl|NW_027249063.1_mrna_XM_071703536.1_71	0.145438675095095	0	0.143550193800234	0.13401859153534
lcl|NW_027249063.1_mrna_XM_071703622.1_232	2.15916378094947	1.38151437219437	2.04792806485982	4.1286723288019
lcl|NW_027249063.1_mrna_XM_071703664.1_74	5.44609240271728	0.575636787369366	4.26746138057646	5.4285860651186
lcl|NW_027249063.1_mrna_XM_071703787.1_73	2.67220473818038	0.0732585335123878	1.12053045737029	2.68831218955666
lcl|NW_027249063.1_mrna_XM_071703918.1_76	6.88319212004261	0.651423801897822	5.424518446161	6.18557461440158
lcl|NW_027249063.1_mrna_XM_071704042.1_75	5.69912061303986	1.10868963416585	4.10557604222207	4.4482740161898
lcl|NW_027249063.1_mrna_XM_071704165.1_77	2.60038964932142	1.39627132582388	0.271533766830359	1.2731221082955
lcl|NW_027249063.1_mrna_XM_071704252.1_78	1.41109805897752	1.38591566740912	3.8380317243663	1.97676309977089
lcl|NW_027249063.1_mrna_XM_071704359.1_90	7.50937587273462	0	0.0915019855214479	5.32445842017906
lcl|NW_027249063.1_mrna_XM_071704444.1_230	0.700876299557335	0	2.57553614264601	2.02528291427951
lcl|NW_027249063.1_mrna_XM_071704445.1_91	0.000362203735581917	0.040770648420354	0.309476248076162	4.2250701706342
lcl|NW_027249063.1_mrna_XM_071704567.1_87	4.02026156005377	0	0.00645896810929095	3.31001086379266
lcl|NW_027249063.1_mrna_XM_071704684.1_88	2.60853728613385	0	0.0143914387972704	0.449893622577457
lcl|NW_027249063.1_mrna_XM_071704812.1_80	0.890234689332758	1.63536701699084	1.39946918958425	0.927451109293518
lcl|NW_027249063.1_mrna_XM_071704897.1_81	4.65665231889376	3.01428317908635	4.51010025046594	4.68174271421011
lcl|NW_027249063.1_mrna_XM_071705023.1_84	6.71491897806797	5.1211001006005	7.20096232500008	6.74814899568815
lcl|NW_027249063.1_mrna_XM_071705107.1_83	5.2034218838614	3.80944300359147	6.53108120503437	4.63037642386797
lcl|NW_027249063.1_mrna_XM_071705227.1_85	5.08039572584195	1.33432324138478	2.85336627260393	3.88053119770544
lcl|NW_027249063.1_mrna_XM_071705269.1_231	0.0314855398121334	0	0	1.65185057182715
lcl|NW_027249063.1_mrna_XM_071705356.1_79	6.36434306857523	0	0.0101490622696214	6.70339871944397
lcl|NW_027249063.1_mrna_XM_071705572.1_95	2.68836301127635	0.873644300569247	1.9955375673239	1.04382977277033
lcl|NW_027249063.1_mrna_XM_071705660.1_94	0.514614274153503	0.701278663073747	1.83392645761636	1.51615339205677
lcl|NW_027249063.1_mrna_XM_071705866.1_102	0.216806040890107	0.282929151249947	0.19075031565426	0.00450043993065269
lcl|NW_027249063.1_mrna_XM_071705957.1_101	0.362089822652696	0	0.350058525373714	0.226711349445856
lcl|NW_027249063.1_mrna_XM_071706040.1_100	3.28349104041627	1.77600856455517	1.31554544923004	2.07003570401714
lcl|NW_027249063.1_mrna_XM_071706159.1_98	0.407015549709445	0	0.136078695295353	0.370988695975735
lcl|NW_027249063.1_mrna_XM_071706235.1_99	0.497385395263662	0.103648608897694	0.152675304462301	1.58390434120824
lcl|NW_027249063.1_mrna_XM_071706360.1_103	1.34771417936793	0	0.790739110776604	1.59612985865479
lcl|NW_027249063.1_mrna_XM_071706432.1_104	0	0.0841166117972605	8.07872883868644e-07	0
lcl|NW_027249063.1_mrna_XM_071706516.1_233	0.205076639556863	0	0	1.82606204231191
lcl|NW_027249063.1_mrna_XM_071706560.1_108	0.334856825073014	0	0.0814043480882388	0.530014487641674
lcl|NW_027249063.1_mrna_XM_071706638.1_107	0.548026123840713	0	0.214042974742207	0.82463974226777
lcl|NW_027249063.1_mrna_XM_071706722.1_109	3.36929892097836	1.91952433822955	3.28500303546449	3.93610234843962
lcl|NW_027249063.1_mrna_XM_071706925.1_113	0.59450472207995	0.298208265083587	0.542709309115253	0.386244195167473
lcl|NW_027249063.1_mrna_XM_071707053.1_112	0.870266865504408	0	0.672977790670775	0.530529247186767
lcl|NW_027249063.1_mrna_XM_071707188.1_111	0.0886094501547311	0	0.0109938844596962	0
lcl|NW_027249063.1_mrna_XM_071707307.1_114	1.17987007378981	0	0.139393350561038	2.48195538242638
lcl|NW_027249063.1_mrna_XM_071707347.1_234	0.293883999558062	0.948141665392089	2.46409373821674	0.925534180039557
lcl|NW_027249063.1_mrna_XM_071707417.1_121	3.36453889777419	0.606458781023697	1.06408456724353	2.57775085959331
lcl|NW_027249063.1_mrna_XM_071707530.1_119	3.29458407795229	2.61530600531577	4.60101172192536	2.98927400984611
lcl|NW_027249063.1_mrna_XM_071707655.1_120	3.17215625883295	2.39369090740797	3.87155540672118	3.73899901399532
lcl|NW_027249063.1_mrna_XM_071707780.1_123	3.1712173135591	2.01605131071538	3.94951490093723	3.42717959555801
lcl|NW_027249063.1_mrna_XM_071707853.1_122	0.150257038481418	0	1.23795665797072	0
lcl|NW_027249063.1_mrna_XM_071707964.1_128	6.18030984018667	6.0695448707324	4.92368893677256	4.53105200753115
lcl|NW_027249063.1_mrna_XM_071708047.1_129	2.89325981133742	1.55040913334029	2.24856906352198	0.961806630620403
lcl|NW_027249063.1_mrna_XM_071708133.1_127	3.34157178872563	2.6168400679547	2.28448024452191	2.44851803355487
lcl|NW_027249063.1_mrna_XM_071708249.1_131	5.45319964619191	5.65168147349535	2.73637708758663	5.77458933314754
lcl|NW_027249063.1_mrna_XM_071708376.1_130	1.60474046046477	1.95775007362693	4.23692525066438	1.99281665615378
lcl|NW_027249063.1_mrna_XM_071708499.1_126	2.67050510418116	2.66832453360027	6.54803960501936	3.21413943149814
lcl|NW_027249063.1_mrna_XM_071708540.1_235	0.00873491411953517	0	0	1.8354069469235
lcl|NW_027249063.1_mrna_XM_071708582.1_124	3.43455316726362	2.20250450408533	2.24221081877045	3.78251535037339
lcl|NW_027249063.1_mrna_XM_071708699.1_125	6.42285422325783	5.21401898062599	4.66952315956858	6.13327079903588
lcl|NW_027249063.1_mrna_XM_071708821.1_132	5.35119478646523	3.81837560857622	3.35250720695127	4.36272158715895
lcl|NW_027249063.1_mrna_XM_071708951.1_137	0	0	0	0
lcl|NW_027249063.1_mrna_XM_071709022.1_135	0.309239250766711	1.19673743830797	0.0657405610838149	0.828124164544616
lcl|NW_027249063.1_mrna_XM_071709108.1_139	4.13390626357763	0	0	2.52301208835109
lcl|NW_027249063.1_mrna_XM_071709194.1_136	1.87341431922166	0	0.550045505486487	0.398668738131462
lcl|NW_027249063.1_mrna_XM_071709279.1_143	1.13675889005666	2.4541410082134	3.02867695162828	1.12725619034122
lcl|NW_027249063.1_mrna_XM_071709361.1_93	0.138985214304272	0	0.0132873042779654	0.350303316901032
lcl|NW_027249063.1_mrna_XM_071709362.1_236	0.034005689585973	0.353633254094456	0.0617726835927139	0.370918629355195
lcl|NW_027249063.1_mrna_XM_071709363.1_142	1.42616568049414	0	1.39477100979673	0
lcl|NW_027249063.1_mrna_XM_071709450.1_141	0.453144203868732	0.447794870434086	1.47196932406593	0.890465053342176
lcl|NW_027249063.1_mrna_XM_071709532.1_140	0.0784669347349382	0	0.291744802709538	0.152406964744007
lcl|NW_027249063.1_mrna_XM_071709608.1_138	0.00659172718764033	1.85932981400229	2.38357174059573	1.57281911634536
lcl|NW_027249063.1_mrna_XM_071709683.1_134	1.44491775589454	0.215699472975655	1.36786081545654	0.523774343154839
lcl|NW_027249063.1_mrna_XM_071709768.1_144	2.91984028975577	2.27630378466456	3.00266497203398	2.24059943940794
lcl|NW_027249063.1_mrna_XM_071709976.1_146	9.00922136829956	9.58049857884583	6.64075293780483	9.87282540771704
lcl|NW_027249063.1_mrna_XM_071710084.1_149	1.0679334032055	0	0.804189105321668	0.323678590173642
lcl|NW_027249063.1_mrna_XM_071710149.1_147	1.6765413716791	0.196825620016895	0.309452244325275	0.725638888332499
lcl|NW_027249063.1_mrna_XM_071710221.1_148	0.211388883796403	0	0.0479604655762935	0
lcl|NW_027249063.1_mrna_XM_071710331.1_152	2.03961025594026	1.18143973279111	2.80936553106151	1.67210637752127
lcl|NW_027249063.1_mrna_XM_071710448.1_154	2.30152196552067	2.50093951105821	2.90292913688006	3.52649995604139
lcl|NW_027249063.1_mrna_XM_071710533.1_237	0.39290709905466	0	0.0562948782268929	2.84984676401329
lcl|NW_027249063.1_mrna_XM_071710534.1_156	2.64344379850344	0.381443274094286	2.71382948613466	2.17936975029186
lcl|NW_027249063.1_mrna_XM_071710619.1_155	0.489210747658173	0	1.33924227867888	0.997307418474421
lcl|NW_027249063.1_mrna_XM_071710707.1_153	0.843703490884033	0	0.474163579628393	0
lcl|NW_027249063.1_mrna_XM_071710840.1_150	1.65777231144909	0.956375601603731	4.59529500104218	1.56825966728374
lcl|NW_027249063.1_mrna_XM_071710916.1_151	0.775988156088922	0.837948727411252	0.9773789008639	0.249812509249482
lcl|NW_027249063.1_mrna_XM_071711034.1_157	0.0395639881697466	0	2.93582823155789	0.561309404999137
lcl|NW_027249063.1_mrna_XM_071711146.1_179	2.38164480549352	1.32429954237417	3.22897901897018	1.87747740971068
lcl|NW_027249063.1_mrna_XM_071711227.1_180	3.48233643650991	2.23618418762124	3.86932837605581	2.91250570203522
lcl|NW_027249063.1_mrna_XM_071711304.1_182	0.603840442574722	0	0.839537308022068	0.338020112047359
lcl|NW_027249063.1_mrna_XM_071711365.1_181	1.38696925857392	0.662496246300639	0.380284060479941	0.428302738769855
lcl|NW_027249063.1_mrna_XM_071711494.1_163	4.22671352125512	2.8898195391361	5.04602120183366	3.21300299222073
lcl|NW_027249063.1_mrna_XM_071711612.1_160	4.51271924785802	2.13093034236545	3.89814970516828	4.05705888588966
lcl|NW_027249063.1_mrna_XM_071711680.1_162	1.94136540323998	2.27612373512374	1.9841633827363	0.180127914651214
lcl|NW_027249063.1_mrna_XM_071711725.1_238	0.189379885867465	0	0.0271150871982185	1.98061594872347
lcl|NW_027249063.1_mrna_XM_071711773.1_161	1.34779976707748	0	1.46872853631021	1.90364547829979
lcl|NW_027249063.1_mrna_XM_071711941.1_169	5.46291649080008	5.56318852612845	6.08416358804767	5.13172808447095
lcl|NW_027249063.1_mrna_XM_071712016.1_170	5.38880260556745	5.03568869558375	5.18214071918216	4.27330786611757
lcl|NW_027249063.1_mrna_XM_071712121.1_171	4.4124218665471	2.84108870784617	4.27473041848353	5.26498032330666
lcl|NW_027249063.1_mrna_XM_071712240.1_172	2.8213892820083	3.91828483319669	4.96469133827376	4.40580934521125
lcl|NW_027249063.1_mrna_XM_071712316.1_177	3.70943126040956	2.57972915169526	2.12520183946013	2.93751823772718
lcl|NW_027249063.1_mrna_XM_071712379.1_173	3.12638734400008	0.999279784856416	5.70462895913646	3.74502627612695
lcl|NW_027249063.1_mrna_XM_071712457.1_175	2.96252176600512	0.275328405079602	4.455843850455	2.67416146154085
lcl|NW_027249063.1_mrna_XM_071712542.1_176	0.82113527127231	0	2.08904866042904	1.36619114386353
lcl|NW_027249063.1_mrna_XM_071712615.1_174	2.89462482086403	0.977467517628746	4.71245186235674	2.67006892627105
lcl|NW_027249063.1_mrna_XM_071712719.1_159	1.4101636750045	3.22830726901524	4.67673050022227	2.5653232106873
lcl|NW_027249063.1_mrna_XM_071712835.1_164	5.3281947210412	5.86663925882942	6.36041555183014	6.00112519190462
lcl|NW_027249063.1_mrna_XM_071712869.1_306	6.28067313146744	5.77199180811579	6.1912362397888	6.15504351570007
lcl|NW_027249063.1_mrna_XM_071712901.1_165	1.56479795503623	0.853763226835319	1.89943625412709	0.568967217338407
lcl|NW_027249063.1_mrna_XM_071713019.1_166	4.59364826484356	4.97101876973171	5.84399145939261	4.72607224726841
lcl|NW_027249063.1_mrna_XM_071713334.1_184	1.88752937717191	4.0316734474146	4.69779152940765	3.17924074523534
lcl|NW_027249063.1_mrna_XM_071713453.1_185	0.438851049703388	2.69211756480357	1.03563016531832	1.34871719172537
lcl|NW_027249063.1_mrna_XM_071713576.1_186	0.0524193442274771	0.211982852197612	1.47705335664343	0.607306320488486
