target_id	whole body
lcl|NW_021693877.1_mrna_XM_029298964.1_360	3.04755668302218
lcl|NW_021693877.1_mrna_XM_029298973.1_361	5.52376000646576
lcl|NW_021693877.1_mrna_XM_029298985.1_363	3.49228802692326
lcl|NW_021693877.1_mrna_XM_029298995.1_364	1.67711418080211
lcl|NW_021693877.1_mrna_XM_029299004.1_366	4.63968942238271
lcl|NW_021693877.1_mrna_XM_029299007.1_365	5.9627990156833
lcl|NW_021693877.1_mrna_XM_029299016.1_371	2.90555493009384
lcl|NW_021693877.1_mrna_XM_029299025.1_372	1.38642212991156
lcl|NW_021693877.1_mrna_XM_029299036.1_373	4.16775460213952
lcl|NW_021693877.1_mrna_XM_029299041.1_332	6.33409556848463
lcl|NW_021693877.1_mrna_XM_029299044.1_368	1.38796147236365
lcl|NW_021693877.1_mrna_XM_029299053.1_369	2.16457146896869
lcl|NW_021693877.1_mrna_XM_029299061.1_367	1.87177624618977
lcl|NW_021693877.1_mrna_XM_029299066.1_370	5.58793083742368
lcl|NW_021693877.1_mrna_XM_029299073.1_375	2.44132561426405
lcl|NW_021693877.1_mrna_XM_029299078.1_374	2.03028664603272
lcl|NW_021693877.1_mrna_XM_029299088.1_384	4.17983033612911e-05
lcl|NW_021693877.1_mrna_XM_029299096.1_388	1.91983598796685
lcl|NW_021693877.1_mrna_XM_029299104.1_378	0.438677648981895
lcl|NW_021693877.1_mrna_XM_029299112.1_389	0.636295287781343
lcl|NW_021693877.1_mrna_XM_029299123.1_390	2.1995076835794
lcl|NW_021693877.1_mrna_XM_029299132.1_386	1.48019809551226
lcl|NW_021693877.1_mrna_XM_029299140.1_385	0.842300464604791
lcl|NW_021693877.1_mrna_XM_029299147.1_387	4.09210732420231
lcl|NW_021693877.1_mrna_XM_029299148.1_396	5.48519345885148
lcl|NW_021693877.1_mrna_XM_029299153.1_376	3.20027355000606
lcl|NW_021693877.1_mrna_XM_029299161.1_383	0.101920004673532
lcl|NW_021693877.1_mrna_XM_029299169.1_391	4.86397043203334
lcl|NW_021693877.1_mrna_XM_029299176.1_398	3.48179399710742
lcl|NW_021693877.1_mrna_XM_029299180.1_399	1.43872978192756
lcl|NW_021693877.1_mrna_XM_029299185.1_397	0.349128353624324
lcl|NW_021693877.1_mrna_XM_029299193.1_400	2.67910509575788
lcl|NW_021693877.1_mrna_XM_029299196.1_3	0.916225677896052
lcl|NW_021693877.1_mrna_XM_029299197.1_395	8.08468291631393
lcl|NW_021693877.1_mrna_XM_029299198.1_401	2.06482760650218
lcl|NW_021693877.1_mrna_XM_029299206.1_402	0.371345913279758
lcl|NW_021693877.1_mrna_XM_029299215.1_405	3.87506560245978
lcl|NW_021693877.1_mrna_XM_029299221.1_406	4.58540425901422
lcl|NW_021693877.1_mrna_XM_029299228.1_407	7.45719255377827
lcl|NW_021693877.1_mrna_XM_029299235.1_409	3.52319671655859
lcl|NW_021693877.1_mrna_XM_029299245.1_408	6.54832935293134
lcl|NW_021693877.1_mrna_XM_029299256.1_410	4.34498019725221
lcl|NW_021693877.1_mrna_XM_029299259.1_394	7.59088844599117
lcl|NW_021693877.1_mrna_XM_029299267.1_413	0.949924178330048
lcl|NW_021693877.1_mrna_XM_029299274.1_414	1.74253144457938
lcl|NW_021693877.1_mrna_XM_029299285.1_412	3.66832699194305
lcl|NW_021693877.1_mrna_XM_029299293.1_411	2.16900708693107
lcl|NW_021693877.1_mrna_XM_029299304.1_415	4.42535117294205
lcl|NW_021693877.1_mrna_XM_029299311.1_416	2.44833271095863
lcl|NW_021693877.1_mrna_XM_029299321.1_417	0.520495317687036
lcl|NW_021693877.1_mrna_XM_029299328.1_393	5.46917692696311
lcl|NW_021693877.1_mrna_XM_029299329.1_418	3.96220248612536
lcl|NW_021693877.1_mrna_XM_029299344.1_419	3.54309738307636
lcl|NW_021693877.1_mrna_XM_029299352.1_424	5.64746335165032
lcl|NW_021693877.1_mrna_XM_029299360.1_425	2.33241972006835
lcl|NW_021693877.1_mrna_XM_029299367.1_423	5.60987913010292
lcl|NW_021693877.1_mrna_XM_029299379.1_427	3.68021345300925
lcl|NW_021693877.1_mrna_XM_029299390.1_392	6.84622614149819
lcl|NW_021693877.1_mrna_XM_029299391.1_426	4.15152629867304
lcl|NW_021693877.1_mrna_XM_029299405.1_431	2.30630657321264
lcl|NW_021693877.1_mrna_XM_029299416.1_433	3.47963050745091
lcl|NW_021693877.1_mrna_XM_029299429.1_430	5.4920958967495
lcl|NW_021693877.1_mrna_XM_029299441.1_432	6.62260407395601
lcl|NW_021693877.1_mrna_XM_029299452.1_428	11.2354538649429
lcl|NW_021693877.1_mrna_XM_029299463.1_429	7.49680632503175
lcl|NW_021693877.1_mrna_XM_029299475.1_439	0.408255859136218
lcl|NW_021693877.1_mrna_XM_029299484.1_443	2.56384035547073
lcl|NW_021693877.1_mrna_XM_029299495.1_445	1.75937142776912
lcl|NW_021693877.1_mrna_XM_029299502.1_444	1.57519240082031
lcl|NW_021693877.1_mrna_XM_029299511.1_446	1.67105620974745
lcl|NW_021693877.1_mrna_XM_029299516.1_230	6.8658552020671
lcl|NW_021693877.1_mrna_XM_029299522.1_442	1.56814770835281
lcl|NW_021693877.1_mrna_XM_029299528.1_441	1.06134548402708
lcl|NW_021693877.1_mrna_XM_029299534.1_440	4.85146055054485
lcl|NW_021693877.1_mrna_XM_029299548.1_437	4.41774946513274
lcl|NW_021693877.1_mrna_XM_029299558.1_436	0.0941575425342987
lcl|NW_021693877.1_mrna_XM_029299567.1_435	3.63128814451101
lcl|NW_021693877.1_mrna_XM_029299577.1_434	2.91815477935084
lcl|NW_021693877.1_mrna_XM_029299589.1_438	5.11818435928402
lcl|NW_021693877.1_mrna_XM_029299601.1_447	6.8691546678713
lcl|NW_021693877.1_mrna_XM_029299617.1_452	2.59146283468889
lcl|NW_021693877.1_mrna_XM_029299625.1_453	2.54219103233752
lcl|NW_021693877.1_mrna_XM_029299635.1_449	6.02063240402182
lcl|NW_021693877.1_mrna_XM_029299641.1_420	3.79448479460058
lcl|NW_021693877.1_mrna_XM_029299647.1_448	5.54891506668143
lcl|NW_021693877.1_mrna_XM_029299661.1_450	10.5173878690238
lcl|NW_021693877.1_mrna_XM_029299673.1_451	3.37614281946306
lcl|NW_021693877.1_mrna_XM_029299685.1_455	2.48339360956213
lcl|NW_021693877.1_mrna_XM_029299693.1_454	1.25869797849576
lcl|NW_021693877.1_mrna_XM_029299705.1_456	1.18955298966445
lcl|NW_021693877.1_mrna_XM_029299712.1_457	0.574551354996214
lcl|NW_021693877.1_mrna_XM_029299725.1_462	4.42557994402631
lcl|NW_021693877.1_mrna_XM_029299734.1_463	3.06201130064223
lcl|NW_021693877.1_mrna_XM_029299745.1_458	5.77313464676505
lcl|NW_021693877.1_mrna_XM_029299752.1_459	4.31112150959499
lcl|NW_021693877.1_mrna_XM_029299759.1_422	4.71569296345839
lcl|NW_021693877.1_mrna_XM_029299760.1_461	4.93442285243804
lcl|NW_021693877.1_mrna_XM_029299772.1_467	3.48170668945203
lcl|NW_021693877.1_mrna_XM_029299784.1_464	4.18431473936615
lcl|NW_021693877.1_mrna_XM_029299792.1_466	1.78161208650082
lcl|NW_021693877.1_mrna_XM_029299806.1_469	3.73474382046184
lcl|NW_021693877.1_mrna_XM_029299813.1_468	5.51243310824009
lcl|NW_021693877.1_mrna_XM_029299824.1_470	5.59292548506965
lcl|NW_021693877.1_mrna_XM_029299835.1_471	5.05438377620524
lcl|NW_021693877.1_mrna_XM_029299842.1_478	2.95660666117807
lcl|NW_021693877.1_mrna_XM_029299853.1_474	4.1155442277009
lcl|NW_021693877.1_mrna_XM_029299855.1_475	0.914861189413768
lcl|NW_021693877.1_mrna_XM_029299864.1_476	2.07670695986489
lcl|NW_021693877.1_mrna_XM_029299873.1_477	0.596218567968775
lcl|NW_021693877.1_mrna_XM_029299883.1_472	3.89461603333786
lcl|NW_021693877.1_mrna_XM_029299892.1_480	4.49661776299314
lcl|NW_021693877.1_mrna_XM_029299898.1_479	4.86401465447025
lcl|NW_021693877.1_mrna_XM_029299904.1_481	4.486309042848
lcl|NW_021693877.1_mrna_XM_029299916.1_512	7.18981187017524
lcl|NW_021693877.1_mrna_XM_029299917.1_482	4.44624781165914
lcl|NW_021693877.1_mrna_XM_029299929.1_483	4.59581045255499
lcl|NW_021693877.1_mrna_XM_029299937.1_484	3.8618166344294
lcl|NW_021693877.1_mrna_XM_029299948.1_485	2.95733487510966
lcl|NW_021693877.1_mrna_XM_029299956.1_486	6.17539408124906
lcl|NW_021693877.1_mrna_XM_029299968.1_487	4.85447485353737
lcl|NW_021693877.1_mrna_XM_029299978.1_490	3.34779318899229
lcl|NW_021693877.1_mrna_XM_029299991.1_489	2.18892283888516
lcl|NW_021693877.1_mrna_XM_029300003.1_488	8.37171748095682
lcl|NW_021693877.1_mrna_XM_029300018.1_613	0.151570169676204
lcl|NW_021693877.1_mrna_XM_029300031.1_491	3.09587508148743
lcl|NW_021693877.1_mrna_XM_029300042.1_277	5.51826486922986
lcl|NW_021693877.1_mrna_XM_029300048.1_494	2.54556796118028
lcl|NW_021693877.1_mrna_XM_029300058.1_495	2.55892783098646
lcl|NW_021693877.1_mrna_XM_029300067.1_493	0.344430169670591
lcl|NW_021693877.1_mrna_XM_029300078.1_492	4.17122735270444
lcl|NW_021693877.1_mrna_XM_029300087.1_496	0.558623561047322
lcl|NW_021693877.1_mrna_XM_029300091.1_497	0.15137331953414
lcl|NW_021693877.1_mrna_XM_029300099.1_498	1.21639603799386
lcl|NW_021693877.1_mrna_XM_029300109.1_499	0.500815872764336
lcl|NW_021693877.1_mrna_XM_029300120.1_500	4.36996386407874
lcl|NW_021693877.1_mrna_XM_029300130.1_507	4.2160890111694
lcl|NW_021693877.1_mrna_XM_029300138.1_501	0.490377299103333
lcl|NW_021693877.1_mrna_XM_029300143.1_504	0.392268697861563
lcl|NW_021693877.1_mrna_XM_029300149.1_598	4.90746288626931
lcl|NW_021693877.1_mrna_XM_029300150.1_506	0.902955755161214
lcl|NW_021693877.1_mrna_XM_029300161.1_502	0.987728671051277
lcl|NW_021693877.1_mrna_XM_029300173.1_503	3.88193372622368
lcl|NW_021693877.1_mrna_XM_029300184.1_508	5.80593016310362
lcl|NW_021693877.1_mrna_XM_029300196.1_505	0.141881618683887
lcl|NW_021693877.1_mrna_XM_029300207.1_510	4.21918545277426
lcl|NW_021693877.1_mrna_XM_029300213.1_509	4.66548902086681
lcl|NW_021693877.1_mrna_XM_029300220.1_511	2.00538028375793
lcl|NW_021693877.1_mrna_XM_029300223.1_597	0.65416075589512
lcl|NW_021693877.1_mrna_XM_029300227.1_516	4.80009934198867
lcl|NW_021693877.1_mrna_XM_029300235.1_514	2.8729975354844
lcl|NW_021693877.1_mrna_XM_029300240.1_515	3.70896406676426
lcl|NW_021693877.1_mrna_XM_029300247.1_513	1.22985732011545
lcl|NW_021693877.1_mrna_XM_029300254.1_518	5.59575883054397
lcl|NW_021693877.1_mrna_XM_029300261.1_517	4.87792291215299
lcl|NW_021693877.1_mrna_XM_029300269.1_520	2.14642633838205
lcl|NW_021693877.1_mrna_XM_029300274.1_521	3.99775140162762
lcl|NW_021693877.1_mrna_XM_029300279.1_522	0.30999555308255
lcl|NW_021693877.1_mrna_XM_029300280.1_5	4.21247792754712
lcl|NW_021693877.1_mrna_XM_029300281.1_596	2.19819068510989
lcl|NW_021693877.1_mrna_XM_029300282.1_525	4.76353579741746
lcl|NW_021693877.1_mrna_XM_029300287.1_524	1.36855249419086
lcl|NW_021693877.1_mrna_XM_029300291.1_523	1.14361559235953
lcl|NW_021693877.1_mrna_XM_029300301.1_519	5.93450994631113
lcl|NW_021693877.1_mrna_XM_029300309.1_583	0.400366687843847
lcl|NW_021693877.1_mrna_XM_029300321.1_526	8.05364252636738
lcl|NW_021693877.1_mrna_XM_029300332.1_527	4.34380150303972
lcl|NW_021693877.1_mrna_XM_029300342.1_528	4.14893409466336
lcl|NW_021693877.1_mrna_XM_029300349.1_531	3.99865996575604
lcl|NW_021693877.1_mrna_XM_029300356.1_529	11.0912381532681
lcl|NW_021693877.1_mrna_XM_029300365.1_530	4.13797687269247
lcl|NW_021693877.1_mrna_XM_029300369.1_602	2.26570567742019
lcl|NW_021693877.1_mrna_XM_029300377.1_536	2.1819873734806
lcl|NW_021693877.1_mrna_XM_029300384.1_537	2.54036765681667
lcl|NW_021693877.1_mrna_XM_029300392.1_535	4.1959458028368
lcl|NW_021693877.1_mrna_XM_029300403.1_541	0.552565531808037
lcl|NW_021693877.1_mrna_XM_029300414.1_542	0.151830396145719
lcl|NW_021693877.1_mrna_XM_029300419.1_543	2.05037822010377
lcl|NW_021693877.1_mrna_XM_029300430.1_545	4.16141784457211
lcl|NW_021693877.1_mrna_XM_029300438.1_538	3.7561334718374
lcl|NW_021693877.1_mrna_XM_029300441.1_539	0.43775403825778
lcl|NW_021693877.1_mrna_XM_029300455.1_532	4.87655497281447
lcl|NW_021693877.1_mrna_XM_029300463.1_533	3.23795977949653
lcl|NW_021693877.1_mrna_XM_029300475.1_546	0.972626220609864
lcl|NW_021693877.1_mrna_XM_029300484.1_547	1.17832531377427
lcl|NW_021693877.1_mrna_XM_029300497.1_550	3.18262447997405e-09
lcl|NW_021693877.1_mrna_XM_029300515.1_551	3.43506410285664
lcl|NW_021693877.1_mrna_XM_029300527.1_544	8.51542930474811
lcl|NW_021693877.1_mrna_XM_029300552.1_555	4.30648259799944
lcl|NW_021693877.1_mrna_XM_029300560.1_557	0.0145569948665695
lcl|NW_021693877.1_mrna_XM_029300568.1_556	0.0141631968072481
lcl|NW_021693877.1_mrna_XM_029300579.1_554	0.508296156554786
lcl|NW_021693877.1_mrna_XM_029300590.1_561	2.68938620133749
lcl|NW_021693877.1_mrna_XM_029300594.1_676	5.50516217313712
lcl|NW_021693877.1_mrna_XM_029300604.1_575	0.000694869158535759
lcl|NW_021693877.1_mrna_XM_029300611.1_574	0.0457928449331446
lcl|NW_021693877.1_mrna_XM_029300621.1_571	0.0569320698792483
lcl|NW_021693877.1_mrna_XM_029300629.1_572	0.032111383964718
lcl|NW_021693877.1_mrna_XM_029300636.1_573	0.0314156109724433
lcl|NW_021693877.1_mrna_XM_029300645.1_570	0.18014526328184
lcl|NW_021693877.1_mrna_XM_029300655.1_577	0.777725657962371
lcl|NW_021693877.1_mrna_XM_029300664.1_576	1.00217948049688
lcl|NW_021693877.1_mrna_XM_029300676.1_568	0.78354451171372
lcl|NW_021693877.1_mrna_XM_029300682.1_567	0.614581623585918
lcl|NW_021693877.1_mrna_XM_029300689.1_569	0.337366903541612
lcl|NW_021693877.1_mrna_XM_029300702.1_564	0.592470054030833
lcl|NW_021693877.1_mrna_XM_029300710.1_565	0.854162387675975
lcl|NW_021693877.1_mrna_XM_029300715.1_580	4.49009755824385
lcl|NW_021693877.1_mrna_XM_029300719.1_563	4.37756036767213
lcl|NW_021693877.1_mrna_XM_029300727.1_562	4.12580861988803
lcl|NW_021693877.1_mrna_XM_029300744.1_579	5.24964943688554
lcl|NW_021693877.1_mrna_XM_029300755.1_606	0.14131806383926
lcl|NW_021693877.1_mrna_XM_029300763.1_607	0.228479998007174
lcl|NW_021693877.1_mrna_XM_029300772.1_608	0.0485863374052331
lcl|NW_021693877.1_mrna_XM_029300780.1_611	0.300381317719892
lcl|NW_021693877.1_mrna_XM_029300809.1_612	1.68275533172892
lcl|NW_021693877.1_mrna_XM_029300823.1_603	0.0603252152496966
lcl|NW_021693877.1_mrna_XM_029300832.1_635	7.17297400823836
lcl|NW_021693877.1_mrna_XM_029300838.1_614	0.540216995443408
lcl|NW_021693877.1_mrna_XM_029300852.1_616	0.318810674693691
lcl|NW_021693877.1_mrna_XM_029300863.1_620	0.773293437699589
lcl|NW_021693877.1_mrna_XM_029300876.1_618	0.153938032888314
lcl|NW_021693877.1_mrna_XM_029300890.1_627	1.58544683570396
lcl|NW_021693877.1_mrna_XM_029300900.1_626	0.97854505757812
lcl|NW_021693877.1_mrna_XM_029300908.1_625	1.13828916210925
lcl|NW_021693877.1_mrna_XM_029300918.1_623	0.538883087966805
lcl|NW_021693877.1_mrna_XM_029300928.1_624	0.217753363793413
lcl|NW_021693877.1_mrna_XM_029300938.1_629	9.72939290176488
lcl|NW_021693877.1_mrna_XM_029300948.1_630	0.352030499123304
lcl|NW_021693877.1_mrna_XM_029300952.1_208	4.8474464863277
lcl|NW_021693877.1_mrna_XM_029300959.1_634	3.74264779030321
lcl|NW_021693877.1_mrna_XM_029300976.1_643	3.14717242597178
lcl|NW_021693877.1_mrna_XM_029300983.1_641	2.48278274548832
lcl|NW_021693877.1_mrna_XM_029300989.1_640	2.2141634662453
lcl|NW_021693877.1_mrna_XM_029300994.1_642	1.98213437970959
lcl|NW_021693877.1_mrna_XM_029301000.1_644	1.31867771276851
lcl|NW_021693877.1_mrna_XM_029301006.1_636	2.65646297740462
lcl|NW_021693877.1_mrna_XM_029301013.1_638	4.7753678537071
lcl|NW_021693877.1_mrna_XM_029301023.1_637	0.806807938713469
lcl|NW_021693877.1_mrna_XM_029301036.1_639	6.14878763089208
lcl|NW_021693877.1_mrna_XM_029301047.1_646	0.446344232711451
lcl|NW_021693877.1_mrna_XM_029301051.1_668	4.87937355559388
lcl|NW_021693877.1_mrna_XM_029301057.1_645	3.00678354992826
lcl|NW_021693877.1_mrna_XM_029301064.1_647	2.03832417320872
lcl|NW_021693877.1_mrna_XM_029301074.1_648	1.23858301152361
lcl|NW_021693877.1_mrna_XM_029301087.1_649	5.97997861792317
lcl|NW_021693877.1_mrna_XM_029301098.1_650	1.8549149417395
lcl|NW_021693877.1_mrna_XM_029301106.1_651	2.41812947648882
lcl|NW_021693877.1_mrna_XM_029301115.1_653	0.70212751702319
lcl|NW_021693877.1_mrna_XM_029301120.1_654	1.35023545585936
lcl|NW_021693877.1_mrna_XM_029301126.1_656	2.24260902438406
lcl|NW_021693877.1_mrna_XM_029301131.1_661	0.948801275797107
lcl|NW_021693877.1_mrna_XM_029301138.1_663	0.798995469424316
lcl|NW_021693877.1_mrna_XM_029301141.1_593	1.08911832328674
lcl|NW_021693877.1_mrna_XM_029301144.1_662	0.366863459121156
lcl|NW_021693877.1_mrna_XM_029301152.1_664	0.440972238228436
lcl|NW_021693877.1_mrna_XM_029301163.1_659	4.7248845498023
lcl|NW_021693877.1_mrna_XM_029301170.1_660	1.92631182581307
lcl|NW_021693877.1_mrna_XM_029301179.1_666	3.19820854183165
lcl|NW_021693877.1_mrna_XM_029301185.1_665	3.80143379146704
lcl|NW_021693877.1_mrna_XM_029301202.1_674	1.19989751369776
lcl|NW_021693877.1_mrna_XM_029301213.1_675	0.395622511927383
lcl|NW_021693877.1_mrna_XM_029301232.1_595	5.41294391727001
lcl|NW_021693877.1_mrna_XM_029301360.1_19	5.15289632955259
lcl|NW_021693877.1_mrna_XM_029301361.1_589	0.310136206697128
lcl|NW_021693877.1_mrna_XM_029301465.1_591	0.422877800266113
lcl|NW_021693877.1_mrna_XM_029301518.1_590	0.655520436605692
lcl|NW_021693877.1_mrna_XM_029301642.1_252	0.239756166734984
lcl|NW_021693877.1_mrna_XM_029301713.1_253	0.159083507498353
lcl|NW_021693877.1_mrna_XM_029301814.1_249	0.460147311936537
lcl|NW_021693877.1_mrna_XM_029301905.1_250	0.329170052650143
lcl|NW_021693877.1_mrna_XM_029301997.1_353	1.26190484482162
lcl|NW_021693877.1_mrna_XM_029302092.1_403	0.124411212388078
lcl|NW_021693877.1_mrna_XM_029302185.1_404	0.167998324378647
lcl|NW_021693877.1_mrna_XM_029302286.1_460	5.95012799121479
lcl|NW_021693877.1_mrna_XM_029302369.1_83	6.28744070126385
lcl|NW_021693877.1_mrna_XM_029302408.1_578	0.0446981521027378
lcl|NW_021693877.1_mrna_XM_029302516.1_584	0.0483326139567539
lcl|NW_021693877.1_mrna_XM_029302595.1_585	0.84320150433426
lcl|NW_021693877.1_mrna_XM_029302688.1_586	0.0474481335021363
lcl|NW_021693877.1_mrna_XM_029302884.1_622	0.33696363697746
lcl|NW_021693877.1_mrna_XM_029302995.1_587	0.0337725429467246
lcl|NW_021693877.1_mrna_XM_029303108.1_592	0.0600895471254246
lcl|NW_021693877.1_mrna_XM_029303198.1_615	0.150386619393818
lcl|NW_021693877.1_mrna_XM_029303289.1_617	0.203454262395814
lcl|NW_021693877.1_mrna_XM_029303348.1_84	4.78967111392964
lcl|NW_021693877.1_mrna_XM_029303389.1_619	0.850164667363141
lcl|NW_021693877.1_mrna_XM_029303513.1_621	0.181307120661519
lcl|NW_021693877.1_mrna_XM_029303633.1_628	1.09615978907876
lcl|NW_021693877.1_mrna_XM_029303736.1_667	6.76906759168841
lcl|NW_021693877.1_mrna_XM_029303929.1_588	0.0828596940661836
lcl|NW_021693877.1_mrna_XM_029304096.1_581	0.401680632021328
lcl|NW_021693877.1_mrna_XM_029304268.1_631	0.760782990352299
lcl|NW_021693877.1_mrna_XM_029304354.1_657	0.836192173464718
lcl|NW_021693877.1_mrna_XM_029304372.1_107	7.1651131917578
lcl|NW_021693877.1_mrna_XM_029304435.1_594	0.1373681765102
lcl|NW_021693877.1_mrna_XM_029304585.1_582	0.513717283805779
lcl|NW_021693877.1_mrna_XM_029304707.1_560	0.563586208286719
lcl|NW_021693877.1_mrna_XM_029304827.1_4	4.28586573989159
lcl|NW_021693877.1_mrna_XM_029304936.1_9	0.984456768497441
lcl|NW_021693877.1_mrna_XM_029305018.1_11	2.19627357513494
lcl|NW_021693877.1_mrna_XM_029305100.1_108	5.46453416137791
lcl|NW_021693877.1_mrna_XM_029305101.1_10	0.713905388384762
lcl|NW_021693877.1_mrna_XM_029305186.1_12	3.48542473252292
lcl|NW_021693877.1_mrna_XM_029305283.1_8	0.297196547581869
lcl|NW_021693877.1_mrna_XM_029305354.1_7	5.83892539570527
lcl|NW_021693877.1_mrna_XM_029305463.1_6	6.5804186698271
lcl|NW_021693877.1_mrna_XM_029305577.1_13	7.38762040883857
lcl|NW_021693877.1_mrna_XM_029305789.1_110	5.12245257856517
lcl|NW_021693877.1_mrna_XM_029305931.1_18	2.92499163728306
lcl|NW_021693877.1_mrna_XM_029306054.1_20	1.69161186932679
lcl|NW_021693877.1_mrna_XM_029306173.1_22	1.94824893113351
lcl|NW_021693877.1_mrna_XM_029306226.1_21	1.14042703150256
lcl|NW_021693877.1_mrna_XM_029306298.1_23	2.47343018401586
lcl|NW_021693877.1_mrna_XM_029306383.1_25	3.87835537832226
lcl|NW_021693877.1_mrna_XM_029306434.1_109	3.00441987787633
lcl|NW_021693877.1_mrna_XM_029306467.1_24	6.2153128156363
lcl|NW_021693877.1_mrna_XM_029306561.1_26	5.96872836938327
lcl|NW_021693877.1_mrna_XM_029306661.1_29	4.61565603283588
lcl|NW_021693877.1_mrna_XM_029306744.1_27	6.12056338791574
lcl|NW_021693877.1_mrna_XM_029306805.1_28	2.04803465255127
lcl|NW_021693877.1_mrna_XM_029306894.1_31	3.0272215146857
lcl|NW_021693877.1_mrna_XM_029307064.1_32	3.61381569985824
lcl|NW_021693877.1_mrna_XM_029307131.1_33	5.85055292813116
lcl|NW_021693877.1_mrna_XM_029307219.1_40	7.60169525564254
lcl|NW_021693877.1_mrna_XM_029307343.1_39	1.90220843034675
lcl|NW_021693877.1_mrna_XM_029307415.1_159	3.48423045132966
lcl|NW_021693877.1_mrna_XM_029307416.1_38	5.27545514739962
lcl|NW_021693877.1_mrna_XM_029307507.1_35	4.34046696600622
lcl|NW_021693877.1_mrna_XM_029307588.1_36	5.18036628102177
lcl|NW_021693877.1_mrna_XM_029307695.1_34	3.75297577161369
lcl|NW_021693877.1_mrna_XM_029307809.1_37	6.42231049069122
lcl|NW_021693877.1_mrna_XM_029307890.1_41	3.37180216074024
lcl|NW_021693877.1_mrna_XM_029307943.1_42	2.56153707454353
lcl|NW_021693877.1_mrna_XM_029308067.1_160	3.2047109386937
lcl|NW_021693877.1_mrna_XM_029308068.1_43	4.65714532556757
lcl|NW_021693877.1_mrna_XM_029308178.1_61	4.79462137310505
lcl|NW_021693877.1_mrna_XM_029308286.1_62	3.43320759683237
lcl|NW_021693877.1_mrna_XM_029308368.1_63	3.74149787621713
lcl|NW_021693877.1_mrna_XM_029308464.1_56	5.64850071734765
lcl|NW_021693877.1_mrna_XM_029308577.1_46	1.61749449426857
lcl|NW_021693877.1_mrna_XM_029308631.1_54	0.561545652282974
lcl|NW_021693877.1_mrna_XM_029308688.1_49	1.46126551575294
lcl|NW_021693877.1_mrna_XM_029308756.1_47	0.222253596700847
lcl|NW_021693877.1_mrna_XM_029308840.1_52	2.97910411790036
lcl|NW_021693877.1_mrna_XM_029308912.1_51	0.947877377036284
lcl|NW_021693877.1_mrna_XM_029308971.1_53	0.665592337146893
lcl|NW_021693877.1_mrna_XM_029309039.1_48	0.599382327158918
lcl|NW_021693877.1_mrna_XM_029309082.1_181	5.99600835880648
lcl|NW_021693877.1_mrna_XM_029309122.1_55	1.58146587583919
lcl|NW_021693877.1_mrna_XM_029309203.1_45	1.86732638490347
lcl|NW_021693877.1_mrna_XM_029309285.1_50	2.92763454035739
lcl|NW_021693877.1_mrna_XM_029309406.1_64	4.4362375515382
lcl|NW_021693877.1_mrna_XM_029309506.1_44	6.70329021931509
lcl|NW_021693877.1_mrna_XM_029309592.1_59	2.60605927091588
lcl|NW_021693877.1_mrna_XM_029309671.1_58	1.31511990890006
lcl|NW_021693877.1_mrna_XM_029309783.1_60	3.33332908652782
lcl|NW_021693877.1_mrna_XM_029309878.1_57	2.2894141071007
lcl|NW_021693877.1_mrna_XM_029309993.1_69	0.201586485678541
lcl|NW_021693877.1_mrna_XM_029310060.1_70	1.35333666732951
