target_id	SRR37065510	SRR37065507	SRR37065513
lcl|NC_037638.1_miscrna_XR_003306122.1_736	1.43308656729364	1.33685002005676	0.757227086564613
lcl|NC_037638.1_miscrna_XR_003306123.1_735	1.54998396700525	1.72503598954945	0.830605229690024
lcl|NC_037638.1_miscrna_XR_003306147.1_1074	0	0	0
lcl|NC_037638.1_miscrna_XR_003306171.1_535	0.689290013450165	0.915857991972499	0
lcl|NC_037638.1_miscrna_XR_003306246.1_3634	0	0	0
lcl|NC_037638.1_miscrna_XR_003306247.1_3635	0.145777297775844	0	0
lcl|NC_037638.1_miscrna_XR_003306248.1_3633	0	0	0
lcl|NC_037638.1_miscrna_XR_003306261.1_3639	1.33590152724235e-07	0	0
lcl|NC_037638.1_miscrna_XR_003306262.1_3640	0	0.478746770217509	0
lcl|NC_037638.1_miscrna_XR_003306263.1_3641	0.382849913351254	0	0
lcl|NC_037638.1_miscrna_XR_003306264.1_3637	0	0	0
lcl|NC_037638.1_miscrna_XR_003306265.1_3638	0.107679386369735	0.0783227509855351	0.0680645012856897
lcl|NC_037638.1_miscrna_XR_003306470.1_961	0.351604575884966	0.631738993069747	0.0303971115949392
lcl|NC_037638.1_miscrna_XR_003306492.1_181	2.71567122856781	3.58709752495246	1.67883414263508
lcl|NC_037638.1_miscrna_XR_003306504.1_2784	4.31540973174755	3.68908699411538	2.7086466339488
lcl|NC_037638.1_miscrna_XR_003306507.1_2159	0	0	0
lcl|NC_037638.1_miscrna_XR_003306508.1_2160	3.34890412049524	1.95974164126773	1.80846301206573
lcl|NC_037638.1_miscrna_XR_003306509.1_2158	0	0	0
lcl|NC_037638.1_miscrna_XR_003306514.1_1503	4.0593016882655	2.18877095374623	1.92965526994802
lcl|NC_037638.1_miscrna_XR_003306519.1_2810	2.12450188760851	1.73942043874479	2.56151877516505
lcl|NC_037638.1_miscrna_XR_003306520.1_2829	2.26332889586339	1.32421414332859	1.17122656046769
lcl|NC_037638.1_miscrna_XR_003306521.1_2811	0	0.126045146345952	0
lcl|NC_037638.1_miscrna_XR_003306528.1_3608	0	0	0
lcl|NC_037638.1_miscrna_XR_003306541.1_1789	5.76650295542015	7.1303259378932	4.14808235615077
lcl|NC_037638.1_miscrna_XR_003306542.1_1788	4.57033576244423	2.60423399433846	1.88111628193502
lcl|NC_037638.1_miscrna_XR_003306546.1_1621	0	0	0.000972302970630573
lcl|NC_037638.1_miscrna_XR_407453.3_108	4.25479591435069	3.24543397554272	3.22012533449208
lcl|NC_037638.1_miscrna_XR_407471.3_106	2.98048642247343	4.06957280248576	1.93416828688274
lcl|NC_037638.1_miscrna_XR_409249.3_479	2.35137418934964	1.7240701816202	2.72282112638316
lcl|NC_037638.1_miscrna_XR_409250.3_499	3.51849168015187	4.44097489836856	1.71214319128265
lcl|NC_037638.1_miscrna_XR_409251.3_498	4.51684733994455	3.49095793008883	2.5671396289839
lcl|NC_037638.1_miscrna_XR_409609.3_1003	2.29709374394977	3.65193175158254	1.73724015787679
lcl|NC_037638.1_miscrna_XR_409664.3_775	1.0587083650509	2.27192491965513	1.11456995528676
lcl|NC_037638.1_miscrna_XR_411118.3_1308	0	0.366486745491846	0
lcl|NC_037638.1_miscrna_XR_411119.3_1311	0.403723052300339	0	0
lcl|NC_037638.1_miscrna_XR_411120.3_1309	1.0724734416721	1.18787798006696	0.569688876477724
lcl|NC_037638.1_miscrna_XR_411121.3_1305	0.488100606151186	0.560411529677685	0.169621689255361
lcl|NC_037638.1_miscrna_XR_411122.3_1310	0	0.0870428535485264	0.168128903489257
lcl|NC_037638.1_miscrna_XR_411126.3_1247	1.5833904124904	1.43326820328884	2.37347224583647
lcl|NC_037638.1_miscrna_XR_411252.3_1474	0.578011624868233	1.7013395409497	0.794259750527442
lcl|NC_037638.1_miscrna_XR_411584.2_1618	1.85084310559398	3.3409225404453	1.62029367446893
lcl|NC_037638.1_miscrna_XR_411585.3_1620	1.62596927019177	0.484244110403814	0.746492328952671
lcl|NC_037638.1_miscrna_XR_411589.2_1605	2.27093906808467	1.40523266646829	1.25295033157247
lcl|NC_037638.1_miscrna_XR_411591.3_1596	0	0	0
lcl|NC_037638.1_miscrna_XR_411592.3_1595	0.247981001817095	0.424616111779749	0.893006495246734
lcl|NC_037638.1_miscrna_XR_411753.3_1969	0.699262306582801	1.28924917740482	0
lcl|NC_037638.1_miscrna_XR_412110.3_2560	0.581474613587672	0	0
lcl|NC_037638.1_miscrna_XR_412111.3_2561	0	0	1.43019576863358
lcl|NC_037638.1_miscrna_XR_412124.3_2614	3.25800253868895	4.23130898692923	1.84203092735419
lcl|NC_037638.1_miscrna_XR_412146.3_2723	0.775858114251385	0.905036147271226	2.19839219995342
lcl|NC_037638.1_miscrna_XR_412196.3_3390	2.37028236394996	1.79349913214089	1.10837383722725
lcl|NC_037638.1_miscrna_XR_412197.2_3500	0	0	0
lcl|NC_037638.1_miscrna_XR_412198.2_3492	3.30031988545036	2.30815846413462	0.869632913376782
lcl|NC_037638.1_miscrna_XR_412205.3_3529	5.45717163173411	6.61084199825577	5.00537840266499
lcl|NC_037638.1_mrna_NM_001011594.1_2449	0	0	0
lcl|NC_037638.1_mrna_NM_001011636.1_733	8.12601688711935	9.38805077544492	7.52943870265887
lcl|NC_037638.1_mrna_NM_001012429.1_892	9.69455089183409	10.9496571662181	8.57045169006501
lcl|NC_037638.1_mrna_NM_001012963.1_3525	0	0	1.38871392400952
lcl|NC_037638.1_mrna_NM_001037318.2_3615	1.63518136534696	1.00473442148137	0.338841521896066
lcl|NC_037638.1_mrna_NM_001040255.1_3679	0	0	0
lcl|NC_037638.1_mrna_NM_001040264.1_506	3.78203496695704	3.67562066718922	4.6044636405701
lcl|NC_037638.1_mrna_NM_001077819.1_3496	6.73363650956301	7.65532750587464	5.370243780243
lcl|NC_037638.1_mrna_NM_001077823.2_198	8.88618925072202	7.51317027212141	6.85302416854935
lcl|NC_037638.1_mrna_NM_001078661.1_3498	3.53810337991873	3.30697336365889	3.22690212770169
lcl|NC_037638.1_mrna_NM_001080205.1_1063	3.63589973608119	4.74946593478987	2.90181155882477
lcl|NC_037638.1_mrna_NM_001098219.1_2556	0.533745415445291	0.244463945380473	0.187912899523691
lcl|NC_037638.1_mrna_NM_001113739.1_2179	0	0	0
lcl|NC_037638.1_mrna_NM_001115078.1_2414	1.00566207607959	1.38216694322484	0.326671192589999
lcl|NC_037638.1_mrna_NM_001134934.1_3275	2.25393074176135	2.59970923560187	2.8599199724046
lcl|NC_037638.1_mrna_NM_001134940.1_815	0	0	0
lcl|NC_037638.1_mrna_NM_001134942.1_816	5.98368631030036	4.6313407112463	4.10254035386012
lcl|NC_037638.1_mrna_NM_001134943.1_812	0.505727058798114	0	0
lcl|NC_037638.1_mrna_NM_001136187.1_2855	7.34933325786638	7.28584388527875	7.88551696981551
lcl|NC_037638.1_mrna_NM_001141964.1_103	8.05621358111387	9.25593107684841	6.42970631228458
lcl|NC_037638.1_mrna_NM_001143921.1_1384	6.04022609625009	7.35728630289806	3.92331417098456
lcl|NC_037638.1_mrna_NM_001145735.2_675	0	0	0
lcl|NC_037638.1_mrna_NM_001145738.1_724	1.70384385624535	2.34383347886276	1.0473523924845
lcl|NC_037638.1_mrna_NM_001160048.1_3645	8.15551411989354	6.92129940890985	6.59309974985188
lcl|NC_037638.1_mrna_NM_001160050.1_730	10.4007939312034	11.7442913906974	8.94667339440984
lcl|NC_037638.1_mrna_NM_001178021.1_2373	10.669588582241	9.47936161584909	8.62967396966572
lcl|NC_037638.1_mrna_NM_001178022.1_2374	0	0	0
lcl|NC_037638.1_mrna_NM_001178025.1_748	1.443594387835	1.25339901390241	0.71284660218386
lcl|NC_037638.1_mrna_NM_001178026.1_749	7.88661678542398	7.97161206361139	8.62072046089851
lcl|NC_037638.1_mrna_NM_001178047.1_3311	5.74162974952678	5.64508730491933	6.92347551101019
lcl|NC_037638.1_mrna_NM_001190814.1_2985	13.260500116254	11.6933433799748	11.6233360054066
lcl|NC_037638.1_mrna_NM_001190920.1_2089	0.965970760585917	2.41770926395179	0
lcl|NC_037638.1_mrna_NM_001204751.1_109	1.45560104879627	2.22306899766508	1.02943273568435
lcl|NC_037638.1_mrna_NM_001205223.1_2904	3.51072678288512	1.16645705797329	1.9043944778818
lcl|NC_037638.1_mrna_NM_001214904.1_294	4.57392962460653	3.75620130250562	3.38970080975203
lcl|NC_037638.1_mrna_NM_001220486.1_3643	3.37658134260033	4.54624607196459	2.92129102714562
lcl|NC_037638.1_mrna_NM_001220487.1_3644	1.98591540766533	1.81013726522497	1.78823230467097
lcl|NC_037638.1_mrna_NM_001242434.1_3705	5.56058573121672	4.08383746100538	3.54997522773807
lcl|NC_037638.1_mrna_NM_001242435.1_3706	2.39486844063659	3.56201506087393	2.08664135770563
lcl|NC_037638.1_mrna_NM_001242554.1_10	2.67052129688841	4.93741827904599	2.49825620568797
lcl|NC_037638.1_mrna_NM_001242555.1_2079	4.20578271023764	2.80134464643918	2.75634765809205
lcl|NC_037638.1_mrna_NM_001242556.1_324	2.64513128978609	1.63512885676079	1.81659043780678
lcl|NC_037638.1_mrna_NM_001242577.1_2851	4.02117571750507	5.07452260480993	3.39927826211925
lcl|NC_037638.1_mrna_NM_001242578.1_2854	2.00473006183363	2.38240185591156	1.24637230118172
lcl|NC_037638.1_mrna_NM_001252430.1_1162	2.88437398650455	3.86552660181015	3.0940834633516
lcl|NC_037638.1_mrna_NM_001252432.1_2876	0	0	0
lcl|NC_037638.1_mrna_NM_001256038.1_2999	3.52804089759534	3.64407709756548	4.28506964816707
lcl|NC_037638.1_mrna_NM_001278329.1_2109	4.41553808082192	3.173056999409	2.3378545574289
lcl|NC_037638.1_mrna_NM_001278334.1_3220	3.83284566255331	5.06896293220499	3.23264720980005
lcl|NC_037638.1_mrna_NM_001278335.1_3388	2.21815339070153	3.15737112142156	1.75626785196378
lcl|NC_037638.1_mrna_NM_001278336.1_3394	2.18609241921667	2.8570829018729	1.44511129771398
lcl|NC_037638.1_mrna_NM_001278338.1_3199	0.481494036589701	0.750292930849537	0.558642174671398
lcl|NC_037638.1_mrna_NM_001305884.1_946	0.547824155065626	0.82411953887255	0.443611473583124
lcl|NC_037638.1_mrna_NM_001327947.1_2137	8.55359176603208	9.87905287544466	7.0976186751802
lcl|NC_037638.1_mrna_NM_001327948.1_2503	0.0091020039326229	0	0.231831957865113
lcl|NC_037638.1_mrna_NM_001327949.1_2497	0.0733769803444145	0	0
lcl|NC_037638.1_mrna_NM_001327952.1_2500	0	0	0.527676385551877
lcl|NC_037638.1_mrna_NM_001327956.1_2496	0	0.0940976585130314	0.103038294485688
lcl|NC_037638.1_mrna_NM_001327962.1_2576	0	0	0
lcl|NC_037638.1_mrna_XM_001119847.5_1010	1.83634338593428	1.22957928529666	2.33959007168421
lcl|NC_037638.1_mrna_XM_001119891.5_3522	6.99388991706832	5.72928325403532	4.99680826109434
lcl|NC_037638.1_mrna_XM_001119897.5_2062	3.28416497830612	4.15756700353218	2.02366443729025
lcl|NC_037638.1_mrna_XM_001119899.5_1737	5.86318669225744	4.43613735302129	3.67567713963423
lcl|NC_037638.1_mrna_XM_001119900.5_1011	8.42447432203823	7.18570904509533	6.25030904378856
lcl|NC_037638.1_mrna_XM_001119904.4_3526	0.176873595644221	0.575166461924749	0.271932032741545
lcl|NC_037638.1_mrna_XM_001119937.5_1945	6.57435072565593	7.60996469549729	5.6206953573378
lcl|NC_037638.1_mrna_XM_001119959.5_309	4.59831098240525	3.69624359331383	1.55792206484338
lcl|NC_037638.1_mrna_XM_001119962.5_734	3.56778295337974	3.60893012525038	4.03824523299151
lcl|NC_037638.1_mrna_XM_001119963.5_1455	1.59664146563766	1.05289491186259	0.49216423995101
lcl|NC_037638.1_mrna_XM_001119965.5_3005	0.146099066927491	0	0
lcl|NC_037638.1_mrna_XM_001119966.5_3133	0.155650502763585	0.371654429688586	0.0389296635590147
lcl|NC_037638.1_mrna_XM_001119967.5_3221	0.647540793593093	0.619151600315115	0.441552554155399
lcl|NC_037638.1_mrna_XM_001120029.5_2405	0.0884616187489232	0	0
lcl|NC_037638.1_mrna_XM_001120030.5_2518	1.71823640721177	3.63167043315152	2.36733314540488e-09
lcl|NC_037638.1_mrna_XM_001120032.5_3134	9.02621337843848	9.10494493862097	10.2164649098921
lcl|NC_037638.1_mrna_XM_001120086.4_742	6.49660543259144	7.69728458496164	5.7151568712541
lcl|NC_037638.1_mrna_XM_001120089.5_3223	3.85962523899485	4.87258344754186	2.60474370397229
lcl|NC_037638.1_mrna_XM_001120132.5_2456	5.77593019332478	5.78799573075664	5.54849373790515
lcl|NC_037638.1_mrna_XM_001120148.5_745	5.16695591277246	6.29789901992587	4.15688410906968
lcl|NC_037638.1_mrna_XM_001120149.5_1016	4.44349046289645	4.58361656867259	5.2041015272533
lcl|NC_037638.1_mrna_XM_001120151.3_1916	4.98387062695011	5.05556527754882	5.52342775312187
lcl|NC_037638.1_mrna_XM_001120153.5_2738	2.56374968155104	3.02233961631161	4.48012916062191
lcl|NC_037638.1_mrna_XM_001120186.5_2457	6.29660422225726	5.34590292590966	4.84120565366969
lcl|NC_037638.1_mrna_XM_001120202.5_719	5.02346589224454	5.11768482898582	5.13089948074268
lcl|NC_037638.1_mrna_XM_001120208.5_2409	1.39825615484373	1.6540489111227e-09	0.404079785917695
lcl|NC_037638.1_mrna_XM_001120239.5_2900	4.75356475800859	4.76699801781811	5.36463781001504
lcl|NC_037638.1_mrna_XM_001120268.5_2411	1.58091001578831	1.83511854197691	1.96075015351082
lcl|NC_037638.1_mrna_XM_001120346.5_2461	1.35055055391341	0.937178322847369	1.09556835384693
lcl|NC_037638.1_mrna_XM_001120347.5_3186	5.70453367743407	4.51741070666715	4.22852595428316
lcl|NC_037638.1_mrna_XM_001120360.5_3470	10.5107719755725	10.6189955815424	10.5700202856127
lcl|NC_037638.1_mrna_XM_001120364.5_325	11.1658600921121	12.5400520368107	9.84556131357565
lcl|NC_037638.1_mrna_XM_001120404.5_694	8.22713004593002	9.42093774070497	7.17014872560117
lcl|NC_037638.1_mrna_XM_001120419.5_361	10.6217902474576	11.9252502854507	9.51385816981071
lcl|NC_037638.1_mrna_XM_001120425.5_970	6.45103522280537	7.78700497670456	5.74920305022781
lcl|NC_037638.1_mrna_XM_001120426.5_221	1.73486027958556	1.76070374453125	2.20745213352436
lcl|NC_037638.1_mrna_XM_001120479.4_2989	8.45155139475188	9.78152499018372	7.71177234009658
lcl|NC_037638.1_mrna_XM_001120482.5_969	5.27513382673224	4.21609176611061	3.9072036761433
lcl|NC_037638.1_mrna_XM_001120484.5_2420	4.41993816105822	4.54739586907579	4.99296434564427
lcl|NC_037638.1_mrna_XM_001120512.5_2222	4.42667748898075	4.42716145420417	4.7018589672961
lcl|NC_037638.1_mrna_XM_001120526.5_1935	4.57471289112373	3.57326003148212	3.00036745967798
lcl|NC_037638.1_mrna_XM_001120529.4_3028	5.96649494439162	7.15460083885738	4.70622331768124
lcl|NC_037638.1_mrna_XM_001120530.5_3259	6.76323826248569	7.66567810857408	5.50968850403041
lcl|NC_037638.1_mrna_XM_001120565.5_85	1.40529366642607	1.91097559987901	1.92221594916289
lcl|NC_037638.1_mrna_XM_001120572.5_2200	6.56431270381303	7.8766376901498	5.66871676730048
lcl|NC_037638.1_mrna_XM_001120612.4_503	6.31632771536793	6.40212382441101	6.85795772473866
lcl|NC_037638.1_mrna_XM_001120613.5_952	11.4687868306538	12.7170234115582	10.0643124091066
lcl|NC_037638.1_mrna_XM_001120657.5_1481	1.45804340017194	1.34640604531782	2.19457574883078
lcl|NC_037638.1_mrna_XM_001120658.5_2218	2.54160523413618	3.52232649158538	1.95400576274601
lcl|NC_037638.1_mrna_XM_001120659.5_2426	3.0746163214555	3.38649205816529	3.8151818838197
lcl|NC_037638.1_mrna_XM_001120660.5_2557	3.27297989841609	4.40711181259698	2.02811873979464
lcl|NC_037638.1_mrna_XM_001120697.5_505	3.2066245368511	4.2236573680055	2.17339236998645
lcl|NC_037638.1_mrna_XM_001120698.5_2219	0.0309326616971721	0.0318883554295194	0
lcl|NC_037638.1_mrna_XM_001120804.5_2575	0	0	0
lcl|NC_037638.1_mrna_XM_001120805.5_2640	5.34585576900698	4.30323392795878	3.71752667980529
lcl|NC_037638.1_mrna_XM_001120845.5_2377	4.21312237496356	5.0919577040086	3.41997363491201
lcl|NC_037638.1_mrna_XM_001120889.5_2386	5.26754277299304	6.43511147493379	4.2563348703579
lcl|NC_037638.1_mrna_XM_001120893.5_2587	0	0	0
lcl|NC_037638.1_mrna_XM_001120930.5_2271	5.76662232032396	4.62956462968079	4.14754264598943
lcl|NC_037638.1_mrna_XM_001120937.5_264	1.15256563341472	0.591267973927497	0.646480802516226
lcl|NC_037638.1_mrna_XM_001120941.5_3671	5.40560301359513	5.59076479255726	5.86222304141742
lcl|NC_037638.1_mrna_XM_001120969.5_3049	1.89993906289185	2.97945800291053	1.70056366806051
lcl|NC_037638.1_mrna_XM_001120991.5_3169	2.88693261786007	4.00559689015692	2.44204188880526
lcl|NC_037638.1_mrna_XM_001121025.5_290	7.66828370162416	7.82184024139991	7.96731927854792
lcl|NC_037638.1_mrna_XM_001121032.5_3290	4.32217369958928	3.8405284427869	5.15948396147552
lcl|NC_037638.1_mrna_XM_001121064.5_1975	0.0800740819379457	0.34226135566662	0
lcl|NC_037638.1_mrna_XM_001121102.5_1687	3.11320091890464	4.26962323338866	2.18728640929196
lcl|NC_037638.1_mrna_XM_001121110.5_1518	3.23510163276501	2.21681865948427	1.15268328562475
lcl|NC_037638.1_mrna_XM_001121112.5_3059	0.735447581653972	0.354823946736427	0.188524424650401
lcl|NC_037638.1_mrna_XM_001121147.5_1519	2.0294555587705	3.08002265078305	1.81388651617806
lcl|NC_037638.1_mrna_XM_001121151.5_3191	3.27333832642799	3.1948176362283	2.72039360102256
lcl|NC_037638.1_mrna_XM_001121177.5_561	4.8164988912504	3.6093633656266	3.03722644545239
lcl|NC_037638.1_mrna_XM_001121180.4_2616	5.14523268191933	4.00169246972888	2.69388547675494
lcl|NC_037638.1_mrna_XM_001121241.5_2669	8.67882633170317	8.70844488823214	8.96197240062601
lcl|NC_037638.1_mrna_XM_001121269.5_564	5.16906701451315	3.86998717276646	3.5516194842354
