target_id	whole cleanly-dissected brains
lcl|NW_011929818.1_mrna_XM_011639286.2_89	3.40005775538961
lcl|NW_011929818.1_mrna_XM_011639407.2_90	4.25223705098414
lcl|NW_011929818.1_mrna_XM_011639491.1_91	1.12062422235148
lcl|NW_011929818.1_mrna_XM_011639603.1_92	4.66672557287666
lcl|NW_011929818.1_mrna_XM_011639722.2_94	1.48972591683807
lcl|NW_011929818.1_mrna_XM_011639838.2_93	5.25542195572597
lcl|NW_011929818.1_mrna_XM_011639953.1_96	1.56541149625957
lcl|NW_011929818.1_mrna_XM_011640074.1_95	5.44616135462351
lcl|NW_011929818.1_mrna_XM_011640189.1_97	4.53096725809284
lcl|NW_011929818.1_mrna_XM_025218525.1_86	4.1718214763845
lcl|NW_011929820.1_mrna_XM_011640793.1_102	0.071943267773124
lcl|NW_011929820.1_mrna_XM_025218608.1_100	0.167872431509551
lcl|NW_011929830.1_mrna_XM_011641008.2_105	4.6307326814472
lcl|NW_011929832.1_mrna_XM_011641118.1_106	3.51528208354967
lcl|NW_011929846.1_mrna_XM_011641237.2_107	4.9355582060058
lcl|NW_011929848.1_mrna_XM_011641360.1_109	5.60475287910392
lcl|NW_011929848.1_mrna_XM_011641488.2_108	0.0574341196362446
lcl|NW_011929849.1_mrna_XM_011641610.1_111	0.193748635142761
lcl|NW_011929849.1_mrna_XM_011641731.2_110	0.142574632336755
lcl|NW_011929871.1_mrna_XM_011641976.2_112	0.0600844322827896
lcl|NW_011929875.1_mrna_XM_011642174.1_113	0.0876451827373805
lcl|NW_011929875.1_ncrna_XR_968075.1_114	0.748616799253155
lcl|NW_011929879.1_mrna_XM_011642416.2_115	4.77159872542876
lcl|NW_011929879.1_mrna_XM_011642537.1_118	2.02927511165167
lcl|NW_011929879.1_mrna_XM_011642621.2_116	1.56910356392701
lcl|NW_011929879.1_mrna_XM_011642704.2_117	1.24191066541782
lcl|NW_011929879.1_mrna_XM_011642781.2_119	0.668115897096511
lcl|NW_011929879.1_mrna_XM_011642843.1_120	3.34123035068495
lcl|NW_011929879.1_mrna_XM_011642963.2_121	4.81828996433469
lcl|NW_011929879.1_mrna_XM_011643149.1_127	6.84429169509013e-07
lcl|NW_011929879.1_mrna_XM_011643219.2_124	2.45974782038227e-09
lcl|NW_011929879.1_mrna_XM_011643299.2_125	0.0183698345126765
lcl|NW_011929879.1_mrna_XM_011643381.2_126	0.0220852641610233
lcl|NW_011929879.1_mrna_XM_011643459.1_123	0.0627626927342416
lcl|NW_011929904.1_mrna_XM_011643580.2_128	4.87108351607258
lcl|NW_011929904.1_mrna_XM_011643711.2_130	5.02597510128798
lcl|NW_011929904.1_ncrna_XR_003096810.1_129	2.46660302581452
lcl|NW_011929907.1_mrna_XM_025219126.1_131	0.102250347575874
lcl|NW_011929910.1_mrna_XM_011643941.2_132	0.0160096024445349
lcl|NW_011929911.1_ncrna_XR_968200.1_133	0.467333589453008
lcl|NW_011929919.1_mrna_XM_025219183.1_134	2.28196162053313
lcl|NW_011929920.1_ncrna_XR_003096825.1_135	4.11164950249582
lcl|NW_011929931.1_mrna_XM_011645093.1_138	5.49272512633876
lcl|NW_011929931.1_mrna_XM_011645319.2_139	9.18381913390814
lcl|NW_011929931.1_mrna_XM_011645437.2_141	6.70409809068022
lcl|NW_011929931.1_mrna_XM_011645518.2_140	4.06168005232669
lcl|NW_011929931.1_mrna_XM_025219369.1_136	2.71939956346686
lcl|NW_011929931.1_mrna_XM_025219389.1_137	4.01284281470562
lcl|NW_011929934.1_mrna_XM_011645640.1_142	4.66447540649862
lcl|NW_011929936.1_ncrna_XR_968311.1_143	4.45690547521915
lcl|NW_011929937.1_mrna_XM_011645837.2_145	6.57003512182821
lcl|NW_011929937.1_mrna_XM_011645962.2_146	5.54196657034294
lcl|NW_011929937.1_mrna_XM_011646084.2_147	8.04418699324457
lcl|NW_011929937.1_mrna_XM_011646207.1_144	0.356627254686947
lcl|NW_011929949.1_mrna_XM_011646434.1_148	3.70872297400182
lcl|NW_011929952.1_mrna_XM_011646548.1_151	0.0412753544539499
lcl|NW_011929952.1_mrna_XM_011646634.2_149	1.01644489190345
lcl|NW_011929952.1_mrna_XM_025219565.1_150	4.05051238755858
lcl|NW_011929960.1_mrna_XM_011646956.1_152	4.90583918222078
lcl|NW_011929986.1_mrna_XM_011647074.1_153	6.03754664787063
lcl|NW_011929988.1_mrna_XM_011647188.2_154	4.93540581071172
lcl|NW_011929993.1_mrna_XM_011647303.2_155	0.606886837225633
lcl|NW_011929993.1_mrna_XM_011647380.2_156	3.09819648677296
lcl|NW_011929993.1_mrna_XM_011647495.2_158	4.20670038297562
lcl|NW_011929993.1_mrna_XM_011647576.2_159	8.39675374832754
lcl|NW_011929993.1_mrna_XM_025219719.1_157	3.47712183278462
lcl|NW_011929996.1_mrna_XM_011647694.2_160	0.620682882006242
lcl|NW_011930011.1_mrna_XM_011647800.1_161	1.95167361056022
lcl|NW_011930013.1_mrna_XM_011647916.1_163	4.26940792545564
lcl|NW_011930013.1_mrna_XM_011647994.1_162	6.2982903604391
lcl|NW_011930018.1_mrna_XM_011648230.1_164	1.43814917002911
lcl|NW_011930028.1_mrna_XM_011648404.1_167	0.903759332648944
lcl|NW_011930028.1_mrna_XM_011648416.2_165	5.6462961066223
lcl|NW_011930028.1_mrna_XM_011648435.2_166	5.62287075245247
lcl|NW_011930029.1_mrna_XM_025219852.1_169	0.484061619811005
lcl|NW_011930029.1_ncrna_XR_968479.2_168	0.8529092745957
lcl|NW_011930040.1_mrna_XM_011648453.2_170	5.16624424268635
lcl|NW_011930040.1_mrna_XM_011648463.2_171	2.88364557829015
lcl|NW_011930040.1_mrna_XM_011648475.1_172	5.32722505753002
lcl|NW_011930041.1_mrna_XM_011648487.1_174	0.0481011604891071
lcl|NW_011930041.1_mrna_XM_025219862.1_173	0.0309938250979454
lcl|NW_011930056.1_mrna_XM_011648549.1_175	0.0397600322079357
lcl|NW_011930060.1_mrna_XM_011648560.1_176	0.247449636831813
lcl|NW_011930063.1_trna_177	7.24790109477416
lcl|NW_011930065.1_mrna_XM_011648573.2_178	0.0670660697724833
lcl|NW_011930078.1_mrna_XM_011648610.2_180	2.47884890377532
lcl|NW_011930083.1_mrna_XM_011648633.1_186	6.07050602641894
lcl|NW_011930083.1_mrna_XM_011648645.2_185	7.52923224656399
lcl|NW_011930083.1_mrna_XM_011648655.2_184	4.20509492339633
lcl|NW_011930083.1_ncrna_XR_003096932.1_182	4.10384251735559
lcl|NW_011930083.1_ncrna_XR_968484.1_181	2.25043674648138
lcl|NW_011930083.1_ncrna_XR_968485.2_183	0.466440369236169
lcl|NW_011930096.1_mrna_XM_011648668.1_187	3.36702084261148
lcl|NW_011930096.1_mrna_XM_011648677.2_189	1.72519231238413
lcl|NW_011930096.1_mrna_XM_011648685.1_188	3.81761750690111
lcl|NW_011930099.1_mrna_XM_011648714.2_190	5.02580250362138
lcl|NW_011930119.1_mrna_XM_011648739.1_191	5.11164892610634
lcl|NW_011930129.1_mrna_XM_011648774.2_192	1.73342421607905
lcl|NW_011930130.1_mrna_XM_011648786.2_193	0.594519697541642
lcl|NW_011930130.1_mrna_XM_011648797.2_196	4.40761313906519
lcl|NW_011930130.1_mrna_XM_011648805.2_197	1.1509468004948
lcl|NW_011930130.1_mrna_XM_011648816.2_195	6.43328357337284
lcl|NW_011930130.1_mrna_XM_025219922.1_194	1.30491367286914
lcl|NW_011930137.1_mrna_XM_011648828.2_198	3.85668687680528
lcl|NW_011930156.1_mrna_XM_011648840.2_199	0.462158198500328
lcl|NW_011930164.1_mrna_XM_011648844.1_200	1.33779354171426
lcl|NW_011930175.1_mrna_XM_011648869.2_201	2.66767891046526
lcl|NW_011930176.1_mrna_XM_011648879.1_202	4.27664737637697
lcl|NW_011930177.1_trna_203	7.24812934583065
lcl|NW_011930180.1_mrna_XM_011648891.1_204	0.690477813813851
lcl|NW_011930187.1_mrna_XM_011648903.1_205	7.07502441531198
lcl|NW_011930189.1_mrna_XM_011648914.2_206	1.31535213709891
lcl|NW_011930189.1_ncrna_XR_968501.1_207	2.17045040032548
lcl|NW_011930190.1_mrna_XM_011648933.2_208	4.72151072876283
lcl|NW_011930194.1_mrna_XM_025219961.1_209	0.0791631090771828
lcl|NW_011930194.1_mrna_XM_025219963.1_210	0.186825411354446
lcl|NW_011930213.1_mrna_XM_011648988.1_211	5.83726283211998
lcl|NW_011930217.1_mrna_XM_011649006.2_214	2.10008460508254
lcl|NW_011930217.1_mrna_XM_011649015.2_216	4.81268620643336
lcl|NW_011930217.1_mrna_XM_011649024.2_213	2.06369516887885
lcl|NW_011930217.1_mrna_XM_011649033.2_215	1.59443082211306
lcl|NW_011930217.1_mrna_XM_011649045.2_217	5.9182310699294
lcl|NW_011930217.1_mrna_XM_011649054.2_218	6.01774103193793
lcl|NW_011930217.1_mrna_XM_011649065.2_220	6.40377886589078
lcl|NW_011930217.1_mrna_XM_011649091.1_219	6.46179170253605
lcl|NW_011930217.1_ncrna_XR_003096940.1_212	4.02827821151978
lcl|NW_011930219.1_mrna_XM_011649098.2_221	7.67347689836333
lcl|NW_011930224.1_mrna_XM_011649132.2_223	0.0128128879889859
lcl|NW_011930224.1_mrna_XM_011649164.1_226	0.0510197611266142
lcl|NW_011930224.1_mrna_XM_025219989.1_224	0.0183257069748398
lcl|NW_011930224.1_mrna_XM_025219992.1_225	0.90242124054864
lcl|NW_011930233.1_trna_227	0.605737733920504
lcl|NW_011930237.1_mrna_XM_011649184.2_228	7.06116426110813
lcl|NW_011930248.1_mrna_XM_011649196.1_229	3.57070488733914
lcl|NW_011930255.1_mrna_XM_011649212.2_230	4.5032265149541
lcl|NW_011930259.1_mrna_XM_011649219.2_231	7.1887532645083
lcl|NW_011930271.1_trna_232	0.145714171313147
lcl|NW_011930280.1_trna_233	3.28162084697309
lcl|NW_011930283.1_mrna_XM_011649240.1_234	5.20221296789155
lcl|NW_011930291.1_ncrna_XR_968548.1_235	4.98260728251396
lcl|NW_011930309.1_ncrna_XR_968551.2_236	1.79482398506728
lcl|NW_011930311.1_mrna_XM_011649289.1_237	2.81232953211797
lcl|NW_011930319.1_mrna_XM_011649304.1_238	3.7339627230874
lcl|NW_011930352.1_mrna_XM_011649353.2_239	7.0972261029424
lcl|NW_011930364.1_mrna_XM_011649363.2_240	2.82221877179742
lcl|NW_011930370.1_mrna_XM_025220031.1_241	10.1185708341637
lcl|NW_011930374.1_mrna_XM_011649397.1_242	3.02901268984598
lcl|NW_011930385.1_mrna_XM_011649408.1_243	5.90531573427794
lcl|NW_011930411.1_mrna_XM_011649421.2_244	2.28888594694045
lcl|NW_011930427.1_mrna_XM_011649443.2_247	4.94822735630237
lcl|NW_011930427.1_mrna_XM_011649454.2_246	5.28281769386332
lcl|NW_011930427.1_mrna_XM_011649467.2_248	0.166265274844093
lcl|NW_011930427.1_ncrna_XR_968560.1_245	0.29878922367881
lcl|NW_011930429.1_mrna_XM_011649478.1_249	0.322280990101289
lcl|NW_011930443.1_mrna_XM_025220047.1_250	0.0421219618678337
lcl|NW_011930459.1_mrna_XM_011649503.2_251	1.52127621536035
lcl|NW_011930470.1_trna_252	1.03447770673394
lcl|NW_011930487.1_mrna_XM_011649525.1_253	2.59336419020901
lcl|NW_011930508.1_mrna_XM_011649537.2_254	4.91014648845987
lcl|NW_011930520.1_mrna_XM_025220056.1_255	0.918344487549476
lcl|NW_011930531.1_mrna_XM_025220058.1_256	5.14153076848557
lcl|NW_011930554.1_mrna_XM_011649547.1_257	9.69500325138023
lcl|NW_011930559.1_mrna_XM_011649558.2_258	4.72521476261959
lcl|NW_011930574.1_trna_259	8.59449210268833
lcl|NW_011930597.1_mrna_XM_011649585.1_261	2.42053007933194
lcl|NW_011930597.1_mrna_XM_025220068.1_260	0.0264637149387401
lcl|NW_011930608.1_mrna_XM_011649610.1_262	1.42533330227301
lcl|NW_011930675.1_mrna_XM_011649620.1_263	1.22141901431471
lcl|NW_011930681.1_mrna_XM_011649631.1_264	0.0933526206777921
lcl|NW_011930700.1_mrna_XM_011649644.2_265	4.65763343381101
lcl|NW_011930706.1_mrna_XM_011649655.1_270	4.72186884720984
lcl|NW_011930706.1_mrna_XM_011649664.2_269	1.91324446659832
lcl|NW_011930706.1_mrna_XM_011649677.1_268	2.57903570309245
lcl|NW_011930706.1_mrna_XM_011649689.1_266	5.2823208481684
lcl|NW_011930706.1_mrna_XM_011649713.1_271	2.36224248967541
lcl|NW_011930706.1_mrna_XM_025220082.1_267	3.7279029138398
lcl|NW_011930729.1_mrna_XM_011649725.1_272	7.11797443827457
lcl|NW_011930768.1_mrna_XM_011649738.1_273	0.0506413149814938
lcl|NW_011930830.1_mrna_XM_011649750.2_274	4.58941453297759
lcl|NW_011930836.1_mrna_XM_025220091.1_275	4.59867392804397
lcl|NW_011930901.1_ncrna_XR_968585.2_276	8.41700598069099
lcl|NW_011930915.1_mrna_XM_011649788.2_281	5.85613593217483
lcl|NW_011930915.1_mrna_XM_011649794.2_282	1.30757410649804
lcl|NW_011930915.1_mrna_XM_011649802.2_283	5.00163438070624
lcl|NW_011930915.1_mrna_XM_011649810.2_284	3.69305626486823
lcl|NW_011930915.1_mrna_XM_011649820.2_289	6.65450930162417
lcl|NW_011930915.1_mrna_XM_011649840.2_287	1.27282131850859
lcl|NW_011930915.1_mrna_XM_011649845.2_285	2.82640083523359
lcl|NW_011930915.1_mrna_XM_011649857.2_290	0.300911385129894
lcl|NW_011930915.1_mrna_XM_011649891.2_292	5.04627464447067
lcl|NW_011930915.1_mrna_XM_011649903.1_293	3.9907811627249
lcl|NW_011930915.1_mrna_XM_011649910.1_294	3.78585708804388
lcl|NW_011930915.1_mrna_XM_025220103.1_277	2.38452180095651
lcl|NW_011930915.1_mrna_XM_025220104.1_279	1.22045985027432
lcl|NW_011930915.1_mrna_XM_025220105.1_280	1.36507415142265
lcl|NW_011930915.1_mrna_XM_025220114.1_278	1.33347021005495
lcl|NW_011930915.1_mrna_XM_025220117.1_286	1.53468582172309
lcl|NW_011930915.1_mrna_XM_025220124.1_291	4.51240076214642
lcl|NW_011930915.1_ncrna_XR_968591.2_288	0.480356444018224
lcl|NW_011930923.1_mrna_XM_011649940.1_295	1.28779494647511
lcl|NW_011930930.1_mrna_XM_011649953.1_296	1.04547320483155
lcl|NW_011930933.1_mrna_XM_025220133.1_297	0.755503232585652
lcl|NW_011930952.1_mrna_XM_011649989.2_298	6.23942356332149
lcl|NW_011930955.1_mrna_XM_011650003.2_299	0.614387941748209
lcl|NW_011930963.1_ncrna_XR_968604.1_300	2.1073789627902
lcl|NW_011931006.1_mrna_XM_011650044.2_301	0.772331277520696
lcl|NW_011931055.1_mrna_XM_011631132.2_308	1.70500914160161
lcl|NW_011931055.1_mrna_XM_011631163.1_310	0.0197556773272102
lcl|NW_011931055.1_mrna_XM_011631180.1_309	0.140702001153331
lcl|NW_011931055.1_mrna_XM_011631191.1_311	0.0103905981339042
lcl|NW_011931055.1_mrna_XM_011631203.1_313	0.583911968937336
lcl|NW_011931055.1_mrna_XM_011631209.2_312	0.754048502109145
lcl|NW_011931055.1_mrna_XM_011631221.2_315	3.04449403577312
lcl|NW_011931055.1_mrna_XM_011631230.2_314	3.33439939898139
lcl|NW_011931055.1_mrna_XM_011631240.1_316	3.29997354326701
lcl|NW_011931055.1_mrna_XM_011631248.2_317	0.946191875644571
lcl|NW_011931055.1_mrna_XM_011631254.2_318	1.73908649689911
lcl|NW_011931055.1_mrna_XM_011631262.2_319	1.1016152077584
lcl|NW_011931055.1_mrna_XM_011631271.2_321	2.54365552464956
lcl|NW_011931055.1_mrna_XM_011631279.2_320	0.924509143112962
lcl|NW_011931055.1_mrna_XM_011631288.2_322	2.04425195180963
lcl|NW_011931055.1_mrna_XM_011631299.2_323	0.448719109343883
lcl|NW_011931055.1_mrna_XM_011631311.2_302	0.101325167900959
lcl|NW_011931055.1_mrna_XM_011650053.2_305	3.27832270669703
lcl|NW_011931055.1_mrna_XM_011650061.2_304	1.9124622020488
lcl|NW_011931055.1_mrna_XM_011650071.2_303	0.918660443971373
lcl|NW_011931055.1_mrna_XM_011650089.2_307	0.775789069417916
lcl|NW_011931055.1_mrna_XM_025217076.1_306	4.1650581199597
lcl|NW_011931080.1_mrna_XM_011631355.1_324	0.194385302884375
lcl|NW_011931101.1_rrna_XR_003096502.1_325	11.7556030191325
lcl|NW_011931125.1_ncrna_XR_967222.2_326	5.22139265152936
lcl|NW_011931130.1_mrna_XM_011631381.1_327	1.67546419123859
lcl|NW_011931133.1_mrna_XM_011631392.2_328	3.20757904583074
lcl|NW_011931134.1_mrna_XM_011631402.2_331	0.823174234222866
lcl|NW_011931134.1_mrna_XM_011631411.1_332	2.35738092587827
lcl|NW_011931134.1_mrna_XM_011631419.2_334	2.42067086689784
lcl|NW_011931134.1_mrna_XM_011631428.2_330	2.9564888020659
lcl|NW_011931134.1_mrna_XM_011631437.2_329	3.32816295805188
lcl|NW_011931134.1_mrna_XM_025217103.1_333	0.0845719787294641
lcl|NW_011931144.1_mrna_XM_025217114.1_335	1.05944314671198
lcl|NW_011931148.1_mrna_XM_011631471.1_336	0.408092426044973
lcl|NW_011931159.1_ncrna_XR_967227.1_337	0.511272230490157
lcl|NW_011931168.1_ncrna_XR_967229.2_338	5.33413604023104
lcl|NW_011931202.1_mrna_XM_011631569.1_339	1.90032091316761
lcl|NW_011931210.1_ncrna_XR_003096514.1_340	3.78673891103106
lcl|NW_011931218.1_mrna_XM_011631601.2_341	1.38623388550633
lcl|NW_011931218.1_mrna_XM_011631613.1_343	4.73961014514806
lcl|NW_011931218.1_mrna_XM_011631623.1_344	5.81252246343593
lcl|NW_011931218.1_mrna_XM_011631633.2_342	5.35381349242695
lcl|NW_011931218.1_mrna_XM_011631643.1_345	2.57281053657453
lcl|NW_011931218.1_mrna_XM_011631655.2_348	1.6033401431876
lcl|NW_011931218.1_mrna_XM_011631678.2_347	1.97300595179641
lcl|NW_011931218.1_mrna_XM_025217139.1_346	6.02552792153924
lcl|NW_011931223.1_mrna_XM_011631713.1_353	3.03315648835508
lcl|NW_011931223.1_mrna_XM_011631726.2_352	0.977283910688661
lcl|NW_011931223.1_mrna_XM_025217146.1_350	2.06691152606465
lcl|NW_011931223.1_mrna_XM_025217149.1_349	1.93258085773063
lcl|NW_011931223.1_ncrna_XR_003096518.1_351	3.11338821927591
lcl|NW_011931246.1_mrna_XM_011631769.1_354	0.0370892004265244
lcl|NW_011931248.1_mrna_XM_011631774.1_355	0.107053061703066
lcl|NW_011931259.1_mrna_XM_011631811.1_357	0.291565285937164
lcl|NW_011931260.1_mrna_XM_011631822.2_358	0.120475335514215
lcl|NW_011931265.1_mrna_XM_011631847.1_359	4.09015617275653
lcl|NW_011931271.1_mrna_XM_025217174.1_360	0.703560831130466
lcl|NW_011931290.1_mrna_XM_011631878.1_361	4.95366698449533
lcl|NW_011931297.1_mrna_XM_011631892.1_362	1.24399494924002
lcl|NW_011931336.1_mrna_XM_011631928.1_363	0.450852127980237
lcl|NW_011931346.1_mrna_XM_011631962.2_364	1.04218420010583
lcl|NW_011931346.1_ncrna_XR_967263.1_365	1.48597765313666
lcl|NW_011931347.1_mrna_XM_011631975.2_366	0.221526281361869
lcl|NW_011931349.1_ncrna_XR_967264.1_367	5.0606736120883
lcl|NW_011931353.1_mrna_XM_025217186.1_368	2.13212287591103
lcl|NW_011931359.1_mrna_XM_011631991.1_369	0.211511744746498
lcl|NW_011931365.1_mrna_XM_011632001.1_370	3.49192513621104
lcl|NW_011931381.1_mrna_XM_011632031.1_371	0.0353003205861093
lcl|NW_011931383.1_mrna_XM_011632056.1_372	0.133862922039009
lcl|NW_011931383.1_mrna_XM_011632064.1_373	0.0544910745843009
lcl|NW_011931393.1_trna_374	4.67618793913677
lcl|NW_011931394.1_mrna_XM_025217202.1_375	4.66953288501077
lcl|NW_011931395.1_ncrna_XR_967273.2_376	0.719965198208204
lcl|NW_011931397.1_ncrna_XR_967275.1_377	4.22186317561276
lcl|NW_011931398.1_mrna_XM_011632135.2_379	0.0562477897303795
lcl|NW_011931398.1_mrna_XM_025217213.1_378	0.306383139357248
lcl|NW_011931399.1_mrna_XM_011632145.1_381	0.341170076834365
lcl|NW_011931402.1_mrna_XM_011632151.1_382	0.599301605186608
lcl|NW_011931402.1_mrna_XM_011632156.1_383	1.17521541723131
lcl|NW_011931412.1_mrna_XM_025217217.1_384	0.142088143293273
lcl|NW_011931413.1_mrna_XM_011632167.2_385	0.0197343298710063
lcl|NW_011931416.1_mrna_XM_011632178.2_386	0.436058548610439
lcl|NW_011931420.1_mrna_XM_011632191.1_389	0.17636437734386
lcl|NW_011931420.1_mrna_XM_011632203.1_387	0.103745268819541
lcl|NW_011931420.1_mrna_XM_011632214.1_388	0.319459826111504
lcl|NW_011931436.1_rrna_XR_003096536.1_390	0.214663651562811
lcl|NW_011931444.1_mrna_XM_011632234.1_391	5.3953117082106
lcl|NW_011931455.1_mrna_XM_011632243.1_392	0.174111360348673
lcl|NW_011931458.1_mrna_XM_011632268.2_393	3.56518522289444
lcl|NW_011931460.1_ncrna_XR_967299.2_394	2.83905779534494
lcl|NW_011931465.1_mrna_XM_011632294.1_395	2.11397112846609
lcl|NW_011931475.1_mrna_XM_011632306.1_396	0.106329208562775
lcl|NW_011931475.1_mrna_XM_011632318.1_397	3.48249465171304
lcl|NW_011931490.1_ncrna_XR_967305.1_398	1.45392046631332
lcl|NW_011931503.1_mrna_XM_011632358.1_399	0.720491736463237
lcl|NW_011931503.1_mrna_XM_011632369.1_400	0.0881580236531866
lcl|NW_011931504.1_mrna_XM_011632382.1_401	6.90853517082695
lcl|NW_011931515.1_ncrna_XR_967313.1_402	3.2300666888128
